item_name,canonical_key,generated_buddy_slug,candidate_buddy_url,extraction_status,http_status,page_title,icon_url,icon_pathname,icon_filename,image_url_count,flags,notes
Groundhog Buddy Doll,groundhog buddy doll,groundhog-buddy-doll,https://buddy.farm/i/groundhog-buddy-doll/,icon_found,200,Groundhog Buddy Doll,https://farmrpg.com/img/items/buddydoll_groundhog.png,/img/items/buddydoll_groundhog.png,buddydoll_groundhog.png,2,,
Growth Medallion I,growth medallion i,growth-medallion-i,https://buddy.farm/i/growth-medallion-i/,icon_found,200,Growth Medallion I,https://farmrpg.com/img/items/ForestIcons_32_t.png,/img/items/ForestIcons_32_t.png,ForestIcons_32_t.png,2,,
Growth Medallion II,growth medallion ii,growth-medallion-ii,https://buddy.farm/i/growth-medallion-ii/,icon_found,200,Growth Medallion II,https://farmrpg.com/img/items/ForestIcons_32_t.png,/img/items/ForestIcons_32_t.png,ForestIcons_32_t.png,2,,
Grubs,grubs,grubs,https://buddy.farm/i/grubs/,icon_found,200,Grubs,https://farmrpg.com/img/items/7745.png,/img/items/7745.png,7745.png,28,,
Gummy Globber,gummy globber,gummy-globber,https://buddy.farm/i/gummy-globber/,icon_found,200,Gummy Globber,https://farmrpg.com/img/items/candyfish.png,/img/items/candyfish.png,candyfish.png,3,,
Gummy Worms,gummy worms,gummy-worms,https://buddy.farm/i/gummy-worms/,icon_found,200,Gummy Worms,https://farmrpg.com/img/items/gworm.png,/img/items/gworm.png,gworm.png,29,,
Hammer,hammer,hammer,https://buddy.farm/i/hammer/,icon_found,200,Hammer,https://farmrpg.com/img/items/hammer.png?2,/img/items/hammer.png,hammer.png,51,,
Handsaw,handsaw,handsaw,https://buddy.farm/i/handsaw/,icon_found,200,Handsaw,https://farmrpg.com/img/items/3149.png,/img/items/3149.png,3149.png,11,,
Happy Cookies,happy cookies,happy-cookies,https://buddy.farm/i/happy-cookies/,icon_found,200,Happy Cookies,https://farmrpg.com/img/items/ccookies.png,/img/items/ccookies.png,ccookies.png,30,,
Happy Farmiversary Card,happy farmiversary card,happy-farmiversary-card,https://buddy.farm/i/happy-farmiversary-card/,icon_found,200,Happy Farmiversary Card,https://farmrpg.com/img/items/card_farmiversary.png,/img/items/card_farmiversary.png,card_farmiversary.png,3,,
Happy Halloween Card,happy halloween card,happy-halloween-card,https://buddy.farm/i/happy-halloween-card/,icon_found,200,Happy Halloween Card,https://farmrpg.com/img/items/halloween_card.png,/img/items/halloween_card.png,halloween_card.png,3,,
Harpoon,harpoon,harpoon,https://buddy.farm/i/harpoon/,icon_found,200,Harpoon,https://farmrpg.com/img/items/harpoon.png,/img/items/harpoon.png,harpoon.png,1,,
Headdress of Luna,headdress of luna,headdress-of-luna,https://buddy.farm/i/headdress-of-luna/,icon_found,200,Headdress of Luna,https://farmrpg.com/img/items/3911.png,/img/items/3911.png,3911.png,2,,
Heart Candies,heart candies,heart-candies,https://buddy.farm/i/heart-candies/,icon_found,200,Heart Candies,https://farmrpg.com/img/items/heartcandies.png,/img/items/heartcandies.png,heartcandies.png,4,,
Heart Container,heart container,heart-container,https://buddy.farm/i/heart-container/,icon_found,200,Heart Container,https://farmrpg.com/img/items/heartcontainer.png?1,/img/items/heartcontainer.png,heartcontainer.png,15,,
Heart Necklace,heart necklace,heart-necklace,https://buddy.farm/i/heart-necklace/,icon_found,200,Heart Necklace,https://farmrpg.com/img/items/l_02_t_a.PNG,/img/items/l_02_t_a.PNG,l_02_t_a.PNG,18,,
Heart Necklace Left Piece,heart necklace left piece,heart-necklace-left-piece,https://buddy.farm/i/heart-necklace-left-piece/,icon_found,200,Heart Necklace Left Piece,https://farmrpg.com/img/items/l_02_t_b.PNG,/img/items/l_02_t_b.PNG,l_02_t_b.PNG,4,,
Heart Necklace Right Piece,heart necklace right piece,heart-necklace-right-piece,https://buddy.farm/i/heart-necklace-right-piece/,icon_found,200,Heart Necklace Right Piece,https://farmrpg.com/img/items/l_02_t_c.PNG,/img/items/l_02_t_c.PNG,l_02_t_c.PNG,3,,
Heart-shaped Box 01,heart-shaped box 01,heart-shaped-box-01,https://buddy.farm/i/heart-shaped-box-01/,icon_found,200,Heart-shaped Box 01,https://farmrpg.com/img/items/heartshapedbox1.png,/img/items/heartshapedbox1.png,heartshapedbox1.png,12,,
Heart-shaped Box 02,heart-shaped box 02,heart-shaped-box-02,https://buddy.farm/i/heart-shaped-box-02/,icon_found,200,Heart-shaped Box 02,https://farmrpg.com/img/items/heartshapedbox1.png,/img/items/heartshapedbox1.png,heartshapedbox1.png,11,,
Heart-shaped Box 03,heart-shaped box 03,heart-shaped-box-03,https://buddy.farm/i/heart-shaped-box-03/,icon_found,200,Heart-shaped Box 03,https://farmrpg.com/img/items/heartshapedbox1.png,/img/items/heartshapedbox1.png,heartshapedbox1.png,14,,
Heart-shaped Gem,heart-shaped gem,heart-shaped-gem,https://buddy.farm/i/heart-shaped-gem/,icon_found,200,Heart-shaped Gem,https://farmrpg.com/img/items/3495.png,/img/items/3495.png,3495.png,10,,
Hearts,hearts,hearts,https://buddy.farm/i/hearts/,icon_found,200,Hearts,https://farmrpg.com/img/items/card_hearts.png,/img/items/card_hearts.png,card_hearts.png,29,,
Hensods's Bonsai,hensods's bonsai,hensods-s-bonsai,https://buddy.farm/i/hensods-s-bonsai/,icon_found,200,Hensods&#x27;s Bonsai,https://farmrpg.com/img/items/bonsai01.png,/img/items/bonsai01.png,bonsai01.png,2,,
Herbs,herbs,herbs,https://buddy.farm/i/herbs/,icon_found,200,Herbs,https://farmrpg.com/img/items/5686.png,/img/items/5686.png,5686.png,44,,
Hessian's Axe,hessian's axe,hessian-s-axe,https://buddy.farm/i/hessian-s-axe/,icon_found,200,Hessian&#x27;s Axe,https://farmrpg.com/img/items/hessaxe2.png,/img/items/hessaxe2.png,hessaxe2.png,2,,
Hickory Omelette,hickory omelette,hickory-omelette,https://buddy.farm/i/hickory-omelette/,icon_found,200,Hickory Omelette,https://farmrpg.com/img/items/omelet1.png,/img/items/omelet1.png,omelet1.png,27,,
Hide,hide,hide,https://buddy.farm/i/hide/,icon_found,200,Hide,https://farmrpg.com/img/items/5986.PNG,/img/items/5986.PNG,5986.PNG,18,,
Hockey Mask,hockey mask,hockey-mask,https://buddy.farm/i/hockey-mask/,icon_found,200,Hockey Mask,https://farmrpg.com/img/items/hockeymask.png,/img/items/hockeymask.png,hockeymask.png,14,,
Holger Bobblehead,holger bobblehead,holger-bobblehead,https://buddy.farm/i/holger-bobblehead/,icon_found,200,Holger Bobblehead,https://farmrpg.com/img/items/bobble_holger.png,/img/items/bobble_holger.png,bobble_holger.png,2,,
Holger's Lunch Box,holger's lunch box,holger-s-lunch-box,https://buddy.farm/i/holger-s-lunch-box/,icon_found,200,Holger&#x27;s Lunch Box,https://farmrpg.com/img/items/lunchbox2.png?1,/img/items/lunchbox2.png,lunchbox2.png,12,,
Holger's Mushroom Stew,holger's mushroom stew,holger-s-mushroom-stew,https://buddy.farm/i/holger-s-mushroom-stew/,icon_found,200,Holger&#x27;s Mushroom Stew,https://farmrpg.com/img/items/recipe.png,/img/items/recipe.png,recipe.png,3,,
Holiday Cake,holiday cake,holiday-cake,https://buddy.farm/i/holiday-cake/,icon_found,200,Holiday Cake,https://farmrpg.com/img/items/treecake.png,/img/items/treecake.png,treecake.png,9,,
Holiday Candles,holiday candles,holiday-candles,https://buddy.farm/i/holiday-candles/,icon_found,200,Holiday Candles,https://farmrpg.com/img/items/11_sm.png,/img/items/11_sm.png,11_sm.png,4,,
Holiday Cheer Bundle 01,holiday cheer bundle 01,holiday-cheer-bundle-01,https://buddy.farm/i/holiday-cheer-bundle-01/,icon_found,200,Holiday Cheer Bundle 01,https://farmrpg.com/img/items/holidaycheerbundle.png,/img/items/holidaycheerbundle.png,holidaycheerbundle.png,15,,
Holiday Garland,holiday garland,holiday-garland,https://buddy.farm/i/holiday-garland/,icon_found,200,Holiday Garland,https://farmrpg.com/img/items/garland.png,/img/items/garland.png,garland.png,4,,
Holiday Wreath,holiday wreath,holiday-wreath,https://buddy.farm/i/holiday-wreath/,icon_found,200,Holiday Wreath,https://farmrpg.com/img/items/wreath.png?2,/img/items/wreath.png,wreath.png,16,,
Honey,honey,honey,https://buddy.farm/i/honey/,icon_found,200,Honey,https://farmrpg.com/img/items/jarofhoney.png,/img/items/jarofhoney.png,jarofhoney.png,61,,
Honeycomb,honeycomb,honeycomb,https://buddy.farm/i/honeycomb/,icon_found,200,Honeycomb,https://farmrpg.com/img/items/6311.png,/img/items/6311.png,6311.png,9,,
Honeysuckle,honeysuckle,honeysuckle,https://buddy.farm/i/honeysuckle/,icon_found,200,Honeysuckle,https://farmrpg.com/img/items/honeysuckle.png,/img/items/honeysuckle.png,honeysuckle.png,4,,
Hops,hops,hops,https://buddy.farm/i/hops/,icon_found,200,Hops,https://farmrpg.com/img/items/8248n.png,/img/items/8248n.png,8248n.png,127,,
Hops Seeds,hops seeds,hops-seeds,https://buddy.farm/i/hops-seeds/,icon_found,200,Hops Seeds,https://farmrpg.com/img/items/seeds_hops.png,/img/items/seeds_hops.png,seeds_hops.png,106,,
Horn,horn,horn,https://buddy.farm/i/horn/,icon_found,200,Horn,https://farmrpg.com/img/items/6111.PNG,/img/items/6111.PNG,6111.PNG,20,,
Horn Canteen,horn canteen,horn-canteen,https://buddy.farm/i/horn-canteen/,icon_found,200,Horn Canteen,https://farmrpg.com/img/items/5969.PNG,/img/items/5969.PNG,5969.PNG,31,,
Horned Beetle,horned beetle,horned-beetle,https://buddy.farm/i/horned-beetle/,icon_found,200,Horned Beetle,https://farmrpg.com/img/items/hbeetle.png,/img/items/hbeetle.png,hbeetle.png,31,,
Horseman's Belt,horseman's belt,horseman-s-belt,https://buddy.farm/i/horseman-s-belt/,icon_found,200,Horseman&#x27;s Belt,https://farmrpg.com/img/items/s_08.png,/img/items/s_08.png,s_08.png,2,,
Horseshoe,horseshoe,horseshoe,https://buddy.farm/i/horseshoe/,icon_found,200,Horseshoe,https://farmrpg.com/img/items/6956.png,/img/items/6956.png,6956.png,15,,
Hot Cocoa,hot cocoa,hot-cocoa,https://buddy.farm/i/hot-cocoa/,icon_found,200,Hot Cocoa,https://farmrpg.com/img/items/5_sm.png,/img/items/5_sm.png,5_sm.png,13,,
Hot Potato,hot potato,hot-potato,https://buddy.farm/i/hot-potato/,icon_found,200,Hot Potato,https://farmrpg.com/img/items/hotpotato.png,/img/items/hotpotato.png,hotpotato.png,14,,
Hotdog Buddy Doll,hotdog buddy doll,hotdog-buddy-doll,https://buddy.farm/i/hotdog-buddy-doll/,icon_found,200,Hotdog Buddy Doll,https://farmrpg.com/img/items/hot_dog_buddy_doll.png,/img/items/hot_dog_buddy_doll.png,hot_dog_buddy_doll.png,1,,
Hourglass,hourglass,hourglass,https://buddy.farm/i/hourglass/,icon_found,200,Hourglass,https://farmrpg.com/img/items/4241.png,/img/items/4241.png,4241.png,18,,
Hummingbird Feeder,hummingbird feeder,hummingbird-feeder,https://buddy.farm/i/hummingbird-feeder/,icon_found,200,Hummingbird Feeder,https://farmrpg.com/img/items/hummingbird_feeder.png,/img/items/hummingbird_feeder.png,hummingbird_feeder.png,7,,
Ice Scraper,ice scraper,ice-scraper,https://buddy.farm/i/ice-scraper/,icon_found,200,Ice Scraper,https://farmrpg.com/img/items/ice_scraper.png,/img/items/ice_scraper.png,ice_scraper.png,3,,
Ice Shark,ice shark,ice-shark,https://buddy.farm/i/ice-shark/,icon_found,200,Ice Shark,https://farmrpg.com/img/items/iceshark.png,/img/items/iceshark.png,iceshark.png,5,,
Iced Tea,iced tea,iced-tea,https://buddy.farm/i/iced-tea/,icon_found,200,Iced Tea,https://farmrpg.com/img/items/tea.png,/img/items/tea.png,tea.png,62,,
Inferno Pepper,inferno pepper,inferno-pepper,https://buddy.farm/i/inferno-pepper/,icon_found,200,Inferno Pepper,https://farmrpg.com/img/items/infpepper.png,/img/items/infpepper.png,infpepper.png,12,,
Inferno Ring,inferno ring,inferno-ring,https://buddy.farm/i/inferno-ring/,icon_found,200,Inferno Ring,https://farmrpg.com/img/items/infring2.png,/img/items/infring2.png,infring2.png,2,,
Inferno Sphere,inferno sphere,inferno-sphere,https://buddy.farm/i/inferno-sphere/,icon_found,200,Inferno Sphere,https://farmrpg.com/img/items/6017.png,/img/items/6017.png,6017.png,24,,
Iron,iron,iron,https://buddy.farm/i/iron/,icon_found,200,Iron,https://farmrpg.com/img/items/5779.PNG,/img/items/5779.PNG,5779.PNG,65,,
Iron Cup,iron cup,iron-cup,https://buddy.farm/i/iron-cup/,icon_found,200,Iron Cup,https://farmrpg.com/img/items/ironcup.png,/img/items/ironcup.png,ironcup.png,27,,
Iron Ring,iron ring,iron-ring,https://buddy.farm/i/iron-ring/,icon_found,200,Iron Ring,https://farmrpg.com/img/items/ironring.png,/img/items/ironring.png,ironring.png,46,,
Jack-o-key,jack-o-key,jack-o-key,https://buddy.farm/i/jack-o-key/,icon_found,200,Jack-o-key,https://farmrpg.com/img/items/jkey.png,/img/items/jkey.png,jkey.png,2,,
Jack-o-lantern,jack-o-lantern,jack-o-lantern,https://buddy.farm/i/jack-o-lantern/,icon_found,200,Jack-o-lantern,https://farmrpg.com/img/items/pumpkin_t_05.png,/img/items/pumpkin_t_05.png,pumpkin_t_05.png,46,,
Jade,jade,jade,https://buddy.farm/i/jade/,icon_found,200,Jade,https://farmrpg.com/img/items/jade.png,/img/items/jade.png,jade.png,31,,
Jade Charm,jade charm,jade-charm,https://buddy.farm/i/jade-charm/,icon_found,200,Jade Charm,https://farmrpg.com/img/items/jadecharm.png,/img/items/jadecharm.png,jadecharm.png,28,,
Jadeite,jadeite,jadeite,https://buddy.farm/i/jadeite/,icon_found,200,Jadeite,https://farmrpg.com/img/items/jadeite.png?1,/img/items/jadeite.png,jadeite.png,1,,
Jar of Pickles,jar of pickles,jar-of-pickles,https://buddy.farm/i/jar-of-pickles/,icon_found,200,Jar of Pickles,https://farmrpg.com/img/items/jarofpickles.png,/img/items/jarofpickles.png,jarofpickles.png,4,,
Jellyfish,jellyfish,jellyfish,https://buddy.farm/i/jellyfish/,icon_found,200,Jellyfish,https://farmrpg.com/img/items/7808.png,/img/items/7808.png,7808.png,14,,
Jester Buddy Doll,jester buddy doll,jester-buddy-doll,https://buddy.farm/i/jester-buddy-doll/,icon_found,200,Jester Buddy Doll,https://farmrpg.com/img/items/jbuddy.png,/img/items/jbuddy.png,jbuddy.png,2,,
Jill Bobblehead,jill bobblehead,jill-bobblehead,https://buddy.farm/i/jill-bobblehead/,icon_found,200,Jill Bobblehead,https://farmrpg.com/img/items/bobble_jill.png,/img/items/bobble_jill.png,bobble_jill.png,2,,
Jill's Quandary Chowder,jill's quandary chowder,jill-s-quandary-chowder,https://buddy.farm/i/jill-s-quandary-chowder/,icon_found,200,Jill&#x27;s Quandary Chowder,https://farmrpg.com/img/items/recipe.png,/img/items/recipe.png,recipe.png,3,,
Joker,joker,joker,https://buddy.farm/i/joker/,icon_found,200,Joker,https://farmrpg.com/img/items/joker.png,/img/items/joker.png,joker.png,20,,
Jumbo Fish,jumbo fish,jumbo-fish,https://buddy.farm/i/jumbo-fish/,icon_found,200,Jumbo Fish,https://farmrpg.com/img/items/3279.png,/img/items/3279.png,3279.png,4,,
Keeper Trapper,keeper trapper,keeper-trapper,https://buddy.farm/i/keeper-trapper/,icon_found,200,Keeper Trapper,https://farmrpg.com/img/items/buddytk.png,/img/items/buddytk.png,buddytk.png,2,,
Keyglobe,keyglobe,keyglobe,https://buddy.farm/i/keyglobe/,icon_found,200,Keyglobe,https://farmrpg.com/img/items/keyglobe.png,/img/items/keyglobe.png,keyglobe.png,2,,
Kill Switch,kill switch,kill-switch,https://buddy.farm/i/kill-switch/,icon_found,200,Kill Switch,https://farmrpg.com/img/items/9311.png,/img/items/9311.png,9311.png,16,,
King Apple,king apple,king-apple,https://buddy.farm/i/king-apple/,icon_found,200,King Apple,https://farmrpg.com/img/items/king_apple3.png?1,/img/items/king_apple3.png,king_apple3.png,11,,
King Cake,king cake,king-cake,https://buddy.farm/i/king-cake/,icon_found,200,King Cake,https://farmrpg.com/img/items/king_cake_new.png,/img/items/king_cake_new.png,king_cake_new.png,2,,
Kite Kite,kite kite,kite-kite,https://buddy.farm/i/kite-kite/,icon_found,200,Kite Kite,https://farmrpg.com/img/items/birdkite.png,/img/items/birdkite.png,birdkite.png,3,,
Krampus Buddy Doll,krampus buddy doll,krampus-buddy-doll,https://buddy.farm/i/krampus-buddy-doll/,icon_found,200,Krampus Buddy Doll,https://farmrpg.com/img/items/kbuddy.png,/img/items/kbuddy.png,kbuddy.png,2,,
Labubuddy Doll,labubuddy doll,labubuddy-doll,https://buddy.farm/i/labubuddy-doll/,icon_found,200,Labubuddy Doll,https://farmrpg.com/img/items/labubuddy.png,/img/items/labubuddy.png,labubuddy.png,1,,
Ladder,ladder,ladder,https://buddy.farm/i/ladder/,icon_found,200,Ladder,https://farmrpg.com/img/items/5629.png,/img/items/5629.png,5629.png,21,,
Langstaff Crest,langstaff crest,langstaff-crest,https://buddy.farm/i/langstaff-crest/,icon_found,200,Langstaff Crest,https://farmrpg.com/img/items/langstaff.png,/img/items/langstaff.png,langstaff.png,11,,
Lantern,lantern,lantern,https://buddy.farm/i/lantern/,icon_found,200,Lantern,https://farmrpg.com/img/items/lantern.png?1,/img/items/lantern.png,lantern.png,27,,
Lapis Lazuli,lapis lazuli,lapis-lazuli,https://buddy.farm/i/lapis-lazuli/,icon_found,200,Lapis Lazuli,https://farmrpg.com/img/items/lapislazuli.png,/img/items/lapislazuli.png,lapislazuli.png,2,,
Large Chest 01,large chest 01,large-chest-01,https://buddy.farm/i/large-chest-01/,icon_found,200,Large Chest 01,https://farmrpg.com/img/items/LC-1.png?1,/img/items/LC-1.png,LC-1.png,43,,
Large Chest 02,large chest 02,large-chest-02,https://buddy.farm/i/large-chest-02/,icon_found,200,Large Chest 02,https://farmrpg.com/img/items/LC-2.png?1,/img/items/LC-2.png,LC-2.png,55,,
Large Chest 03,large chest 03,large-chest-03,https://buddy.farm/i/large-chest-03/,icon_found,200,Large Chest 03,https://farmrpg.com/img/items/LC-3.png?1,/img/items/LC-3.png,LC-3.png,20,,
Large Clam Shell,large clam shell,large-clam-shell,https://buddy.farm/i/large-clam-shell/,icon_found,200,Large Clam Shell,https://farmrpg.com/img/items/fishing_74_t.png,/img/items/fishing_74_t.png,fishing_74_t.png,12,,
Large Net,large net,large-net,https://buddy.farm/i/large-net/,icon_found,200,Large Net,https://farmrpg.com/img/items/lnet.png?3,/img/items/lnet.png,lnet.png,99,,
Largemouth Bass,largemouth bass,largemouth-bass,https://buddy.farm/i/largemouth-bass/,icon_found,200,Largemouth Bass,https://farmrpg.com/img/items/7736.PNG,/img/items/7736.PNG,7736.PNG,14,,
Lava Ring,lava ring,lava-ring,https://buddy.farm/i/lava-ring/,icon_found,200,Lava Ring,https://farmrpg.com/img/items/lavaring2.png,/img/items/lavaring2.png,lavaring2.png,2,,
Lava Sphere,lava sphere,lava-sphere,https://buddy.farm/i/lava-sphere/,icon_found,200,Lava Sphere,https://farmrpg.com/img/items/5249.png,/img/items/5249.png,5249.png,24,,
Lavos Shard,lavos shard,lavos-shard,https://buddy.farm/i/lavos-shard/,icon_found,200,Lavos Shard,https://farmrpg.com/img/items/408.png,/img/items/408.png,408.png,1,,
Leather,leather,leather,https://buddy.farm/i/leather/,icon_found,200,Leather,https://farmrpg.com/img/items/5987.PNG,/img/items/5987.PNG,5987.PNG,75,,
Leather Bag,leather bag,leather-bag,https://buddy.farm/i/leather-bag/,icon_found,200,Leather Bag,https://farmrpg.com/img/items/6175.PNG,/img/items/6175.PNG,6175.PNG,20,,
Leather Belt,leather belt,leather-belt,https://buddy.farm/i/leather-belt/,icon_found,200,Leather Belt,https://farmrpg.com/img/items/finp_705.png,/img/items/finp_705.png,finp_705.png,20,,
Leather Diary,leather diary,leather-diary,https://buddy.farm/i/leather-diary/,icon_found,200,Leather Diary,https://farmrpg.com/img/items/5754.PNG,/img/items/5754.PNG,5754.PNG,36,,
Leather Helmet,leather helmet,leather-helmet,https://buddy.farm/i/leather-helmet/,icon_found,200,Leather Helmet,https://farmrpg.com/img/items/afk_9140.png,/img/items/afk_9140.png,afk_9140.png,14,,
Leather Waterskin,leather waterskin,leather-waterskin,https://buddy.farm/i/leather-waterskin/,icon_found,200,Leather Waterskin,https://farmrpg.com/img/items/5563.png,/img/items/5563.png,5563.png,17,,
Leek,leek,leek,https://buddy.farm/i/leek/,icon_found,200,Leek,https://farmrpg.com/img/items/8291.png,/img/items/8291.png,8291.png,37,,
Leek Seeds,leek seeds,leek-seeds,https://buddy.farm/i/leek-seeds/,icon_found,200,Leek Seeds,https://farmrpg.com/img/items/seeds_leek.png,/img/items/seeds_leek.png,seeds_leek.png,5,,
Lemon,lemon,lemon,https://buddy.farm/i/lemon/,icon_found,200,Lemon,https://farmrpg.com/img/items/8251.PNG,/img/items/8251.PNG,8251.PNG,56,,
Lemon Cream Pie,lemon cream pie,lemon-cream-pie,https://buddy.farm/i/lemon-cream-pie/,icon_found,200,Lemon Cream Pie,https://farmrpg.com/img/items/lemoncreampie.png,/img/items/lemoncreampie.png,lemoncreampie.png,31,,
Lemon Quartz,lemon quartz,lemon-quartz,https://buddy.farm/i/lemon-quartz/,icon_found,200,Lemon Quartz,https://farmrpg.com/img/items/5798.png,/img/items/5798.png,5798.png,23,,
Lemon Quartz Ring,lemon quartz ring,lemon-quartz-ring,https://buddy.farm/i/lemon-quartz-ring/,icon_found,200,Lemon Quartz Ring,https://farmrpg.com/img/items/lemonring.png,/img/items/lemonring.png,lemonring.png,19,,
Lemon Seltzer,lemon seltzer,lemon-seltzer,https://buddy.farm/i/lemon-seltzer/,icon_found,200,Lemon Seltzer,https://farmrpg.com/img/items/lemonseltzer.png,/img/items/lemonseltzer.png,lemonseltzer.png,15,,
Lemonade,lemonade,lemonade,https://buddy.farm/i/lemonade/,icon_found,200,Lemonade,https://farmrpg.com/img/items/lemonade.png,/img/items/lemonade.png,lemonade.png,94,,
Leprechaun Buddy Doll,leprechaun buddy doll,leprechaun-buddy-doll,https://buddy.farm/i/leprechaun-buddy-doll/,icon_found,200,Leprechaun Buddy Doll,https://farmrpg.com/img/items/leafymcluckybuddydoll.png,/img/items/leafymcluckybuddydoll.png,leafymcluckybuddydoll.png,2,,
Leprechaun Hat,leprechaun hat,leprechaun-hat,https://buddy.farm/i/leprechaun-hat/,icon_found,200,Leprechaun Hat,https://farmrpg.com/img/items/Leprechaun_hatnew.png,/img/items/Leprechaun_hatnew.png,Leprechaun_hatnew.png,3,,
Lima Bean,lima bean,lima-bean,https://buddy.farm/i/lima-bean/,icon_found,200,Lima Bean,https://farmrpg.com/img/items/limabean.png?1,/img/items/limabean.png,limabean.png,10,,
Linked Lantern,linked lantern,linked-lantern,https://buddy.farm/i/linked-lantern/,icon_found,200,Linked Lantern,https://farmrpg.com/img/items/mlantern.png?1,/img/items/mlantern.png,mlantern.png,39,,
List of Corn Puns,list of corn puns,list-of-corn-puns,https://buddy.farm/i/list-of-corn-puns/,icon_found,200,List of Corn Puns,https://farmrpg.com/img/items/cornlist.png,/img/items/cornlist.png,cornlist.png,2,,
Lobster,lobster,lobster,https://buddy.farm/i/lobster/,icon_found,200,Lobster,https://farmrpg.com/img/items/lobster.png,/img/items/lobster.png,lobster.png,1,,
Lollipop,lollipop,lollipop,https://buddy.farm/i/lollipop/,icon_found,200,Lollipop,https://farmrpg.com/img/items/candy_t_08.png,/img/items/candy_t_08.png,candy_t_08.png,40,,
Looking Glass,looking glass,looking-glass,https://buddy.farm/i/looking-glass/,icon_found,200,Looking Glass,https://farmrpg.com/img/items/5865.png,/img/items/5865.png,5865.png,31,,
Lorn Bobblehead,lorn bobblehead,lorn-bobblehead,https://buddy.farm/i/lorn-bobblehead/,icon_found,200,Lorn Bobblehead,https://farmrpg.com/img/items/bobble_lorn.png,/img/items/bobble_lorn.png,bobble_lorn.png,2,,
Lorn's Breakfast Boost,lorn's breakfast boost,lorn-s-breakfast-boost,https://buddy.farm/i/lorn-s-breakfast-boost/,icon_found,200,Lorn&#x27;s Breakfast Boost,https://farmrpg.com/img/items/recipe.png,/img/items/recipe.png,recipe.png,3,,
Lovely Cookies,lovely cookies,lovely-cookies,https://buddy.farm/i/lovely-cookies/,icon_found,200,Lovely Cookies,https://farmrpg.com/img/items/lcookies.png,/img/items/lcookies.png,lcookies.png,35,,
Lovely Present,lovely present,lovely-present,https://buddy.farm/i/lovely-present/,icon_found,200,Lovely Present,https://farmrpg.com/img/items/lpres.png,/img/items/lpres.png,lpres.png,13,,
Lovely Rose,lovely rose,lovely-rose,https://buddy.farm/i/lovely-rose/,icon_found,200,Lovely Rose,https://farmrpg.com/img/items/afk_9604.png,/img/items/afk_9604.png,afk_9604.png,3,,
Lucky Cat Buddy Doll,lucky cat buddy doll,lucky-cat-buddy-doll,https://buddy.farm/i/lucky-cat-buddy-doll/,icon_found,200,Lucky Cat Buddy Doll,https://farmrpg.com/img/items/Manekinekobuddydoll.png,/img/items/Manekinekobuddydoll.png,Manekinekobuddydoll.png,2,,
Lucky Rabbit Foot,lucky rabbit foot,lucky-rabbit-foot,https://buddy.farm/i/lucky-rabbit-foot/,icon_found,200,Lucky Rabbit Foot,https://farmrpg.com/img/items/4289.png,/img/items/4289.png,4289.png,2,,
Lucky Spiral Belt,lucky spiral belt,lucky-spiral-belt,https://buddy.farm/i/lucky-spiral-belt/,icon_found,200,Lucky Spiral Belt,https://farmrpg.com/img/items/2059.png,/img/items/2059.png,2059.png,2,,
Machine Part,machine part,machine-part,https://buddy.farm/i/machine-part/,icon_found,200,Machine Part,https://farmrpg.com/img/items/9331.PNG,/img/items/9331.PNG,9331.PNG,9,,
Machine Press,machine press,machine-press,https://buddy.farm/i/machine-press/,icon_found,200,Machine Press,https://farmrpg.com/img/items/press.png,/img/items/press.png,press.png,26,,
Mackerel,mackerel,mackerel,https://buddy.farm/i/mackerel/,icon_found,200,Mackerel,https://farmrpg.com/img/items/5768.png,/img/items/5768.png,5768.png,18,,
Maduin's Cup,maduin's cup,maduin-s-cup,https://buddy.farm/i/maduin-s-cup/,icon_found,200,Maduin&#x27;s Cup,https://farmrpg.com/img/items/3729.png,/img/items/3729.png,3729.png,2,,
Magenta Growth,magenta growth,magenta-growth,https://buddy.farm/i/magenta-growth/,icon_found,200,Magenta Growth,https://farmrpg.com/img/items/afk_8827.png,/img/items/afk_8827.png,afk_8827.png,1,,
Magic Conch Shell,magic conch shell,magic-conch-shell,https://buddy.farm/i/magic-conch-shell/,icon_found,200,Magic Conch Shell,https://farmrpg.com/img/items/mcs.png,/img/items/mcs.png,mcs.png,19,,
Magic Lamp,magic lamp,magic-lamp,https://buddy.farm/i/magic-lamp/,icon_found,200,Magic Lamp,https://farmrpg.com/img/items/3330.png,/img/items/3330.png,3330.png,1,,
Magic Mirror,magic mirror,magic-mirror,https://buddy.farm/i/magic-mirror/,icon_found,200,Magic Mirror,https://farmrpg.com/img/items/2687.png,/img/items/2687.png,2687.png,2,,
Magical Chest 01,magical chest 01,magical-chest-01,https://buddy.farm/i/magical-chest-01/,icon_found,200,Magical Chest 01,https://farmrpg.com/img/items/magicchest01.png,/img/items/magicchest01.png,magicchest01.png,12,,
Magical Chest 02,magical chest 02,magical-chest-02,https://buddy.farm/i/magical-chest-02/,icon_found,200,Magical Chest 02,https://farmrpg.com/img/items/magicchest01.png,/img/items/magicchest01.png,magicchest01.png,13,,
Magical Egg Basket,magical egg basket,magical-egg-basket,https://buddy.farm/i/magical-egg-basket/,icon_found,200,Magical Egg Basket,https://farmrpg.com/img/items/mageggbasket.png,/img/items/mageggbasket.png,mageggbasket.png,34,,
