item_name,candidate_buddy_url,generated_buddy_slug,extraction_status,recipe_type,http_status,ingredient_count,used_in_count,cooking_level,base_time,flags,notes
Frozen Squid,https://buddy.farm/i/frozen-squid/,frozen-squid,no_recipe,,200,0,0,,,,
Frozen Starfish,https://buddy.farm/i/frozen-starfish/,frozen-starfish,no_recipe,,200,0,0,,,,
Frozen Tomato,https://buddy.farm/i/frozen-tomato/,frozen-tomato,no_recipe,,200,0,0,,,,
Frozen Wheel,https://buddy.farm/i/frozen-wheel/,frozen-wheel,no_recipe,,200,0,0,,,,
Fruit Punch,https://buddy.farm/i/fruit-punch/,fruit-punch,recipe_found,craft,200,6,0,,,,
Fuji Apple,https://buddy.farm/i/fuji-apple/,fuji-apple,no_recipe,,200,0,0,,,,
Fungus Processing and You,https://buddy.farm/i/fungus-processing-and-you/,fungus-processing-and-you,no_recipe,,200,0,0,,,,
Fuzzy Bunny,https://buddy.farm/i/fuzzy-bunny/,fuzzy-bunny,no_recipe,,200,0,0,,,,
Fuzzy Chick 01,https://buddy.farm/i/fuzzy-chick-01/,fuzzy-chick-01,no_recipe,,200,0,0,,,,
Fuzzy Chick 02,https://buddy.farm/i/fuzzy-chick-02/,fuzzy-chick-02,no_recipe,,200,0,0,,,,
Fuzzy Chick 03,https://buddy.farm/i/fuzzy-chick-03/,fuzzy-chick-03,no_recipe,,200,0,0,,,,
Fuzzy Chick 04,https://buddy.farm/i/fuzzy-chick-04/,fuzzy-chick-04,no_recipe,,200,0,0,,,,
Fuzzy Chick 05,https://buddy.farm/i/fuzzy-chick-05/,fuzzy-chick-05,no_recipe,,200,0,0,,,,
Fuzzy Chick 06,https://buddy.farm/i/fuzzy-chick-06/,fuzzy-chick-06,no_recipe,,200,0,0,,,,
Fuzzy Chick 07,https://buddy.farm/i/fuzzy-chick-07/,fuzzy-chick-07,no_recipe,,200,0,0,,,,
Fuzzy Chick 08,https://buddy.farm/i/fuzzy-chick-08/,fuzzy-chick-08,no_recipe,,200,0,0,,,,
Fuzzy Chick 09,https://buddy.farm/i/fuzzy-chick-09/,fuzzy-chick-09,no_recipe,,200,0,0,,,,
Fuzzy Chick 10,https://buddy.farm/i/fuzzy-chick-10/,fuzzy-chick-10,no_recipe,,200,0,0,,,,
Fuzzy Chick 11,https://buddy.farm/i/fuzzy-chick-11/,fuzzy-chick-11,no_recipe,,200,0,0,,,,
Fuzzy Chick 12,https://buddy.farm/i/fuzzy-chick-12/,fuzzy-chick-12,no_recipe,,200,0,0,,,,
Fuzzy Egg,https://buddy.farm/i/fuzzy-egg/,fuzzy-egg,no_recipe,,200,0,0,,,,
Gainite,https://buddy.farm/i/gainite/,gainite,recipe_found,craft,200,5,0,,,,
Gare Bear,https://buddy.farm/i/gare-bear/,gare-bear,no_recipe,,200,0,0,,,,
Garlic,https://buddy.farm/i/garlic/,garlic,no_recipe,,200,0,0,,,,
Garnet,https://buddy.farm/i/garnet/,garnet,recipe_found,craft,200,2,2,,,,
Garnet Ring,https://buddy.farm/i/garnet-ring/,garnet-ring,recipe_found,craft,200,3,0,,,,
Gary Bobblehead,https://buddy.farm/i/gary-bobblehead/,gary-bobblehead,no_recipe,,200,0,0,,,,
Gary's Crushroom Key,https://buddy.farm/i/gary-s-crushroom-key/,gary-s-crushroom-key,no_recipe,,200,0,0,,,,
Gary's Diary Page 12,https://buddy.farm/i/gary-s-diary-page-12/,gary-s-diary-page-12,no_recipe,,200,0,0,,,,
Gary's Diary Page 36,https://buddy.farm/i/gary-s-diary-page-36/,gary-s-diary-page-36,no_recipe,,200,0,0,,,,
Gary's Diary Page 77,https://buddy.farm/i/gary-s-diary-page-77/,gary-s-diary-page-77,no_recipe,,200,0,0,,,,
Gary's Diary Page 86,https://buddy.farm/i/gary-s-diary-page-86/,gary-s-diary-page-86,no_recipe,,200,0,0,,,,
Gazebo,https://buddy.farm/i/gazebo/,gazebo,recipe_found,craft,200,3,0,,,,
Geist Bobblehead,https://buddy.farm/i/geist-bobblehead/,geist-bobblehead,no_recipe,,200,0,0,,,,
George Bobblehead,https://buddy.farm/i/george-bobblehead/,george-bobblehead,no_recipe,,200,0,0,,,,
George's Acorn Pie,https://buddy.farm/i/george-s-acorn-pie/,george-s-acorn-pie,no_recipe,,200,0,0,,,,
George's Onion Soup,https://buddy.farm/i/george-s-onion-soup/,george-s-onion-soup,no_recipe,,200,0,0,,,,
Get Well Soon Card,https://buddy.farm/i/get-well-soon-card/,get-well-soon-card,no_recipe,,200,0,0,,,,
Ghost Buddy Doll,https://buddy.farm/i/ghost-buddy-doll/,ghost-buddy-doll,no_recipe,,200,0,0,,,,
Ghost Candy,https://buddy.farm/i/ghost-candy/,ghost-candy,no_recipe,,200,0,0,,,,
Ghost Jelly,https://buddy.farm/i/ghost-jelly/,ghost-jelly,no_recipe,,200,0,0,,,,
Giant Centipede,https://buddy.farm/i/giant-centipede/,giant-centipede,no_recipe,,200,0,0,,,,
Giant Squid,https://buddy.farm/i/giant-squid/,giant-squid,no_recipe,,200,0,0,,,,
Gift Basket 01,https://buddy.farm/i/gift-basket-01/,gift-basket-01,no_recipe,,200,0,0,,,,
Gift Basket 02,https://buddy.farm/i/gift-basket-02/,gift-basket-02,no_recipe,,200,0,0,,,,
Gingerbread Buddy Doll,https://buddy.farm/i/gingerbread-buddy-doll/,gingerbread-buddy-doll,no_recipe,,200,0,0,,,,
Gingerbread House,https://buddy.farm/i/gingerbread-house/,gingerbread-house,no_recipe,,200,0,0,,,,
Gingerbread Man,https://buddy.farm/i/gingerbread-man/,gingerbread-man,no_recipe,,200,0,0,,,,
Giving Box 01,https://buddy.farm/i/giving-box-01/,giving-box-01,no_recipe,,200,0,0,,,,
Glacierstone,https://buddy.farm/i/glacierstone/,glacierstone,no_recipe,,200,0,0,,,,
Glass Bottle,https://buddy.farm/i/glass-bottle/,glass-bottle,recipe_found,craft,200,2,26,,,,
Glass Eye Urchin,https://buddy.farm/i/glass-eye-urchin/,glass-eye-urchin,no_recipe,,200,0,0,,,,
Glass Eyes,https://buddy.farm/i/glass-eyes/,glass-eyes,no_recipe,,200,0,0,,,,
Glass Jar,https://buddy.farm/i/glass-jar/,glass-jar,recipe_found,craft,200,3,2,,,,
Glass Orb,https://buddy.farm/i/glass-orb/,glass-orb,recipe_found,craft,200,2,12,,,,
Glassback,https://buddy.farm/i/glassback/,glassback,no_recipe,,200,0,0,,,,
Globber,https://buddy.farm/i/globber/,globber,no_recipe,,200,0,0,,,,
Glowing Lantern,https://buddy.farm/i/glowing-lantern/,glowing-lantern,recipe_found,craft,200,5,0,,,,
Glowshroom,https://buddy.farm/i/glowshroom/,glowshroom,no_recipe,,200,0,2,,,,
Gold Apple,https://buddy.farm/i/gold-apple/,gold-apple,no_recipe,,200,0,0,,,,
Gold Aquamarine Ring,https://buddy.farm/i/gold-aquamarine-ring/,gold-aquamarine-ring,recipe_found,craft,200,3,0,,,,
Gold Boot,https://buddy.farm/i/gold-boot/,gold-boot,no_recipe,,200,0,1,,,,
Gold Buddy Sweater,https://buddy.farm/i/gold-buddy-sweater/,gold-buddy-sweater,no_recipe,,200,0,0,,,,
Gold Carrot,https://buddy.farm/i/gold-carrot/,gold-carrot,no_recipe,,200,0,0,,,,
Gold Carrot Seeds,https://buddy.farm/i/gold-carrot-seeds/,gold-carrot-seeds,no_recipe,,200,0,0,,,,
Gold Catfish,https://buddy.farm/i/gold-catfish/,gold-catfish,no_recipe,,200,0,0,,,,
Gold Coral,https://buddy.farm/i/gold-coral/,gold-coral,no_recipe,,200,0,0,,,,
Gold Crab,https://buddy.farm/i/gold-crab/,gold-crab,no_recipe,,200,0,0,,,,
Gold Cucumber,https://buddy.farm/i/gold-cucumber/,gold-cucumber,no_recipe,,200,0,0,,,,
Gold Cucumber Seeds,https://buddy.farm/i/gold-cucumber-seeds/,gold-cucumber-seeds,no_recipe,,200,0,0,,,,
Gold Diamond Ring,https://buddy.farm/i/gold-diamond-ring/,gold-diamond-ring,recipe_found,craft,200,3,0,,,,
Gold Drum,https://buddy.farm/i/gold-drum/,gold-drum,no_recipe,,200,0,0,,,,
Gold Egg,https://buddy.farm/i/gold-egg/,gold-egg,no_recipe,,200,0,0,,,,
Gold Eggplant,https://buddy.farm/i/gold-eggplant/,gold-eggplant,no_recipe,,200,0,0,,,,
Gold Eggplant Seeds,https://buddy.farm/i/gold-eggplant-seeds/,gold-eggplant-seeds,no_recipe,,200,0,0,,,,
Gold Emerald Ring,https://buddy.farm/i/gold-emerald-ring/,gold-emerald-ring,recipe_found,craft,200,3,0,,,,
Gold Feather,https://buddy.farm/i/gold-feather/,gold-feather,no_recipe,,200,0,0,,,,
Gold Feed,https://buddy.farm/i/gold-feed/,gold-feed,no_recipe,,200,0,0,,,,
Gold Flier,https://buddy.farm/i/gold-flier/,gold-flier,no_recipe,,200,0,0,,,,
Gold Garnet Ring,https://buddy.farm/i/gold-garnet-ring/,gold-garnet-ring,recipe_found,craft,200,3,0,,,,
Gold Horseshoe,https://buddy.farm/i/gold-horseshoe/,gold-horseshoe,no_recipe,,200,0,0,,,,
Gold Jade Ring,https://buddy.farm/i/gold-jade-ring/,gold-jade-ring,recipe_found,craft,200,3,0,,,,
Gold Jelly,https://buddy.farm/i/gold-jelly/,gold-jelly,no_recipe,,200,0,0,,,,
Gold King Apple,https://buddy.farm/i/gold-king-apple/,gold-king-apple,no_recipe,,200,0,0,,,,
Gold Laurel,https://buddy.farm/i/gold-laurel/,gold-laurel,no_recipe,,200,0,0,,,,
Gold Leaf,https://buddy.farm/i/gold-leaf/,gold-leaf,no_recipe,,200,0,2,,,,
Gold Lemon Quartz Ring,https://buddy.farm/i/gold-lemon-quartz-ring/,gold-lemon-quartz-ring,recipe_found,craft,200,3,0,,,,
Gold Mittens,https://buddy.farm/i/gold-mittens/,gold-mittens,no_recipe,,200,0,0,,,,
Gold Pea Seeds,https://buddy.farm/i/gold-pea-seeds/,gold-pea-seeds,no_recipe,,200,0,0,,,,
Gold Peas,https://buddy.farm/i/gold-peas/,gold-peas,no_recipe,,200,0,0,,,,
Gold Pepper Seeds,https://buddy.farm/i/gold-pepper-seeds/,gold-pepper-seeds,no_recipe,,200,0,0,,,,
Gold Peppers,https://buddy.farm/i/gold-peppers/,gold-peppers,no_recipe,,200,0,0,,,,
Gold Potato,https://buddy.farm/i/gold-potato/,gold-potato,no_recipe,,200,0,0,,,,
Gold Ring,https://buddy.farm/i/gold-ring/,gold-ring,no_recipe,,200,0,7,,,,
Gold Ruby Ring,https://buddy.farm/i/gold-ruby-ring/,gold-ruby-ring,recipe_found,craft,200,3,0,,,,
Gold Rudolph,https://buddy.farm/i/gold-rudolph/,gold-rudolph,no_recipe,,200,0,0,,,,
Gold Sea Bass,https://buddy.farm/i/gold-sea-bass/,gold-sea-bass,no_recipe,,200,0,0,,,,
Gold Sea Crest,https://buddy.farm/i/gold-sea-crest/,gold-sea-crest,no_recipe,,200,0,0,,,,
Gold Seed Bag 01,https://buddy.farm/i/gold-seed-bag-01/,gold-seed-bag-01,no_recipe,,200,0,0,,,,
Gold Shamrock,https://buddy.farm/i/gold-shamrock/,gold-shamrock,no_recipe,,200,0,0,,,,
Gold Slimeback,https://buddy.farm/i/gold-slimeback/,gold-slimeback,no_recipe,,200,0,0,,,,
Gold Trout,https://buddy.farm/i/gold-trout/,gold-trout,no_recipe,,200,0,0,,,,
Gold Wreath,https://buddy.farm/i/gold-wreath/,gold-wreath,no_recipe,,200,0,0,,,,
Goldfin,https://buddy.farm/i/goldfin/,goldfin,no_recipe,,200,0,0,,,,
Goldfish,https://buddy.farm/i/goldfish/,goldfish,no_recipe,,200,0,0,,,,
Goldgill,https://buddy.farm/i/goldgill/,goldgill,no_recipe,,200,0,0,,,,
Goldjack,https://buddy.farm/i/goldjack/,goldjack,no_recipe,,200,0,0,,,,
Goldray,https://buddy.farm/i/goldray/,goldray,no_recipe,,200,0,0,,,,
Good Luck Card,https://buddy.farm/i/good-luck-card/,good-luck-card,no_recipe,,200,0,0,,,,
Goostav Bobblehead,https://buddy.farm/i/goostav-bobblehead/,goostav-bobblehead,no_recipe,,200,0,0,,,,
Gouda,https://buddy.farm/i/gouda/,gouda,no_recipe,,200,0,0,,,,
Grab Bag 01,https://buddy.farm/i/grab-bag-01/,grab-bag-01,no_recipe,,200,0,0,,,,
Grab Bag 02,https://buddy.farm/i/grab-bag-02/,grab-bag-02,no_recipe,,200,0,0,,,,
Grab Bag 03,https://buddy.farm/i/grab-bag-03/,grab-bag-03,no_recipe,,200,0,0,,,,
Grab Bag 04,https://buddy.farm/i/grab-bag-04/,grab-bag-04,no_recipe,,200,0,0,,,,
Grab Bag 05,https://buddy.farm/i/grab-bag-05/,grab-bag-05,no_recipe,,200,0,0,,,,
Grab Bag 06,https://buddy.farm/i/grab-bag-06/,grab-bag-06,no_recipe,,200,0,0,,,,
Grab Bag 07,https://buddy.farm/i/grab-bag-07/,grab-bag-07,no_recipe,,200,0,0,,,,
Grab Bag 08,https://buddy.farm/i/grab-bag-08/,grab-bag-08,no_recipe,,200,0,0,,,,
Grand Piano,https://buddy.farm/i/grand-piano/,grand-piano,recipe_found,craft,200,11,0,,,,
Grape Juice,https://buddy.farm/i/grape-juice/,grape-juice,recipe_found,craft,200,2,0,,,,
Grapes,https://buddy.farm/i/grapes/,grapes,no_recipe,,200,0,3,,,,
Grasshopper,https://buddy.farm/i/grasshopper/,grasshopper,no_recipe,,200,0,0,,,,
Gravy Boat,https://buddy.farm/i/gravy-boat/,gravy-boat,no_recipe,,200,0,0,,,,
Green Apple,https://buddy.farm/i/green-apple/,green-apple,no_recipe,,200,0,0,,,,
Green Backpack,https://buddy.farm/i/green-backpack/,green-backpack,no_recipe,,200,0,0,,,,
Green Barracuda,https://buddy.farm/i/green-barracuda/,green-barracuda,no_recipe,,200,0,0,,,,
Green Butterfly,https://buddy.farm/i/green-butterfly/,green-butterfly,recipe_found,craft,200,4,0,,,,
Green Chromis,https://buddy.farm/i/green-chromis/,green-chromis,no_recipe,,200,0,0,,,,
Green Cloak,https://buddy.farm/i/green-cloak/,green-cloak,recipe_found,craft,200,4,0,,,,
Green Diary,https://buddy.farm/i/green-diary/,green-diary,recipe_found,craft,200,3,0,,,,
Green Dye,https://buddy.farm/i/green-dye/,green-dye,recipe_found,craft,200,2,12,,,,
Green Halite,https://buddy.farm/i/green-halite/,green-halite,no_recipe,,200,0,0,,,,
Green Jellyfish,https://buddy.farm/i/green-jellyfish/,green-jellyfish,no_recipe,,200,0,0,,,,
Green Ornament,https://buddy.farm/i/green-ornament/,green-ornament,no_recipe,,200,0,0,,,,
Green Parchment,https://buddy.farm/i/green-parchment/,green-parchment,recipe_found,craft,200,1,1,,,,
Green Rubee,https://buddy.farm/i/green-rubee/,green-rubee,no_recipe,,200,0,0,,,,
Green Scarf,https://buddy.farm/i/green-scarf/,green-scarf,recipe_found,craft,200,2,0,,,,
Green Shield,https://buddy.farm/i/green-shield/,green-shield,recipe_found,craft,200,3,0,,,,
Green Shirt,https://buddy.farm/i/green-shirt/,green-shirt,recipe_found,craft,200,3,0,,,,
Green Top Hat,https://buddy.farm/i/green-top-hat/,green-top-hat,recipe_found,craft,200,6,0,,,,
Green Torpedo,https://buddy.farm/i/green-torpedo/,green-torpedo,no_recipe,,200,0,0,,,,
Green Twine,https://buddy.farm/i/green-twine/,green-twine,recipe_found,craft,200,2,2,,,,
Groundhog Buddy Doll,https://buddy.farm/i/groundhog-buddy-doll/,groundhog-buddy-doll,no_recipe,,200,0,0,,,,
Growth Medallion I,https://buddy.farm/i/growth-medallion-i/,growth-medallion-i,no_recipe,,200,0,0,,,,
Growth Medallion II,https://buddy.farm/i/growth-medallion-ii/,growth-medallion-ii,no_recipe,,200,0,0,,,,
Grubs,https://buddy.farm/i/grubs/,grubs,no_recipe,,200,0,1,,,,
Gummy Globber,https://buddy.farm/i/gummy-globber/,gummy-globber,no_recipe,,200,0,0,,,,
Gummy Worms,https://buddy.farm/i/gummy-worms/,gummy-worms,no_recipe,,200,0,0,,,,
Hammer,https://buddy.farm/i/hammer/,hammer,recipe_found,craft,200,3,8,,,,
Handsaw,https://buddy.farm/i/handsaw/,handsaw,recipe_found,craft,200,5,4,,,,
Happy Cookies,https://buddy.farm/i/happy-cookies/,happy-cookies,no_recipe,,200,0,0,,,,
Happy Farmiversary Card,https://buddy.farm/i/happy-farmiversary-card/,happy-farmiversary-card,no_recipe,,200,0,0,,,,
Happy Halloween Card,https://buddy.farm/i/happy-halloween-card/,happy-halloween-card,no_recipe,,200,0,0,,,,
Harpoon,https://buddy.farm/i/harpoon/,harpoon,no_recipe,,200,0,0,,,,
Headdress of Luna,https://buddy.farm/i/headdress-of-luna/,headdress-of-luna,no_recipe,,200,0,0,,,,
Heart Candies,https://buddy.farm/i/heart-candies/,heart-candies,no_recipe,,200,0,0,,,,
Heart Container,https://buddy.farm/i/heart-container/,heart-container,recipe_found,craft,200,1,0,,,,
Heart Necklace,https://buddy.farm/i/heart-necklace/,heart-necklace,no_recipe,,200,0,0,,,,
Heart Necklace Left Piece,https://buddy.farm/i/heart-necklace-left-piece/,heart-necklace-left-piece,no_recipe,,200,0,0,,,,
Heart Necklace Right Piece,https://buddy.farm/i/heart-necklace-right-piece/,heart-necklace-right-piece,no_recipe,,200,0,0,,,,
Heart-shaped Box 01,https://buddy.farm/i/heart-shaped-box-01/,heart-shaped-box-01,no_recipe,,200,0,0,,,,
Heart-shaped Box 02,https://buddy.farm/i/heart-shaped-box-02/,heart-shaped-box-02,no_recipe,,200,0,0,,,,
Heart-shaped Box 03,https://buddy.farm/i/heart-shaped-box-03/,heart-shaped-box-03,no_recipe,,200,0,0,,,,
Heart-shaped Gem,https://buddy.farm/i/heart-shaped-gem/,heart-shaped-gem,no_recipe,,200,0,0,,,,
Hearts,https://buddy.farm/i/hearts/,hearts,no_recipe,,200,0,0,,,,
Hensods's Bonsai,https://buddy.farm/i/hensods-s-bonsai/,hensods-s-bonsai,no_recipe,,200,0,0,,,,
Herbs,https://buddy.farm/i/herbs/,herbs,no_recipe,,200,0,0,,,,
Hessian's Axe,https://buddy.farm/i/hessian-s-axe/,hessian-s-axe,no_recipe,,200,0,0,,,,
Hickory Omelette,https://buddy.farm/i/hickory-omelette/,hickory-omelette,recipe_found,cooking,200,9,0,35,4h,,
Hide,https://buddy.farm/i/hide/,hide,no_recipe,,200,0,3,,,,
Hockey Mask,https://buddy.farm/i/hockey-mask/,hockey-mask,no_recipe,,200,0,0,,,,
Holger Bobblehead,https://buddy.farm/i/holger-bobblehead/,holger-bobblehead,no_recipe,,200,0,0,,,,
Holger's Lunch Box,https://buddy.farm/i/holger-s-lunch-box/,holger-s-lunch-box,no_recipe,,200,0,0,,,,
Holger's Mushroom Stew,https://buddy.farm/i/holger-s-mushroom-stew/,holger-s-mushroom-stew,no_recipe,,200,0,0,,,,
Holiday Cake,https://buddy.farm/i/holiday-cake/,holiday-cake,no_recipe,,200,0,0,,,,
Holiday Candles,https://buddy.farm/i/holiday-candles/,holiday-candles,no_recipe,,200,0,0,,,,
Holiday Cheer Bundle 01,https://buddy.farm/i/holiday-cheer-bundle-01/,holiday-cheer-bundle-01,no_recipe,,200,0,0,,,,
Holiday Garland,https://buddy.farm/i/holiday-garland/,holiday-garland,no_recipe,,200,0,0,,,,
Holiday Wreath,https://buddy.farm/i/holiday-wreath/,holiday-wreath,no_recipe,,200,0,0,,,,
Honey,https://buddy.farm/i/honey/,honey,no_recipe,,200,0,0,,,,
Honeycomb,https://buddy.farm/i/honeycomb/,honeycomb,no_recipe,,200,0,0,,,,
Honeysuckle,https://buddy.farm/i/honeysuckle/,honeysuckle,no_recipe,,200,0,0,,,,
Hops,https://buddy.farm/i/hops/,hops,no_recipe,,200,0,0,,,,
Hops Seeds,https://buddy.farm/i/hops-seeds/,hops-seeds,no_recipe,,200,0,0,,,,
Horn,https://buddy.farm/i/horn/,horn,no_recipe,,200,0,3,,,,
Horn Canteen,https://buddy.farm/i/horn-canteen/,horn-canteen,recipe_found,craft,200,4,1,,,,
Horned Beetle,https://buddy.farm/i/horned-beetle/,horned-beetle,no_recipe,,200,0,0,,,,
Horseman's Belt,https://buddy.farm/i/horseman-s-belt/,horseman-s-belt,no_recipe,,200,0,0,,,,
Horseshoe,https://buddy.farm/i/horseshoe/,horseshoe,recipe_found,craft,200,3,0,,,,
Hot Cocoa,https://buddy.farm/i/hot-cocoa/,hot-cocoa,no_recipe,,200,0,0,,,,
Hot Potato,https://buddy.farm/i/hot-potato/,hot-potato,no_recipe,,200,0,0,,,,
Hotdog Buddy Doll,https://buddy.farm/i/hotdog-buddy-doll/,hotdog-buddy-doll,no_recipe,,200,0,0,,,,
Hourglass,https://buddy.farm/i/hourglass/,hourglass,recipe_found,craft,200,4,0,,,,
Hummingbird Feeder,https://buddy.farm/i/hummingbird-feeder/,hummingbird-feeder,no_recipe,,200,0,0,,,,
Ice Scraper,https://buddy.farm/i/ice-scraper/,ice-scraper,no_recipe,,200,0,0,,,,
Ice Shark,https://buddy.farm/i/ice-shark/,ice-shark,no_recipe,,200,0,0,,,,
Iced Tea,https://buddy.farm/i/iced-tea/,iced-tea,recipe_found,craft,200,2,1,,,,
Inferno Pepper,https://buddy.farm/i/inferno-pepper/,inferno-pepper,no_recipe,,200,0,0,,,,
Inferno Ring,https://buddy.farm/i/inferno-ring/,inferno-ring,no_recipe,,200,0,0,,,,
Inferno Sphere,https://buddy.farm/i/inferno-sphere/,inferno-sphere,recipe_found,craft,200,10,0,,,,
Iron,https://buddy.farm/i/iron/,iron,no_recipe,,200,0,30,,,,
Iron Cup,https://buddy.farm/i/iron-cup/,iron-cup,recipe_found,craft,200,2,0,,,,
Iron Ring,https://buddy.farm/i/iron-ring/,iron-ring,recipe_found,craft,200,2,26,,,,
Jack-o-key,https://buddy.farm/i/jack-o-key/,jack-o-key,no_recipe,,200,0,0,,,,
Jack-o-lantern,https://buddy.farm/i/jack-o-lantern/,jack-o-lantern,no_recipe,,200,0,0,,,,
Jade,https://buddy.farm/i/jade/,jade,recipe_found,craft,200,2,3,,,,
Jade Charm,https://buddy.farm/i/jade-charm/,jade-charm,recipe_found,craft,200,4,0,,,,
Jadeite,https://buddy.farm/i/jadeite/,jadeite,no_recipe,,200,0,0,,,,
Jar of Pickles,https://buddy.farm/i/jar-of-pickles/,jar-of-pickles,no_recipe,,200,0,0,,,,
Jellyfish,https://buddy.farm/i/jellyfish/,jellyfish,no_recipe,,200,0,0,,,,
Jester Buddy Doll,https://buddy.farm/i/jester-buddy-doll/,jester-buddy-doll,no_recipe,,200,0,0,,,,
Jill Bobblehead,https://buddy.farm/i/jill-bobblehead/,jill-bobblehead,no_recipe,,200,0,0,,,,
Jill's Quandary Chowder,https://buddy.farm/i/jill-s-quandary-chowder/,jill-s-quandary-chowder,no_recipe,,200,0,0,,,,
Joker,https://buddy.farm/i/joker/,joker,no_recipe,,200,0,0,,,,
Jumbo Fish,https://buddy.farm/i/jumbo-fish/,jumbo-fish,no_recipe,,200,0,0,,,,
Keeper Trapper,https://buddy.farm/i/keeper-trapper/,keeper-trapper,no_recipe,,200,0,0,,,,
Keyglobe,https://buddy.farm/i/keyglobe/,keyglobe,no_recipe,,200,0,0,,,,
Kill Switch,https://buddy.farm/i/kill-switch/,kill-switch,recipe_found,craft,200,5,1,,,,
King Apple,https://buddy.farm/i/king-apple/,king-apple,no_recipe,,200,0,0,,,,
King Cake,https://buddy.farm/i/king-cake/,king-cake,no_recipe,,200,0,0,,,,
Kite Kite,https://buddy.farm/i/kite-kite/,kite-kite,no_recipe,,200,0,0,,,,
Krampus Buddy Doll,https://buddy.farm/i/krampus-buddy-doll/,krampus-buddy-doll,no_recipe,,200,0,0,,,,
Labubuddy Doll,https://buddy.farm/i/labubuddy-doll/,labubuddy-doll,no_recipe,,200,0,0,,,,
Ladder,https://buddy.farm/i/ladder/,ladder,recipe_found,craft,200,2,2,,,,
Langstaff Crest,https://buddy.farm/i/langstaff-crest/,langstaff-crest,no_recipe,,200,0,0,,,,
Lantern,https://buddy.farm/i/lantern/,lantern,recipe_found,craft,200,5,1,,,,
Lapis Lazuli,https://buddy.farm/i/lapis-lazuli/,lapis-lazuli,no_recipe,,200,0,1,,,,
Large Chest 01,https://buddy.farm/i/large-chest-01/,large-chest-01,no_recipe,,200,0,0,,,,
Large Chest 02,https://buddy.farm/i/large-chest-02/,large-chest-02,no_recipe,,200,0,0,,,,
Large Chest 03,https://buddy.farm/i/large-chest-03/,large-chest-03,no_recipe,,200,0,0,,,,
Large Clam Shell,https://buddy.farm/i/large-clam-shell/,large-clam-shell,no_recipe,,200,0,0,,,,
Large Net,https://buddy.farm/i/large-net/,large-net,recipe_found,craft,200,2,0,,,,
Largemouth Bass,https://buddy.farm/i/largemouth-bass/,largemouth-bass,no_recipe,,200,0,0,,,,
Lava Ring,https://buddy.farm/i/lava-ring/,lava-ring,no_recipe,,200,0,0,,,,
Lava Sphere,https://buddy.farm/i/lava-sphere/,lava-sphere,recipe_found,craft,200,10,0,,,,
Lavos Shard,https://buddy.farm/i/lavos-shard/,lavos-shard,no_recipe,,200,0,0,,,,
Leather,https://buddy.farm/i/leather/,leather,recipe_found,craft,200,1,23,,,,
Leather Bag,https://buddy.farm/i/leather-bag/,leather-bag,recipe_found,craft,200,3,4,,,,
Leather Belt,https://buddy.farm/i/leather-belt/,leather-belt,recipe_found,craft,200,3,0,,,,
Leather Diary,https://buddy.farm/i/leather-diary/,leather-diary,recipe_found,craft,200,3,0,,,,
Leather Helmet,https://buddy.farm/i/leather-helmet/,leather-helmet,recipe_found,craft,200,5,1,,,,
Leather Waterskin,https://buddy.farm/i/leather-waterskin/,leather-waterskin,recipe_found,craft,200,3,0,,,,
Leek,https://buddy.farm/i/leek/,leek,no_recipe,,200,0,0,,,,
Leek Seeds,https://buddy.farm/i/leek-seeds/,leek-seeds,no_recipe,,200,0,0,,,,
Lemon,https://buddy.farm/i/lemon/,lemon,no_recipe,,200,0,2,,,,
Lemon Cream Pie,https://buddy.farm/i/lemon-cream-pie/,lemon-cream-pie,no_recipe,,200,0,0,,,,
Lemon Quartz,https://buddy.farm/i/lemon-quartz/,lemon-quartz,no_recipe,,200,0,3,,,,
Lemon Quartz Ring,https://buddy.farm/i/lemon-quartz-ring/,lemon-quartz-ring,recipe_found,craft,200,3,0,,,,
Lemon Seltzer,https://buddy.farm/i/lemon-seltzer/,lemon-seltzer,no_recipe,,200,0,0,,,,
Lemonade,https://buddy.farm/i/lemonade/,lemonade,recipe_found,craft,200,2,1,,,,
Leprechaun Buddy Doll,https://buddy.farm/i/leprechaun-buddy-doll/,leprechaun-buddy-doll,no_recipe,,200,0,0,,,,
Leprechaun Hat,https://buddy.farm/i/leprechaun-hat/,leprechaun-hat,no_recipe,,200,0,0,,,,
Lima Bean,https://buddy.farm/i/lima-bean/,lima-bean,no_recipe,,200,0,0,,,,
Linked Lantern,https://buddy.farm/i/linked-lantern/,linked-lantern,recipe_found,craft,200,5,0,,,,
List of Corn Puns,https://buddy.farm/i/list-of-corn-puns/,list-of-corn-puns,no_recipe,,200,0,0,,,,
Lobster,https://buddy.farm/i/lobster/,lobster,no_recipe,,200,0,0,,,,
Lollipop,https://buddy.farm/i/lollipop/,lollipop,no_recipe,,200,0,0,,,,
Looking Glass,https://buddy.farm/i/looking-glass/,looking-glass,recipe_found,craft,200,3,1,,,,
Lorn Bobblehead,https://buddy.farm/i/lorn-bobblehead/,lorn-bobblehead,no_recipe,,200,0,0,,,,
Lorn's Breakfast Boost,https://buddy.farm/i/lorn-s-breakfast-boost/,lorn-s-breakfast-boost,no_recipe,,200,0,0,,,,
