item_name,canonical_key,generated_buddy_slug,candidate_buddy_url,probe_status,http_status,final_url,page_title,attempts,flags,notes
Hourglass,hourglass,hourglass,https://buddy.farm/i/hourglass/,found,200,https://buddy.farm/i/hourglass/,Hourglass,1,,
Hummingbird Feeder,hummingbird feeder,hummingbird-feeder,https://buddy.farm/i/hummingbird-feeder/,found,200,https://buddy.farm/i/hummingbird-feeder/,Hummingbird Feeder,1,,
Ice Scraper,ice scraper,ice-scraper,https://buddy.farm/i/ice-scraper/,found,200,https://buddy.farm/i/ice-scraper/,Ice Scraper,1,,
Ice Shark,ice shark,ice-shark,https://buddy.farm/i/ice-shark/,found,200,https://buddy.farm/i/ice-shark/,Ice Shark,1,,
Iced Tea,iced tea,iced-tea,https://buddy.farm/i/iced-tea/,found,200,https://buddy.farm/i/iced-tea/,Iced Tea,1,,
Inferno Pepper,inferno pepper,inferno-pepper,https://buddy.farm/i/inferno-pepper/,found,200,https://buddy.farm/i/inferno-pepper/,Inferno Pepper,1,,
Inferno Ring,inferno ring,inferno-ring,https://buddy.farm/i/inferno-ring/,found,200,https://buddy.farm/i/inferno-ring/,Inferno Ring,1,,
Inferno Sphere,inferno sphere,inferno-sphere,https://buddy.farm/i/inferno-sphere/,found,200,https://buddy.farm/i/inferno-sphere/,Inferno Sphere,1,,
Iron,iron,iron,https://buddy.farm/i/iron/,found,200,https://buddy.farm/i/iron/,Iron,1,,
Iron Cup,iron cup,iron-cup,https://buddy.farm/i/iron-cup/,found,200,https://buddy.farm/i/iron-cup/,Iron Cup,1,,
Iron Ring,iron ring,iron-ring,https://buddy.farm/i/iron-ring/,found,200,https://buddy.farm/i/iron-ring/,Iron Ring,1,,
Jack-o-key,jack-o-key,jack-o-key,https://buddy.farm/i/jack-o-key/,found,200,https://buddy.farm/i/jack-o-key/,Jack-o-key,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Jack-o-lantern,jack-o-lantern,jack-o-lantern,https://buddy.farm/i/jack-o-lantern/,found,200,https://buddy.farm/i/jack-o-lantern/,Jack-o-lantern,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Jade,jade,jade,https://buddy.farm/i/jade/,found,200,https://buddy.farm/i/jade/,Jade,1,,
Jade Charm,jade charm,jade-charm,https://buddy.farm/i/jade-charm/,found,200,https://buddy.farm/i/jade-charm/,Jade Charm,1,,
Jadeite,jadeite,jadeite,https://buddy.farm/i/jadeite/,found,200,https://buddy.farm/i/jadeite/,Jadeite,1,,
Jar of Pickles,jar of pickles,jar-of-pickles,https://buddy.farm/i/jar-of-pickles/,found,200,https://buddy.farm/i/jar-of-pickles/,Jar of Pickles,1,,
Jellyfish,jellyfish,jellyfish,https://buddy.farm/i/jellyfish/,found,200,https://buddy.farm/i/jellyfish/,Jellyfish,1,,
Jester Buddy Doll,jester buddy doll,jester-buddy-doll,https://buddy.farm/i/jester-buddy-doll/,found,200,https://buddy.farm/i/jester-buddy-doll/,Jester Buddy Doll,1,,
Jill Bobblehead,jill bobblehead,jill-bobblehead,https://buddy.farm/i/jill-bobblehead/,found,200,https://buddy.farm/i/jill-bobblehead/,Jill Bobblehead,1,,
Jill's Quandary Chowder,jill's quandary chowder,jill-s-quandary-chowder,https://buddy.farm/i/jill-s-quandary-chowder/,found,200,https://buddy.farm/i/jill-s-quandary-chowder/,Jill&#x27;s Quandary Chowder,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Joker,joker,joker,https://buddy.farm/i/joker/,found,200,https://buddy.farm/i/joker/,Joker,1,,
Jumbo Fish,jumbo fish,jumbo-fish,https://buddy.farm/i/jumbo-fish/,found,200,https://buddy.farm/i/jumbo-fish/,Jumbo Fish,1,,
Keeper Trapper,keeper trapper,keeper-trapper,https://buddy.farm/i/keeper-trapper/,found,200,https://buddy.farm/i/keeper-trapper/,Keeper Trapper,1,,
Keyglobe,keyglobe,keyglobe,https://buddy.farm/i/keyglobe/,found,200,https://buddy.farm/i/keyglobe/,Keyglobe,1,,
Kill Switch,kill switch,kill-switch,https://buddy.farm/i/kill-switch/,found,200,https://buddy.farm/i/kill-switch/,Kill Switch,1,,
King Apple,king apple,king-apple,https://buddy.farm/i/king-apple/,found,200,https://buddy.farm/i/king-apple/,King Apple,1,,
King Cake,king cake,king-cake,https://buddy.farm/i/king-cake/,found,200,https://buddy.farm/i/king-cake/,King Cake,1,,
Kite Kite,kite kite,kite-kite,https://buddy.farm/i/kite-kite/,found,200,https://buddy.farm/i/kite-kite/,Kite Kite,1,,
Krampus Buddy Doll,krampus buddy doll,krampus-buddy-doll,https://buddy.farm/i/krampus-buddy-doll/,found,200,https://buddy.farm/i/krampus-buddy-doll/,Krampus Buddy Doll,1,,
Labubuddy Doll,labubuddy doll,labubuddy-doll,https://buddy.farm/i/labubuddy-doll/,found,200,https://buddy.farm/i/labubuddy-doll/,Labubuddy Doll,1,,
Ladder,ladder,ladder,https://buddy.farm/i/ladder/,found,200,https://buddy.farm/i/ladder/,Ladder,1,,
Langstaff Crest,langstaff crest,langstaff-crest,https://buddy.farm/i/langstaff-crest/,found,200,https://buddy.farm/i/langstaff-crest/,Langstaff Crest,1,,
Lantern,lantern,lantern,https://buddy.farm/i/lantern/,found,200,https://buddy.farm/i/lantern/,Lantern,1,,
Lapis Lazuli,lapis lazuli,lapis-lazuli,https://buddy.farm/i/lapis-lazuli/,found,200,https://buddy.farm/i/lapis-lazuli/,Lapis Lazuli,1,,
Large Chest 01,large chest 01,large-chest-01,https://buddy.farm/i/large-chest-01/,found,200,https://buddy.farm/i/large-chest-01/,Large Chest 01,1,,
Large Chest 02,large chest 02,large-chest-02,https://buddy.farm/i/large-chest-02/,found,200,https://buddy.farm/i/large-chest-02/,Large Chest 02,1,,
Large Chest 03,large chest 03,large-chest-03,https://buddy.farm/i/large-chest-03/,found,200,https://buddy.farm/i/large-chest-03/,Large Chest 03,1,,
Large Clam Shell,large clam shell,large-clam-shell,https://buddy.farm/i/large-clam-shell/,found,200,https://buddy.farm/i/large-clam-shell/,Large Clam Shell,1,,
Large Net,large net,large-net,https://buddy.farm/i/large-net/,found,200,https://buddy.farm/i/large-net/,Large Net,1,,
Largemouth Bass,largemouth bass,largemouth-bass,https://buddy.farm/i/largemouth-bass/,found,200,https://buddy.farm/i/largemouth-bass/,Largemouth Bass,1,,
Lava Ring,lava ring,lava-ring,https://buddy.farm/i/lava-ring/,found,200,https://buddy.farm/i/lava-ring/,Lava Ring,1,,
Lava Sphere,lava sphere,lava-sphere,https://buddy.farm/i/lava-sphere/,found,200,https://buddy.farm/i/lava-sphere/,Lava Sphere,1,,
Lavos Shard,lavos shard,lavos-shard,https://buddy.farm/i/lavos-shard/,found,200,https://buddy.farm/i/lavos-shard/,Lavos Shard,1,,
Leather,leather,leather,https://buddy.farm/i/leather/,found,200,https://buddy.farm/i/leather/,Leather,1,,
Leather Bag,leather bag,leather-bag,https://buddy.farm/i/leather-bag/,found,200,https://buddy.farm/i/leather-bag/,Leather Bag,1,,
Leather Belt,leather belt,leather-belt,https://buddy.farm/i/leather-belt/,found,200,https://buddy.farm/i/leather-belt/,Leather Belt,1,,
Leather Diary,leather diary,leather-diary,https://buddy.farm/i/leather-diary/,found,200,https://buddy.farm/i/leather-diary/,Leather Diary,1,,
Leather Helmet,leather helmet,leather-helmet,https://buddy.farm/i/leather-helmet/,found,200,https://buddy.farm/i/leather-helmet/,Leather Helmet,1,,
Leather Waterskin,leather waterskin,leather-waterskin,https://buddy.farm/i/leather-waterskin/,found,200,https://buddy.farm/i/leather-waterskin/,Leather Waterskin,1,,
Leek,leek,leek,https://buddy.farm/i/leek/,found,200,https://buddy.farm/i/leek/,Leek,1,,
Leek Seeds,leek seeds,leek-seeds,https://buddy.farm/i/leek-seeds/,found,200,https://buddy.farm/i/leek-seeds/,Leek Seeds,1,,
Lemon,lemon,lemon,https://buddy.farm/i/lemon/,found,200,https://buddy.farm/i/lemon/,Lemon,1,,
Lemon Cream Pie,lemon cream pie,lemon-cream-pie,https://buddy.farm/i/lemon-cream-pie/,found,200,https://buddy.farm/i/lemon-cream-pie/,Lemon Cream Pie,1,,
Lemon Quartz,lemon quartz,lemon-quartz,https://buddy.farm/i/lemon-quartz/,found,200,https://buddy.farm/i/lemon-quartz/,Lemon Quartz,1,,
Lemon Quartz Ring,lemon quartz ring,lemon-quartz-ring,https://buddy.farm/i/lemon-quartz-ring/,found,200,https://buddy.farm/i/lemon-quartz-ring/,Lemon Quartz Ring,1,,
Lemon Seltzer,lemon seltzer,lemon-seltzer,https://buddy.farm/i/lemon-seltzer/,found,200,https://buddy.farm/i/lemon-seltzer/,Lemon Seltzer,1,,
Lemonade,lemonade,lemonade,https://buddy.farm/i/lemonade/,found,200,https://buddy.farm/i/lemonade/,Lemonade,1,,
Leprechaun Buddy Doll,leprechaun buddy doll,leprechaun-buddy-doll,https://buddy.farm/i/leprechaun-buddy-doll/,found,200,https://buddy.farm/i/leprechaun-buddy-doll/,Leprechaun Buddy Doll,1,,
Leprechaun Hat,leprechaun hat,leprechaun-hat,https://buddy.farm/i/leprechaun-hat/,found,200,https://buddy.farm/i/leprechaun-hat/,Leprechaun Hat,1,,
Lima Bean,lima bean,lima-bean,https://buddy.farm/i/lima-bean/,found,200,https://buddy.farm/i/lima-bean/,Lima Bean,1,,
Linked Lantern,linked lantern,linked-lantern,https://buddy.farm/i/linked-lantern/,found,200,https://buddy.farm/i/linked-lantern/,Linked Lantern,1,,
List of Corn Puns,list of corn puns,list-of-corn-puns,https://buddy.farm/i/list-of-corn-puns/,found,200,https://buddy.farm/i/list-of-corn-puns/,List of Corn Puns,1,,
Lobster,lobster,lobster,https://buddy.farm/i/lobster/,found,200,https://buddy.farm/i/lobster/,Lobster,1,,
Lollipop,lollipop,lollipop,https://buddy.farm/i/lollipop/,found,200,https://buddy.farm/i/lollipop/,Lollipop,1,,
Looking Glass,looking glass,looking-glass,https://buddy.farm/i/looking-glass/,found,200,https://buddy.farm/i/looking-glass/,Looking Glass,1,,
Lorn Bobblehead,lorn bobblehead,lorn-bobblehead,https://buddy.farm/i/lorn-bobblehead/,found,200,https://buddy.farm/i/lorn-bobblehead/,Lorn Bobblehead,1,,
Lorn's Breakfast Boost,lorn's breakfast boost,lorn-s-breakfast-boost,https://buddy.farm/i/lorn-s-breakfast-boost/,found,200,https://buddy.farm/i/lorn-s-breakfast-boost/,Lorn&#x27;s Breakfast Boost,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Lovely Cookies,lovely cookies,lovely-cookies,https://buddy.farm/i/lovely-cookies/,found,200,https://buddy.farm/i/lovely-cookies/,Lovely Cookies,1,,
Lovely Present,lovely present,lovely-present,https://buddy.farm/i/lovely-present/,found,200,https://buddy.farm/i/lovely-present/,Lovely Present,1,,
Lovely Rose,lovely rose,lovely-rose,https://buddy.farm/i/lovely-rose/,found,200,https://buddy.farm/i/lovely-rose/,Lovely Rose,1,,
Lucky Cat Buddy Doll,lucky cat buddy doll,lucky-cat-buddy-doll,https://buddy.farm/i/lucky-cat-buddy-doll/,found,200,https://buddy.farm/i/lucky-cat-buddy-doll/,Lucky Cat Buddy Doll,1,,
Lucky Rabbit Foot,lucky rabbit foot,lucky-rabbit-foot,https://buddy.farm/i/lucky-rabbit-foot/,found,200,https://buddy.farm/i/lucky-rabbit-foot/,Lucky Rabbit Foot,1,,
Lucky Spiral Belt,lucky spiral belt,lucky-spiral-belt,https://buddy.farm/i/lucky-spiral-belt/,found,200,https://buddy.farm/i/lucky-spiral-belt/,Lucky Spiral Belt,1,,
Machine Part,machine part,machine-part,https://buddy.farm/i/machine-part/,found,200,https://buddy.farm/i/machine-part/,Machine Part,1,,
Machine Press,machine press,machine-press,https://buddy.farm/i/machine-press/,found,200,https://buddy.farm/i/machine-press/,Machine Press,1,,
Mackerel,mackerel,mackerel,https://buddy.farm/i/mackerel/,found,200,https://buddy.farm/i/mackerel/,Mackerel,1,,
Maduin's Cup,maduin's cup,maduin-s-cup,https://buddy.farm/i/maduin-s-cup/,found,200,https://buddy.farm/i/maduin-s-cup/,Maduin&#x27;s Cup,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Magenta Growth,magenta growth,magenta-growth,https://buddy.farm/i/magenta-growth/,found,200,https://buddy.farm/i/magenta-growth/,Magenta Growth,1,,
Magic Conch Shell,magic conch shell,magic-conch-shell,https://buddy.farm/i/magic-conch-shell/,found,200,https://buddy.farm/i/magic-conch-shell/,Magic Conch Shell,1,,
Magic Lamp,magic lamp,magic-lamp,https://buddy.farm/i/magic-lamp/,found,200,https://buddy.farm/i/magic-lamp/,Magic Lamp,1,,
Magic Mirror,magic mirror,magic-mirror,https://buddy.farm/i/magic-mirror/,found,200,https://buddy.farm/i/magic-mirror/,Magic Mirror,1,,
Magical Chest 01,magical chest 01,magical-chest-01,https://buddy.farm/i/magical-chest-01/,found,200,https://buddy.farm/i/magical-chest-01/,Magical Chest 01,1,,
Magical Chest 02,magical chest 02,magical-chest-02,https://buddy.farm/i/magical-chest-02/,found,200,https://buddy.farm/i/magical-chest-02/,Magical Chest 02,1,,
Magical Egg Basket,magical egg basket,magical-egg-basket,https://buddy.farm/i/magical-egg-basket/,found,200,https://buddy.farm/i/magical-egg-basket/,Magical Egg Basket,1,,
Magicite,magicite,magicite,https://buddy.farm/i/magicite/,found,200,https://buddy.farm/i/magicite/,Magicite,1,,
Magmastone,magmastone,magmastone,https://buddy.farm/i/magmastone/,found,200,https://buddy.farm/i/magmastone/,Magmastone,1,,
Magna Core,magna core,magna-core,https://buddy.farm/i/magna-core/,found,200,https://buddy.farm/i/magna-core/,Magna Core,1,,
Magna Quartz,magna quartz,magna-quartz,https://buddy.farm/i/magna-quartz/,found,200,https://buddy.farm/i/magna-quartz/,Magna Quartz,1,,
Magnifying Glass,magnifying glass,magnifying-glass,https://buddy.farm/i/magnifying-glass/,found,200,https://buddy.farm/i/magnifying-glass/,Magnifying Glass,1,,
Magus Hat,magus hat,magus-hat,https://buddy.farm/i/magus-hat/,found,200,https://buddy.farm/i/magus-hat/,Magus Hat,1,,
Mana Scarab,mana scarab,mana-scarab,https://buddy.farm/i/mana-scarab/,found,200,https://buddy.farm/i/mana-scarab/,Mana Scarab,1,,
Mapping Compass,mapping compass,mapping-compass,https://buddy.farm/i/mapping-compass/,found,200,https://buddy.farm/i/mapping-compass/,Mapping Compass,1,,
Mariya Bobblehead,mariya bobblehead,mariya-bobblehead,https://buddy.farm/i/mariya-bobblehead/,found,200,https://buddy.farm/i/mariya-bobblehead/,Mariya Bobblehead,1,,
Mariya's Crunchy Omelette,mariya's crunchy omelette,mariya-s-crunchy-omelette,https://buddy.farm/i/mariya-s-crunchy-omelette/,found,200,https://buddy.farm/i/mariya-s-crunchy-omelette/,Mariya&#x27;s Crunchy Omelette,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Mariya's Festive Eggnog,mariya's festive eggnog,mariya-s-festive-eggnog,https://buddy.farm/i/mariya-s-festive-eggnog/,found,200,https://buddy.farm/i/mariya-s-festive-eggnog/,Mariya&#x27;s Festive Eggnog,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Mariya's Hickory Omelette,mariya's hickory omelette,mariya-s-hickory-omelette,https://buddy.farm/i/mariya-s-hickory-omelette/,found,200,https://buddy.farm/i/mariya-s-hickory-omelette/,Mariya&#x27;s Hickory Omelette,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Mark of Knowledge,mark of knowledge,mark-of-knowledge,https://buddy.farm/i/mark-of-knowledge/,found,200,https://buddy.farm/i/mark-of-knowledge/,Mark of Knowledge,1,,
Marlin,marlin,marlin,https://buddy.farm/i/marlin/,found,200,https://buddy.farm/i/marlin/,Marlin,1,,
Maverick Chip,maverick chip,maverick-chip,https://buddy.farm/i/maverick-chip/,found,200,https://buddy.farm/i/maverick-chip/,Maverick Chip,1,,
Mayonnaise,mayonnaise,mayonnaise,https://buddy.farm/i/mayonnaise/,found,200,https://buddy.farm/i/mayonnaise/,Mayonnaise,1,,
Mealworms,mealworms,mealworms,https://buddy.farm/i/mealworms/,found,200,https://buddy.farm/i/mealworms/,Mealworms,1,,
Mechanical Heart,mechanical heart,mechanical-heart,https://buddy.farm/i/mechanical-heart/,found,200,https://buddy.farm/i/mechanical-heart/,Mechanical Heart,1,,
Medium Chest 01,medium chest 01,medium-chest-01,https://buddy.farm/i/medium-chest-01/,found,200,https://buddy.farm/i/medium-chest-01/,Medium Chest 01,1,,
Medium Chest 02,medium chest 02,medium-chest-02,https://buddy.farm/i/medium-chest-02/,found,200,https://buddy.farm/i/medium-chest-02/,Medium Chest 02,1,,
Medium Chest 03,medium chest 03,medium-chest-03,https://buddy.farm/i/medium-chest-03/,found,200,https://buddy.farm/i/medium-chest-03/,Medium Chest 03,1,,
Meerif Crest,meerif crest,meerif-crest,https://buddy.farm/i/meerif-crest/,found,200,https://buddy.farm/i/meerif-crest/,Meerif Crest,1,,
Mega Beet Seeds,mega beet seeds,mega-beet-seeds,https://buddy.farm/i/mega-beet-seeds/,found,200,https://buddy.farm/i/mega-beet-seeds/,Mega Beet Seeds,1,,
Mega Cotton Seeds,mega cotton seeds,mega-cotton-seeds,https://buddy.farm/i/mega-cotton-seeds/,found,200,https://buddy.farm/i/mega-cotton-seeds/,Mega Cotton Seeds,1,,
Mega Sunflower Seeds,mega sunflower seeds,mega-sunflower-seeds,https://buddy.farm/i/mega-sunflower-seeds/,found,200,https://buddy.farm/i/mega-sunflower-seeds/,Mega Sunflower Seeds,1,,
Mermaid's Necklace,mermaid's necklace,mermaid-s-necklace,https://buddy.farm/i/mermaid-s-necklace/,found,200,https://buddy.farm/i/mermaid-s-necklace/,Mermaid&#x27;s Necklace,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Mermaid's Scale,mermaid's scale,mermaid-s-scale,https://buddy.farm/i/mermaid-s-scale/,found,200,https://buddy.farm/i/mermaid-s-scale/,Mermaid&#x27;s Scale,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Metal Spool,metal spool,metal-spool,https://buddy.farm/i/metal-spool/,found,200,https://buddy.farm/i/metal-spool/,Metal Spool,1,,
MIAB,miab,miab,https://buddy.farm/i/miab/,found,200,https://buddy.farm/i/miab/,MIAB,1,,
Milk,milk,milk,https://buddy.farm/i/milk/,found,200,https://buddy.farm/i/milk/,Milk,1,,
Milk and Cookies,milk and cookies,milk-and-cookies,https://buddy.farm/i/milk-and-cookies/,found,200,https://buddy.farm/i/milk-and-cookies/,Milk and Cookies,1,,
Milk Carton,milk carton,milk-carton,https://buddy.farm/i/milk-carton/,found,200,https://buddy.farm/i/milk-carton/,Milk Carton,1,,
Mini Marshmallows,mini marshmallows,mini-marshmallows,https://buddy.farm/i/mini-marshmallows/,found,200,https://buddy.farm/i/mini-marshmallows/,Mini Marshmallows,1,,
Mini Slime Squid,mini slime squid,mini-slime-squid,https://buddy.farm/i/mini-slime-squid/,found,200,https://buddy.farm/i/mini-slime-squid/,Mini Slime Squid,1,,
Mini Time Egg,mini time egg,mini-time-egg,https://buddy.farm/i/mini-time-egg/,found,200,https://buddy.farm/i/mini-time-egg/,Mini Time Egg,1,,
Minnows,minnows,minnows,https://buddy.farm/i/minnows/,found,200,https://buddy.farm/i/minnows/,Minnows,1,,
Mist Lily,mist lily,mist-lily,https://buddy.farm/i/mist-lily/,found,200,https://buddy.farm/i/mist-lily/,Mist Lily,1,,
Mistletoe,mistletoe,mistletoe,https://buddy.farm/i/mistletoe/,found,200,https://buddy.farm/i/mistletoe/,Mistletoe,1,,
Mittens,mittens,mittens,https://buddy.farm/i/mittens/,found,200,https://buddy.farm/i/mittens/,Mittens,1,,
Mixed Nuts,mixed nuts,mixed-nuts,https://buddy.farm/i/mixed-nuts/,found,200,https://buddy.farm/i/mixed-nuts/,Mixed Nuts,1,,
Mizzem's Daisies,mizzem's daisies,mizzem-s-daisies,https://buddy.farm/i/mizzem-s-daisies/,found,200,https://buddy.farm/i/mizzem-s-daisies/,Mizzem&#x27;s Daisies,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Model Ship,model ship,model-ship,https://buddy.farm/i/model-ship/,found,200,https://buddy.farm/i/model-ship/,Model Ship,1,,
Molasses,molasses,molasses,https://buddy.farm/i/molasses/,found,200,https://buddy.farm/i/molasses/,Molasses,1,,
Monster Skull,monster skull,monster-skull,https://buddy.farm/i/monster-skull/,found,200,https://buddy.farm/i/monster-skull/,Monster Skull,1,,
Moonbreaker,moonbreaker,moonbreaker,https://buddy.farm/i/moonbreaker/,found,200,https://buddy.farm/i/moonbreaker/,Moonbreaker,1,,
Moonstone,moonstone,moonstone,https://buddy.farm/i/moonstone/,found,200,https://buddy.farm/i/moonstone/,Moonstone,1,,
Mossy Stone,mossy stone,mossy-stone,https://buddy.farm/i/mossy-stone/,found,200,https://buddy.farm/i/mossy-stone/,Mossy Stone,1,,
Movember Buddy Doll,movember buddy doll,movember-buddy-doll,https://buddy.farm/i/movember-buddy-doll/,found,200,https://buddy.farm/i/movember-buddy-doll/,Movember Buddy Doll,1,,
Mudcap,mudcap,mudcap,https://buddy.farm/i/mudcap/,found,200,https://buddy.farm/i/mudcap/,Mudcap,1,,
Mug of Beer,mug of beer,mug-of-beer,https://buddy.farm/i/mug-of-beer/,found,200,https://buddy.farm/i/mug-of-beer/,Mug of Beer,1,,
Mulberry Snapper,mulberry snapper,mulberry-snapper,https://buddy.farm/i/mulberry-snapper/,found,200,https://buddy.farm/i/mulberry-snapper/,Mulberry Snapper,1,,
Mummy Bobblehead,mummy bobblehead,mummy-bobblehead,https://buddy.farm/i/mummy-bobblehead/,found,200,https://buddy.farm/i/mummy-bobblehead/,Mummy Bobblehead,1,,
Mushroom,mushroom,mushroom,https://buddy.farm/i/mushroom/,found,200,https://buddy.farm/i/mushroom/,Mushroom,1,,
Mushroom Paste,mushroom paste,mushroom-paste,https://buddy.farm/i/mushroom-paste/,found,200,https://buddy.farm/i/mushroom-paste/,Mushroom Paste,1,,
Mushroom Spores,mushroom spores,mushroom-spores,https://buddy.farm/i/mushroom-spores/,found,200,https://buddy.farm/i/mushroom-spores/,Mushroom Spores,1,,
Mushroom Stew,mushroom stew,mushroom-stew,https://buddy.farm/i/mushroom-stew/,found,200,https://buddy.farm/i/mushroom-stew/,Mushroom Stew,1,,
Music Box,music box,music-box,https://buddy.farm/i/music-box/,found,200,https://buddy.farm/i/music-box/,Music Box,1,,
Mussel,mussel,mussel,https://buddy.farm/i/mussel/,found,200,https://buddy.farm/i/mussel/,Mussel,1,,
Mystic Ring,mystic ring,mystic-ring,https://buddy.farm/i/mystic-ring/,found,200,https://buddy.farm/i/mystic-ring/,Mystic Ring,1,,
Mystical Chest 01,mystical chest 01,mystical-chest-01,https://buddy.farm/i/mystical-chest-01/,found,200,https://buddy.farm/i/mystical-chest-01/,Mystical Chest 01,1,,
Mystical Chest 02,mystical chest 02,mystical-chest-02,https://buddy.farm/i/mystical-chest-02/,found,200,https://buddy.farm/i/mystical-chest-02/,Mystical Chest 02,1,,
Mystical Staff,mystical staff,mystical-staff,https://buddy.farm/i/mystical-staff/,found,200,https://buddy.farm/i/mystical-staff/,Mystical Staff,1,,
Nailed Board,nailed board,nailed-board,https://buddy.farm/i/nailed-board/,found,200,https://buddy.farm/i/nailed-board/,Nailed Board,1,,
Nails,nails,nails,https://buddy.farm/i/nails/,found,200,https://buddy.farm/i/nails/,Nails,1,,
Neigh,neigh,neigh,https://buddy.farm/i/neigh/,found,200,https://buddy.farm/i/neigh/,Neigh,1,,
Nightshade Cap,nightshade cap,nightshade-cap,https://buddy.farm/i/nightshade-cap/,found,200,https://buddy.farm/i/nightshade-cap/,Nightshade Cap,1,,
Nirumdivar,nirumdivar,nirumdivar,https://buddy.farm/i/nirumdivar/,found,200,https://buddy.farm/i/nirumdivar/,Nirumdivar,1,,
Notary Certificate,notary certificate,notary-certificate,https://buddy.farm/i/notary-certificate/,found,200,https://buddy.farm/i/notary-certificate/,Notary Certificate,1,,
Notary Stamp,notary stamp,notary-stamp,https://buddy.farm/i/notary-stamp/,found,200,https://buddy.farm/i/notary-stamp/,Notary Stamp,1,,
Notebook,notebook,notebook,https://buddy.farm/i/notebook/,found,200,https://buddy.farm/i/notebook/,Notebook,1,,
Nut Cracker Buddy,nut cracker buddy,nut-cracker-buddy,https://buddy.farm/i/nut-cracker-buddy/,found,200,https://buddy.farm/i/nut-cracker-buddy/,Nut Cracker Buddy,1,,
Nut Cracker Buddy Doll,nut cracker buddy doll,nut-cracker-buddy-doll,https://buddy.farm/i/nut-cracker-buddy-doll/,found,200,https://buddy.farm/i/nut-cracker-buddy-doll/,Nut Cracker Buddy Doll,1,,
Oak,oak,oak,https://buddy.farm/i/oak/,found,200,https://buddy.farm/i/oak/,Oak,1,,
Oak Table,oak table,oak-table,https://buddy.farm/i/oak-table/,found,200,https://buddy.farm/i/oak-table/,Oak Table,1,,
Oceanite,oceanite,oceanite,https://buddy.farm/i/oceanite/,found,200,https://buddy.farm/i/oceanite/,Oceanite,1,,
Octopus,octopus,octopus,https://buddy.farm/i/octopus/,found,200,https://buddy.farm/i/octopus/,Octopus,1,,
Odthorin's Charm,odthorin's charm,odthorin-s-charm,https://buddy.farm/i/odthorin-s-charm/,found,200,https://buddy.farm/i/odthorin-s-charm/,Odthorin&#x27;s Charm,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Official Share,official share,official-share,https://buddy.farm/i/official-share/,found,200,https://buddy.farm/i/official-share/,Official Share,1,,
Old Boot,old boot,old-boot,https://buddy.farm/i/old-boot/,found,200,https://buddy.farm/i/old-boot/,Old Boot,1,,
Onion,onion,onion,https://buddy.farm/i/onion/,found,200,https://buddy.farm/i/onion/,Onion,1,,
Onion Rings,onion rings,onion-rings,https://buddy.farm/i/onion-rings/,found,200,https://buddy.farm/i/onion-rings/,Onion Rings,1,,
Onion Seeds,onion seeds,onion-seeds,https://buddy.farm/i/onion-seeds/,found,200,https://buddy.farm/i/onion-seeds/,Onion Seeds,1,,
Onion Soup,onion soup,onion-soup,https://buddy.farm/i/onion-soup/,found,200,https://buddy.farm/i/onion-soup/,Onion Soup,1,,
Onyx Scorpion,onyx scorpion,onyx-scorpion,https://buddy.farm/i/onyx-scorpion/,found,200,https://buddy.farm/i/onyx-scorpion/,Onyx Scorpion,1,,
Opposition Hourglass,opposition hourglass,opposition-hourglass,https://buddy.farm/i/opposition-hourglass/,found,200,https://buddy.farm/i/opposition-hourglass/,Opposition Hourglass,1,,
Orange,orange,orange,https://buddy.farm/i/orange/,found,200,https://buddy.farm/i/orange/,Orange,1,,
Orange Butterfly,orange butterfly,orange-butterfly,https://buddy.farm/i/orange-butterfly/,found,200,https://buddy.farm/i/orange-butterfly/,Orange Butterfly,1,,
Orange Calcite,orange calcite,orange-calcite,https://buddy.farm/i/orange-calcite/,found,200,https://buddy.farm/i/orange-calcite/,Orange Calcite,1,,
Orange Dye,orange dye,orange-dye,https://buddy.farm/i/orange-dye/,found,200,https://buddy.farm/i/orange-dye/,Orange Dye,1,,
Orange Flowers,orange flowers,orange-flowers,https://buddy.farm/i/orange-flowers/,found,200,https://buddy.farm/i/orange-flowers/,Orange Flowers,1,,
Orange Gecko,orange gecko,orange-gecko,https://buddy.farm/i/orange-gecko/,found,200,https://buddy.farm/i/orange-gecko/,Orange Gecko,1,,
Orange Juice,orange juice,orange-juice,https://buddy.farm/i/orange-juice/,found,200,https://buddy.farm/i/orange-juice/,Orange Juice,1,,
Orange Ornament,orange ornament,orange-ornament,https://buddy.farm/i/orange-ornament/,found,200,https://buddy.farm/i/orange-ornament/,Orange Ornament,1,,
