"questline_key","questline_name","quest_count_from_item_cache","buddy_url","http_status","fetch_timestamp_utc","wait_seconds","total_request_silver","parse_status","raw_body","raw_headers","sha256"
"ice cleared everywhere","Ice Cleared Everywhere","2","https://buddy.farm/ql/ice-cleared-everywhere/","200","2026-08-27T20:16:28.4947870Z","9","","parsed_no_silver_total","raw/questlines/ice-cleared-everywhere.html","raw/questlines/ice-cleared-everywhere-headers.txt","60DDB116230AD59F6EE500216E69ECF70ABC0D0C25C738FDC0B522731010E557"
"ice collections","Ice Collections","3","https://buddy.farm/ql/ice-collections/","200","2026-08-27T20:16:37.9365299Z","9","","parsed_no_silver_total","raw/questlines/ice-collections.html","raw/questlines/ice-collections-headers.txt","F2DAEBE4D6AC7545E195CB7AB23DC7D2DE32C003A2A57785BC3359DE20B65B41"
"ice covers everything","Ice Covers Everything","2","https://buddy.farm/ql/ice-covers-everything/","200","2026-08-27T20:16:47.4190420Z","7","","parsed_no_silver_total","raw/questlines/ice-covers-everything.html","raw/questlines/ice-covers-everything-headers.txt","B995C05C5C31B6EC792E6BDCBFA8CE305667185B97FA4DC6FACD2754DB35C79E"
"iced crops examination","Iced Crops Examination","8","https://buddy.farm/ql/iced-crops-examination/","200","2026-08-27T20:16:54.9604966Z","8","","parsed_no_silver_total","raw/questlines/iced-crops-examination.html","raw/questlines/iced-crops-examination-headers.txt","D1D990FA286EDCEA49BE39DDCB0C4BE0B2742D3CD2B697684B523B83315845FF"
"iced crops extreme examination","Iced Crops Extreme Examination","7","https://buddy.farm/ql/iced-crops-extreme-examination/","200","2026-08-27T20:17:03.6796710Z","9","","parsed_no_silver_total","raw/questlines/iced-crops-extreme-examination.html","raw/questlines/iced-crops-extreme-examination-headers.txt","1819F22E4EAB9AAA28C21A3C940EA676FA59850B09FE3BAEA1DEFBBF981DF860"
"iced crops extreme examination extra extremey","Iced Crops Extreme Examination Extra Extremey","2","https://buddy.farm/ql/iced-crops-extreme-examination-extra-extremey/","200","2026-08-27T20:17:13.3229418Z","8","","parsed_no_silver_total","raw/questlines/iced-crops-extreme-examination-extra-extremey.html","raw/questlines/iced-crops-extreme-examination-extra-extremey-headers.txt","933D771072DDD917074CA8BBED1FBBE13895FC743A4E53B98B1C17986D9DB0D2"
"idle wild","Idle Wild","2","https://buddy.farm/ql/idle-wild/","200","2026-08-27T20:17:22.0053443Z","6","","parsed_no_silver_total","raw/questlines/idle-wild.html","raw/questlines/idle-wild-headers.txt","2DF31D80EC0C41BBCDB692A17B73E34D4E1BBE494E7C891DBBE8C7EFBE200370"
"incrementally collecting everything","Incrementally Collecting Everything","8","https://buddy.farm/ql/incrementally-collecting-everything/","200","2026-08-27T20:17:29.7457988Z","7","","parsed_no_silver_total","raw/questlines/incrementally-collecting-everything.html","raw/questlines/incrementally-collecting-everything-headers.txt","A8179DA5765F0BED0F92F53A5C589EB01D39B6FD3E88DF92D72198BCE8440118"
"indecipherable note","Indecipherable Note","3","https://buddy.farm/ql/indecipherable-note/","200","2026-08-27T20:17:37.3263455Z","8","","parsed_no_silver_total","raw/questlines/indecipherable-note.html","raw/questlines/indecipherable-note-headers.txt","0BE0B2353F15C049B75ECC97083FBDE8E3F4407E8E7C122DA721D7DDA6668803"
"ingredients of friendship","Ingredients of Friendship","1","https://buddy.farm/ql/ingredients-of-friendship/","404","2026-08-27T20:17:45.6468408Z","8","","not_found","raw/questlines/ingredients-of-friendship.html","raw/questlines/ingredients-of-friendship-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"interior design","Interior Design","1","https://buddy.farm/ql/interior-design/","200","2026-08-27T20:17:53.9637900Z","8","","parsed_no_silver_total","raw/questlines/interior-design.html","raw/questlines/interior-design-headers.txt","8088F06757FCDF9A5ADC78C35D98965931BAC1E0618FABE7AFD6B343D60D449F"
"intruders beware","Intruders Beware","11","https://buddy.farm/ql/intruders-beware/","200","2026-08-27T20:18:02.6420022Z","9","","parsed_no_silver_total","raw/questlines/intruders-beware.html","raw/questlines/intruders-beware-headers.txt","C14F002C65399FBDF1BF72C813C00CD6ECA2991783072488BF7F380E92DA7984"
"invasive fish","Invasive Fish","1","https://buddy.farm/ql/invasive-fish/","404","2026-08-27T20:18:12.0381324Z","8","","not_found","raw/questlines/invasive-fish.html","raw/questlines/invasive-fish-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"irrational numbers","Irrational Numbers","3","https://buddy.farm/ql/irrational-numbers/","200","2026-08-27T20:18:20.3120300Z","10","","parsed_no_silver_total","raw/questlines/irrational-numbers.html","raw/questlines/irrational-numbers-headers.txt","881055F30E85DCF20B209BC36064D34C48035807C42A804368DC65C73B24A390"
"irrational numbers iii.14","Irrational Numbers III.14","1","https://buddy.farm/ql/irrational-numbers-iii-14/","404","2026-08-27T20:18:31.0321790Z","7","","not_found","raw/questlines/irrational-numbers-iii-14.html","raw/questlines/irrational-numbers-iii-14-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"irrationally hungry","Irrationally Hungry","2","https://buddy.farm/ql/irrationally-hungry/","200","2026-08-27T20:18:38.3003809Z","8","","parsed_no_silver_total","raw/questlines/irrationally-hungry.html","raw/questlines/irrationally-hungry-headers.txt","228836968FC3BB35C4603A98243FF1E70D5BCDF72D872C9126575E1245B9488A"
"island of friendship","Island of Friendship","1","https://buddy.farm/ql/island-of-friendship/","404","2026-08-27T20:18:46.8491824Z","10","","not_found","raw/questlines/island-of-friendship.html","raw/questlines/island-of-friendship-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"islands are hard to catch","Islands Are Hard To Catch","11","https://buddy.farm/ql/islands-are-hard-to-catch/","200","2026-08-27T20:18:57.4807625Z","8","","parsed_no_silver_total","raw/questlines/islands-are-hard-to-catch.html","raw/questlines/islands-are-hard-to-catch-headers.txt","9D538CDB130A2A78E32B8BFEB0F4F2B6E8468DAD6F210340B695036984055EEE"
"it's beginning to look a lot like warfare","It?s Beginning To Look A Lot Like Warfare","21","https://buddy.farm/ql/it-s-beginning-to-look-a-lot-like-warfare/","200","2026-08-27T20:19:06.8319779Z","9","","parsed_no_silver_total","raw/questlines/it-s-beginning-to-look-a-lot-like-warfare.html","raw/questlines/it-s-beginning-to-look-a-lot-like-warfare-headers.txt","527A5AD1E57189AF1278C2F88F62A4D11A858E0F591085CDBF645D2FE0BCAE54"
"joyful thanks","Joyful Thanks","1","https://buddy.farm/ql/joyful-thanks/","404","2026-08-27T20:19:16.7798109Z","7","","not_found","raw/questlines/joyful-thanks.html","raw/questlines/joyful-thanks-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"jubilee invitation","Jubilee Invitation","15","https://buddy.farm/ql/jubilee-invitation/","200","2026-08-27T20:19:24.0963835Z","9","","parsed_no_silver_total","raw/questlines/jubilee-invitation.html","raw/questlines/jubilee-invitation-headers.txt","E069CB888C6D46AD58EDE830212334F3F221821E5CE94C98C24A42150B489312"
"junction of joyful appreciation","Junction Of Joyful Appreciation","1","https://buddy.farm/ql/junction-of-joyful-appreciation/","404","2026-08-27T20:19:33.5748153Z","10","","not_found","raw/questlines/junction-of-joyful-appreciation.html","raw/questlines/junction-of-joyful-appreciation-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"just a pinch","Just A Pinch","3","https://buddy.farm/ql/just-a-pinch/","200","2026-08-27T20:19:43.9483936Z","7","","parsed_no_silver_total","raw/questlines/just-a-pinch.html","raw/questlines/just-a-pinch-headers.txt","774ABFBC184844BBAD8EF955BE91B731C0638F7CB66E6AC9932701A73FF9F84B"
"just as sweet","Just As Sweet","2","https://buddy.farm/ql/just-as-sweet/","200","2026-08-27T20:19:51.8438581Z","8","","parsed_no_silver_total","raw/questlines/just-as-sweet.html","raw/questlines/just-as-sweet-headers.txt","3D03B294C4DAD20DD2EAFD57E2639AB7FBD02F4E88CB3FE012746D5D47E65987"
"keep scarecrows always masked","Keep Scarecrows Always Masked","3","https://buddy.farm/ql/keep-scarecrows-always-masked/","200","2026-08-27T20:20:00.3492075Z","10","","parsed_no_silver_total","raw/questlines/keep-scarecrows-always-masked.html","raw/questlines/keep-scarecrows-always-masked-headers.txt","53CED3FDC031CB6E76ED78D6126374DA5E506B5A9EFEA2B90BF41DAF555DE031"
"kernel of friendship","Kernel of Friendship","1","https://buddy.farm/ql/kernel-of-friendship/","404","2026-08-27T20:20:10.8026836Z","6","","not_found","raw/questlines/kernel-of-friendship.html","raw/questlines/kernel-of-friendship-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"king of apples","King of Apples","10","https://buddy.farm/ql/king-of-apples/","200","2026-08-27T20:20:17.1081250Z","7","","parsed_no_silver_total","raw/questlines/king-of-apples.html","raw/questlines/king-of-apples-headers.txt","B2015C600E435A2FAA1696D9CCF7F13D5A1B5D97BD4CE1ADD38B76DE02381EDB"
"king of cakes","King of Cakes","3","https://buddy.farm/ql/king-of-cakes/","200","2026-08-27T20:20:24.7195115Z","6","","parsed_no_silver_total","raw/questlines/king-of-cakes.html","raw/questlines/king-of-cakes-headers.txt","07600CADCBF2974904A432D919166B7BD5EC0C4CE5B5210560D87656B58FB987"
"knowledge is power","Knowledge is Power","1","https://buddy.farm/ql/knowledge-is-power/","200","2026-08-27T20:20:31.1992808Z","10","10","parsed_silver_total","raw/questlines/knowledge-is-power.html","raw/questlines/knowledge-is-power-headers.txt","73E652D64657A4C9E82EA198E1EA561EF40C424FA8D8AC1B4615C4AFBA606697"
"last but not least...","Last but not least...","1","https://buddy.farm/ql/last-but-not-least/","404","2026-08-27T20:20:42.2320609Z","10","","not_found","raw/questlines/last-but-not-least.html","raw/questlines/last-but-not-least-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"lasting impression","Lasting Impression","4","https://buddy.farm/ql/lasting-impression/","200","2026-08-27T20:20:52.6069001Z","10","","parsed_no_silver_total","raw/questlines/lasting-impression.html","raw/questlines/lasting-impression-headers.txt","A59AE9A9961D8F1C49671BFD192099E1DD718F301AC930CB30DA2453476FF47A"
"leaky roof","Leaky Roof","1","https://buddy.farm/ql/leaky-roof/","404","2026-08-27T20:21:03.0648369Z","7","","not_found","raw/questlines/leaky-roof.html","raw/questlines/leaky-roof-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"lemon, interrupted","Lemon, Interrupted","1","https://buddy.farm/ql/lemon-interrupted/","404","2026-08-27T20:21:10.3303283Z","6","","not_found","raw/questlines/lemon-interrupted.html","raw/questlines/lemon-interrupted-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"let's do the time warp","Let?s Do The Time Warp","5","https://buddy.farm/ql/let-s-do-the-time-warp/","200","2026-08-27T20:21:16.8713198Z","7","","parsed_no_silver_total","raw/questlines/let-s-do-the-time-warp.html","raw/questlines/let-s-do-the-time-warp-headers.txt","55EF9986C653729B0F4471805C84BEE4DEB248FED4B061F4F85050AD7AA3F36D"
"let's play pirates","Let's Play Pirates","5","https://buddy.farm/ql/lets-play-pirates/","404","2026-08-27T20:21:24.9977012Z","6","","not_found","raw/questlines/lets-play-pirates.html","raw/questlines/lets-play-pirates-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"letters to sarafina","Letters To Sarafina","1","https://buddy.farm/ql/letters-to-sarafina/","404","2026-08-27T20:21:31.2819216Z","10","","not_found","raw/questlines/letters-to-sarafina.html","raw/questlines/letters-to-sarafina-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"liberty to the captives","Liberty To The Captives","7","https://buddy.farm/ql/liberty-to-the-captives/","200","2026-08-27T20:21:41.6087589Z","8","","parsed_no_silver_total","raw/questlines/liberty-to-the-captives.html","raw/questlines/liberty-to-the-captives-headers.txt","CDDAFF9382F2BC2E6DED9BEFC83E93ED4E1D7F2F4B474EBDEAB23F751C44F836"
"limerick or treat","Limerick or Treat","3","https://buddy.farm/ql/limerick-or-treat/","200","2026-08-27T20:21:50.1002673Z","10","","parsed_no_silver_total","raw/questlines/limerick-or-treat.html","raw/questlines/limerick-or-treat-headers.txt","F0EEEABA84C4F5BE5149EFFFF1017BC552241513F32D61030CA0E750DCF7CDB5"
"look, a secret temple","Look, A Secret Temple","1","https://buddy.farm/ql/look-a-secret-temple/","404","2026-08-27T20:22:00.8529693Z","8","","not_found","raw/questlines/look-a-secret-temple.html","raw/questlines/look-a-secret-temple-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"lorn's advice","Lorn's Advice","5","https://buddy.farm/ql/lorns-advice/","404","2026-08-27T20:22:09.1506654Z","8","","not_found","raw/questlines/lorns-advice.html","raw/questlines/lorns-advice-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"lorn's awakening","Lorn's Awakening","14","https://buddy.farm/ql/lorns-awakening/","404","2026-08-27T20:22:17.4821086Z","7","","not_found","raw/questlines/lorns-awakening.html","raw/questlines/lorns-awakening-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"lost and found","Lost and Found","1","https://buddy.farm/ql/lost-and-found/","404","2026-08-27T20:22:24.7777135Z","9","","not_found","raw/questlines/lost-and-found.html","raw/questlines/lost-and-found-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"lost at sea?","Lost at Sea?","1","https://buddy.farm/ql/lost-at-sea/","404","2026-08-27T20:22:34.0515792Z","8","","not_found","raw/questlines/lost-at-sea.html","raw/questlines/lost-at-sea-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"lost family heirloom","Lost Family Heirloom","1","https://buddy.farm/ql/lost-family-heirloom/","404","2026-08-27T20:22:42.3449298Z","7","","not_found","raw/questlines/lost-family-heirloom.html","raw/questlines/lost-family-heirloom-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"lost reindeer","Lost Reindeer","10","https://buddy.farm/ql/lost-reindeer/","200","2026-08-27T20:22:49.7097358Z","10","","parsed_no_silver_total","raw/questlines/lost-reindeer.html","raw/questlines/lost-reindeer-headers.txt","668EB5390DE8F6078284FF537A047A8DDAD2040DBD417DCD8B680BC38467CED6"
"love at first bite","Love At First Bite","2","https://buddy.farm/ql/love-at-first-bite/","200","2026-08-27T20:23:00.2226408Z","8","","parsed_no_silver_total","raw/questlines/love-at-first-bite.html","raw/questlines/love-at-first-bite-headers.txt","40FE51C49012AEE9FA6664072E26F93EAA9B61F1BEA6A402F6D9246D85AE8EC8"
"love is for the horses","Love Is For The Horses","3","https://buddy.farm/ql/love-is-for-the-horses/","200","2026-08-27T20:23:08.7143585Z","8","","parsed_no_silver_total","raw/questlines/love-is-for-the-horses.html","raw/questlines/love-is-for-the-horses-headers.txt","CEEDC12A912D62D1B688DC270EE2201AC140DF61DDF813DBCFA3651E474B04F8"
"low on coal","Low On Coal","4","https://buddy.farm/ql/low-on-coal/","200","2026-08-27T20:23:17.6251888Z","8","","parsed_no_silver_total","raw/questlines/low-on-coal.html","raw/questlines/low-on-coal-headers.txt","4C9C1F946CA7A3F896924ABF5A3BC1584E1086B89F26E31B8AF6CFCEAE589EA3"
"lucky clover","Lucky Clover","1","https://buddy.farm/ql/lucky-clover/","404","2026-08-27T20:23:26.8262319Z","7","","not_found","raw/questlines/lucky-clover.html","raw/questlines/lucky-clover-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"lunar telescope","Lunar Telescope","1","https://buddy.farm/ql/lunar-telescope/","404","2026-08-27T20:23:34.1090457Z","6","","not_found","raw/questlines/lunar-telescope.html","raw/questlines/lunar-telescope-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"magic of friendship","Magic of Friendship","1","https://buddy.farm/ql/magic-of-friendship/","404","2026-08-27T20:23:40.3429371Z","6","","not_found","raw/questlines/magic-of-friendship.html","raw/questlines/magic-of-friendship-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"make life take the lemons back!","Make Life Take The Lemons Back!","1","https://buddy.farm/ql/make-life-take-the-lemons-back/","404","2026-08-27T20:23:46.6467820Z","6","","not_found","raw/questlines/make-life-take-the-lemons-back.html","raw/questlines/make-life-take-the-lemons-back-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"mane hospital","Mane Hospital","1","https://buddy.farm/ql/mane-hospital/","200","2026-08-27T20:23:52.9449671Z","10","","parsed_no_silver_total","raw/questlines/mane-hospital.html","raw/questlines/mane-hospital-headers.txt","A5D0C0189DA941F0A1AB0D9253FC50A763CC9C65A615A61C3A78253ACEB2165A"
"masked delivery","Masked Delivery","1","https://buddy.farm/ql/masked-delivery/","404","2026-08-27T20:24:03.4125982Z","8","","not_found","raw/questlines/masked-delivery.html","raw/questlines/masked-delivery-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"masks aren't scary, kids","Masks Aren?t Scary, Kids","3","https://buddy.farm/ql/masks-aren-t-scary-kids/","200","2026-08-27T20:24:11.7417680Z","10","","parsed_no_silver_total","raw/questlines/masks-aren-t-scary-kids.html","raw/questlines/masks-aren-t-scary-kids-headers.txt","F919B791F38460C04B1BC660BB58EBF1970B218D7CA01C2DE7ADF6444442EDB8"
"may the horse be with you","May The Horse Be With You","8","https://buddy.farm/ql/may-the-horse-be-with-you/","200","2026-08-27T20:24:22.5625066Z","10","","parsed_no_silver_total","raw/questlines/may-the-horse-be-with-you.html","raw/questlines/may-the-horse-be-with-you-headers.txt","F3BE093E1A8D02078C2919F1B92C9372D87861E83145C85C2EC65A8F9B0EEBEF"
"milk chugging","Milk Chugging","1","https://buddy.farm/ql/milk-chugging/","404","2026-08-27T20:24:33.0703570Z","7","","not_found","raw/questlines/milk-chugging.html","raw/questlines/milk-chugging-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"monetarily thankful","Monetarily Thankful","1","https://buddy.farm/ql/monetarily-thankful/","404","2026-08-27T20:24:40.4342375Z","10","","not_found","raw/questlines/monetarily-thankful.html","raw/questlines/monetarily-thankful-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"money for nothing","Money For Nothing","1","https://buddy.farm/ql/money-for-nothing/","200","2026-08-27T20:24:50.7850310Z","9","","parsed_no_silver_total","raw/questlines/money-for-nothing.html","raw/questlines/money-for-nothing-headers.txt","5177BA12656903BCE0BE21D4AC37F9BE1294380B40BBB87D1703D1579113B78B"
"monster hunter","Monster Hunter","7","https://buddy.farm/ql/monster-hunter/","200","2026-08-27T20:25:00.2829360Z","9","","parsed_no_silver_total","raw/questlines/monster-hunter.html","raw/questlines/monster-hunter-headers.txt","215DBF1B74367C6A96E79A43F8BA3DF735CB5E997A9DD7842319E16809F0F39C"
"moon shot","Moon Shot","2","https://buddy.farm/ql/moon-shot/","200","2026-08-27T20:25:09.6149749Z","6","","parsed_no_silver_total","raw/questlines/moon-shot.html","raw/questlines/moon-shot-headers.txt","C88DB9FE78EBFCD5A2ADA4327FBEA747342F4AA06E1F89DD092FA511A86B998C"
"moose horns","Moose Horns","1","https://buddy.farm/ql/moose-horns/","404","2026-08-27T20:25:16.1474481Z","6","","not_found","raw/questlines/moose-horns.html","raw/questlines/moose-horns-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"more a-peeling","More A-peeling","2","https://buddy.farm/ql/more-a-peeling/","200","2026-08-27T20:25:22.5726882Z","10","","parsed_no_silver_total","raw/questlines/more-a-peeling.html","raw/questlines/more-a-peeling-headers.txt","05D18934D1C835C4E99835DBE28FECBF5EB5F2E72781674D5E0A710BEE6E91FD"
"mushroom stew","Mushroom Stew","1","https://buddy.farm/ql/mushroom-stew/","404","2026-08-27T20:25:33.0595129Z","8","","not_found","raw/questlines/mushroom-stew.html","raw/questlines/mushroom-stew-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"music of friendship","Music of Friendship","1","https://buddy.farm/ql/music-of-friendship/","404","2026-08-27T20:25:41.3452823Z","7","","not_found","raw/questlines/music-of-friendship.html","raw/questlines/music-of-friendship-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"my cabbages","My Cabbages","20","https://buddy.farm/ql/my-cabbages/","200","2026-08-27T20:25:48.7057234Z","7","","parsed_no_silver_total","raw/questlines/my-cabbages.html","raw/questlines/my-cabbages-headers.txt","C0453860301128ABC36D1BA041288C278D61261CD8300CE823DC34897D77D094"
"my favorite corn","My Favorite Corn","1","https://buddy.farm/ql/my-favorite-corn/","404","2026-08-27T20:25:56.0618003Z","9","","not_found","raw/questlines/my-favorite-corn.html","raw/questlines/my-favorite-corn-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"mysteries of friendship","Mysteries of Friendship","1","https://buddy.farm/ql/mysteries-of-friendship/","404","2026-08-27T20:26:05.3441526Z","9","","not_found","raw/questlines/mysteries-of-friendship.html","raw/questlines/mysteries-of-friendship-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"mystery contraption","Mystery Contraption","2","https://buddy.farm/ql/mystery-contraption/","200","2026-08-27T20:26:14.6250320Z","7","","parsed_no_silver_total","raw/questlines/mystery-contraption.html","raw/questlines/mystery-contraption-headers.txt","939F68B25594E34FDF4192B29C3800E77210CCE38B1DE388280462D37C1D3FE9"
"naturally thankful","Naturally Thankful","1","https://buddy.farm/ql/naturally-thankful/","404","2026-08-27T20:26:22.1645004Z","9","","not_found","raw/questlines/naturally-thankful.html","raw/questlines/naturally-thankful-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"need for nog","Need For Nog","3","https://buddy.farm/ql/need-for-nog/","200","2026-08-27T20:26:31.5254669Z","9","","parsed_no_silver_total","raw/questlines/need-for-nog.html","raw/questlines/need-for-nog-headers.txt","FA6D0408A2A34DA1E6F688671227533CBDBFA94729800C9ECB7613F423C82742"
"neighborly gesture","Neighborly Gesture","1","https://buddy.farm/ql/neighborly-gesture/","404","2026-08-27T20:26:40.9919880Z","9","","not_found","raw/questlines/neighborly-gesture.html","raw/questlines/neighborly-gesture-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"neighs of our lives","Neighs Of Our Lives","1","https://buddy.farm/ql/neighs-of-our-lives/","200","2026-08-27T20:26:50.2822755Z","9","","parsed_no_silver_total","raw/questlines/neighs-of-our-lives.html","raw/questlines/neighs-of-our-lives-headers.txt","43DE8EADBBA500A7726F650EA17D34AE83EFE8C94C37ED5152F7DC2B4E16DFC0"
"never gonna give corn up","Never Gonna Give Corn Up","1","https://buddy.farm/ql/never-gonna-give-corn-up/","404","2026-08-27T20:26:59.8104665Z","8","","not_found","raw/questlines/never-gonna-give-corn-up.html","raw/questlines/never-gonna-give-corn-up-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"new moon","New Moon","4","https://buddy.farm/ql/new-moon/","200","2026-08-27T20:27:08.0905749Z","8","","parsed_no_silver_total","raw/questlines/new-moon.html","raw/questlines/new-moon-headers.txt","FC49EFC2B140D139194E075E00EF01C517705174F36D5E98BDB34E1537D925A7"
"new neighbor","New Neighbor","4","https://buddy.farm/ql/new-neighbor/","200","2026-08-27T20:27:16.5931020Z","6","","parsed_no_silver_total","raw/questlines/new-neighbor.html","raw/questlines/new-neighbor-headers.txt","0B4BCC8AE97FAB2CA217C87423D071B898D56F4A47B3AE9FE3DE85C6968EF111"
"new year new moon","New Year New Moon","5","https://buddy.farm/ql/new-year-new-moon/","200","2026-08-27T20:27:23.1515812Z","6","","parsed_no_silver_total","raw/questlines/new-year-new-moon.html","raw/questlines/new-year-new-moon-headers.txt","D24AFBDE168123E1137462BA20E0381957171776EF2E333B05A8E0CD3A5352DF"
"noisy nuisance","Noisy Nuisance","2","https://buddy.farm/ql/noisy-nuisance/","200","2026-08-27T20:27:29.6298672Z","8","","parsed_no_silver_total","raw/questlines/noisy-nuisance.html","raw/questlines/noisy-nuisance-headers.txt","EEDA26CDCF360AD0158A949CFE061C61F0AB8613CD0A5D800A2116BD3BA03FB7"
"not from around here","Not From Around Here","3","https://buddy.farm/ql/not-from-around-here/","200","2026-08-27T20:27:37.9498127Z","9","","parsed_no_silver_total","raw/questlines/not-from-around-here.html","raw/questlines/not-from-around-here-headers.txt","2CDD09F6758A70141FFAB7F19ACD95D08C75FCE122BCC74F992C9006B5AC9B57"
"notary public","Notary Public","10","https://buddy.farm/ql/notary-public/","200","2026-08-27T20:27:47.3935955Z","9","5000000","parsed_silver_total","raw/questlines/notary-public.html","raw/questlines/notary-public-headers.txt","CF5C0534603C08D24E8C26AADFF52F6C7DC6DDEA461FDE3B62F6A68E5222DF18"
"not-so-strange stones","Not-So-Strange Stones","1","https://buddy.farm/ql/not-so-strange-stones/","404","2026-08-27T20:27:56.9101942Z","9","","not_found","raw/questlines/not-so-strange-stones.html","raw/questlines/not-so-strange-stones-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"now you don't","Now You Don't","1","https://buddy.farm/ql/now-you-dont/","404","2026-08-27T20:28:06.2022181Z","9","","not_found","raw/questlines/now-you-dont.html","raw/questlines/now-you-dont-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"now you see it","Now You See It","1","https://buddy.farm/ql/now-you-see-it/","404","2026-08-27T20:28:15.5037457Z","10","","not_found","raw/questlines/now-you-see-it.html","raw/questlines/now-you-see-it-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"observation logs","Observation Logs","1","https://buddy.farm/ql/observation-logs/","404","2026-08-27T20:28:26.0570268Z","8","","not_found","raw/questlines/observation-logs.html","raw/questlines/observation-logs-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"of hares and feathers","Of Hares And Feathers","1","https://buddy.farm/ql/of-hares-and-feathers/","404","2026-08-27T20:28:34.3821125Z","10","","not_found","raw/questlines/of-hares-and-feathers.html","raw/questlines/of-hares-and-feathers-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"of planks and cannonballs","Of Planks and Cannonballs","1","https://buddy.farm/ql/of-planks-and-cannonballs/","404","2026-08-27T20:28:44.6929758Z","10","","not_found","raw/questlines/of-planks-and-cannonballs.html","raw/questlines/of-planks-and-cannonballs-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
