input_item_name,input_canonical_key,output_item_name,output_canonical_key,quantity,output_can_craft,output_can_cook,source_url,page_data_url,cache_file_name,parser_version,flags,notes
Mushroom Paste,mushroom paste,Handsaw,handsaw,2,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Red Diary,red diary,1,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Ship in a Bottle,ship in a bottle,3,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Fancy Sword,fancy sword,2,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Spiky Bracelet,spiky bracelet,4,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Leather Helmet,leather helmet,1,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Pitchfork,pitchfork,1,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Emerald Ring,emerald ring,1,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Axe,axe,1,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Garnet Ring,garnet ring,1,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Re'taw Pail,re taw pail,4,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Crystal Pickaxe,crystal pickaxe,1,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Green Diary,green diary,1,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Shimmer Ring,shimmer ring,1,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Amber Cane,amber cane,1,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Leather Diary,leather diary,1,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Ruby Ring,ruby ring,1,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Fancy Violin,fancy violin,8,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Steel Pickaxe,steel pickaxe,2,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Bone Pickaxe,bone pickaxe,1,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Pickaxe,pickaxe,1,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Canoe,canoe,5,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Aquamarine Ring,aquamarine ring,1,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Gainite,gainite,2000,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Red Brick,red brick,3,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Mushroom Paste,mushroom paste,Strong Paste,strong paste,2,true,false,https://buddy.farm/i/mushroom-paste/,https://buddy.farm/page-data/i/mushroom-paste/page-data.json,mushroom-paste__mushroom-paste.json,buddy-item-multi-source-v1,,
Nailed Board,nailed board,Flying Machine,flying machine,10,true,false,https://buddy.farm/i/nailed-board/,https://buddy.farm/page-data/i/nailed-board/page-data.json,nailed-board__nailed-board.json,buddy-item-multi-source-v1,,
Nails,nails,Wooden Barrel,wooden barrel,10,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Scissors,scissors,1,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Fire Ant Farm,fire ant farm,4,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Wooden Table,wooden table,12,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Frost Shield,frost shield,3,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Explosive,explosive,6,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Potato Battery,potato battery,4,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Ship Mast,ship mast,120,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Wooden Shield,wooden shield,4,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Horseshoe,horseshoe,7,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Axe,axe,2,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Treasure Chest,treasure chest,22,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Ladder,ladder,8,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Metal Spool,metal spool,2,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Sturdy Shield,sturdy shield,6,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Wagon Wheel,wagon wheel,14,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Red Trunk,red trunk,16,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Nailed Board,nailed board,1,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Fancy Chair,fancy chair,8,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Fancy Table,fancy table,32,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Canoe,canoe,10,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Wooden Box,wooden box,6,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Sturdy Box,sturdy box,6,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Machine Press,machine press,5,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Wooden Plank,wooden plank,4,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Oak Table,oak table,24,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Nails,nails,Gazebo,gazebo,120,true,false,https://buddy.farm/i/nails/,https://buddy.farm/page-data/i/nails/page-data.json,nails__nails.json,buddy-item-multi-source-v1,,
Oak,oak,Fancy Guitar,fancy guitar,5,true,false,https://buddy.farm/i/oak/,https://buddy.farm/page-data/i/oak/page-data.json,oak__oak.json,buddy-item-multi-source-v1,,
Oak,oak,Sturdy Bow,sturdy bow,4,true,false,https://buddy.farm/i/oak/,https://buddy.farm/page-data/i/oak/page-data.json,oak__oak.json,buddy-item-multi-source-v1,,
Oak,oak,Fancy Drum,fancy drum,15,true,false,https://buddy.farm/i/oak/,https://buddy.farm/page-data/i/oak/page-data.json,oak__oak.json,buddy-item-multi-source-v1,,
Oak,oak,Ship in a Bottle,ship in a bottle,2,true,false,https://buddy.farm/i/oak/,https://buddy.farm/page-data/i/oak/page-data.json,oak__oak.json,buddy-item-multi-source-v1,,
Oak,oak,Ship Mast,ship mast,20,true,false,https://buddy.farm/i/oak/,https://buddy.farm/page-data/i/oak/page-data.json,oak__oak.json,buddy-item-multi-source-v1,,
Oak,oak,Sturdy Pickaxe,sturdy pickaxe,1,true,false,https://buddy.farm/i/oak/,https://buddy.farm/page-data/i/oak/page-data.json,oak__oak.json,buddy-item-multi-source-v1,,
Oak,oak,Amber Cane,amber cane,1,true,false,https://buddy.farm/i/oak/,https://buddy.farm/page-data/i/oak/page-data.json,oak__oak.json,buddy-item-multi-source-v1,,
Oak,oak,Fancy Clock,fancy clock,12,true,false,https://buddy.farm/i/oak/,https://buddy.farm/page-data/i/oak/page-data.json,oak__oak.json,buddy-item-multi-source-v1,,
Oak,oak,Fancy Chair,fancy chair,50,true,false,https://buddy.farm/i/oak/,https://buddy.farm/page-data/i/oak/page-data.json,oak__oak.json,buddy-item-multi-source-v1,,
Oak,oak,Fancy Table,fancy table,80,true,false,https://buddy.farm/i/oak/,https://buddy.farm/page-data/i/oak/page-data.json,oak__oak.json,buddy-item-multi-source-v1,,
Oak,oak,Snow Shoes,snow shoes,20,true,false,https://buddy.farm/i/oak/,https://buddy.farm/page-data/i/oak/page-data.json,oak__oak.json,buddy-item-multi-source-v1,,
Oak,oak,Canoe,canoe,100,true,false,https://buddy.farm/i/oak/,https://buddy.farm/page-data/i/oak/page-data.json,oak__oak.json,buddy-item-multi-source-v1,,
Oak,oak,Crossbow,crossbow,3,true,false,https://buddy.farm/i/oak/,https://buddy.farm/page-data/i/oak/page-data.json,oak__oak.json,buddy-item-multi-source-v1,,
Oak,oak,Oak Table,oak table,80,true,false,https://buddy.farm/i/oak/,https://buddy.farm/page-data/i/oak/page-data.json,oak__oak.json,buddy-item-multi-source-v1,,
Oak,oak,Gazebo,gazebo,120,true,false,https://buddy.farm/i/oak/,https://buddy.farm/page-data/i/oak/page-data.json,oak__oak.json,buddy-item-multi-source-v1,,
Old Boot,old boot,Polished Boot,polished boot,1,true,false,https://buddy.farm/i/old-boot/,https://buddy.farm/page-data/i/old-boot/page-data.json,old-boot__old-boot.json,buddy-item-multi-source-v1,,
Onion,onion,Mushroom Stew,mushroom stew,20,false,true,https://buddy.farm/i/onion/,https://buddy.farm/page-data/i/onion/page-data.json,onion__onion.json,buddy-item-multi-source-v1,,
Onion,onion,Cabbage Stew,cabbage stew,25,false,true,https://buddy.farm/i/onion/,https://buddy.farm/page-data/i/onion/page-data.json,onion__onion.json,buddy-item-multi-source-v1,,
Onion,onion,Onion Soup,onion soup,50,false,true,https://buddy.farm/i/onion/,https://buddy.farm/page-data/i/onion/page-data.json,onion__onion.json,buddy-item-multi-source-v1,,
Onion,onion,Cat's Meow,cat s meow,5,false,true,https://buddy.farm/i/onion/,https://buddy.farm/page-data/i/onion/page-data.json,onion__onion.json,buddy-item-multi-source-v1,,
Onion,onion,Sea Pincher Special,sea pincher special,5,false,true,https://buddy.farm/i/onion/,https://buddy.farm/page-data/i/onion/page-data.json,onion__onion.json,buddy-item-multi-source-v1,,
Onion,onion,Neigh,neigh,20,false,true,https://buddy.farm/i/onion/,https://buddy.farm/page-data/i/onion/page-data.json,onion__onion.json,buddy-item-multi-source-v1,,
Onyx Scorpion,onyx scorpion,Spiky Bracelet,spiky bracelet,12,true,false,https://buddy.farm/i/onyx-scorpion/,https://buddy.farm/page-data/i/onyx-scorpion/page-data.json,onyx-scorpion__onyx-scorpion.json,buddy-item-multi-source-v1,,
Orange,orange,Apple Cider,apple cider,1,true,false,https://buddy.farm/i/orange/,https://buddy.farm/page-data/i/orange/page-data.json,orange__orange.json,buddy-item-multi-source-v1,,
Orange,orange,Orange Juice,orange juice,6,true,false,https://buddy.farm/i/orange/,https://buddy.farm/page-data/i/orange/page-data.json,orange__orange.json,buddy-item-multi-source-v1,,
Orange,orange,Fruit Punch,fruit punch,25,true,false,https://buddy.farm/i/orange/,https://buddy.farm/page-data/i/orange/page-data.json,orange__orange.json,buddy-item-multi-source-v1,,
Orange Dye,orange dye,Orange Twine,orange twine,1,true,false,https://buddy.farm/i/orange-dye/,https://buddy.farm/page-data/i/orange-dye/page-data.json,orange-dye__orange-dye.json,buddy-item-multi-source-v1,,
Orange Dye,orange dye,Orange Butterfly,orange butterfly,1,true,false,https://buddy.farm/i/orange-dye/,https://buddy.farm/page-data/i/orange-dye/page-data.json,orange-dye__orange-dye.json,buddy-item-multi-source-v1,,
Orange Dye,orange dye,Orange Scarf,orange scarf,1,true,false,https://buddy.farm/i/orange-dye/,https://buddy.farm/page-data/i/orange-dye/page-data.json,orange-dye__orange-dye.json,buddy-item-multi-source-v1,,
Orange Dye,orange dye,Orange Shirt,orange shirt,1,true,false,https://buddy.farm/i/orange-dye/,https://buddy.farm/page-data/i/orange-dye/page-data.json,orange-dye__orange-dye.json,buddy-item-multi-source-v1,,
Orange Dye,orange dye,Tie Dye Scarf,tie dye scarf,1,true,false,https://buddy.farm/i/orange-dye/,https://buddy.farm/page-data/i/orange-dye/page-data.json,orange-dye__orange-dye.json,buddy-item-multi-source-v1,,
Orange Flowers,orange flowers,Bouquet of Flowers,bouquet of flowers,2,true,false,https://buddy.farm/i/orange-flowers/,https://buddy.farm/page-data/i/orange-flowers/page-data.json,orange-flowers__orange-flowers.json,buddy-item-multi-source-v1,,
Painite,painite,Gainite,gainite,5,true,false,https://buddy.farm/i/painite/,https://buddy.farm/page-data/i/painite/page-data.json,painite__painite.json,buddy-item-multi-source-v1,,
Peach,peach,Peach Juice,peach juice,10,true,false,https://buddy.farm/i/peach/,https://buddy.farm/page-data/i/peach/page-data.json,peach__peach.json,buddy-item-multi-source-v1,,
Peach,peach,Fruit Punch,fruit punch,5,true,false,https://buddy.farm/i/peach/,https://buddy.farm/page-data/i/peach/page-data.json,peach__peach.json,buddy-item-multi-source-v1,,
Pear Grease,pear grease,Engine,engine,1,true,false,https://buddy.farm/i/pear-grease/,https://buddy.farm/page-data/i/pear-grease/page-data.json,pear-grease__pear-grease.json,buddy-item-multi-source-v1,,
Pearl,pearl,Seashell Necklace,seashell necklace,10,true,false,https://buddy.farm/i/pearl/,https://buddy.farm/page-data/i/pearl/page-data.json,pearl__pearl.json,buddy-item-multi-source-v1,,
Pearl,pearl,Pearl Necklace,pearl necklace,1,true,false,https://buddy.farm/i/pearl/,https://buddy.farm/page-data/i/pearl/page-data.json,pearl__pearl.json,buddy-item-multi-source-v1,,
Peas,peas,Veggie Juice,veggie juice,7,true,false,https://buddy.farm/i/peas/,https://buddy.farm/page-data/i/peas/page-data.json,peas__peas.json,buddy-item-multi-source-v1,,
Peas,peas,Shrimp-a-Plenty,shrimp a plenty,100,false,true,https://buddy.farm/i/peas/,https://buddy.farm/page-data/i/peas/page-data.json,peas__peas.json,buddy-item-multi-source-v1,,
Peas,peas,Neigh,neigh,40,false,true,https://buddy.farm/i/peas/,https://buddy.farm/page-data/i/peas/page-data.json,peas__peas.json,buddy-item-multi-source-v1,,
Peppers,peppers,Veggie Juice,veggie juice,7,true,false,https://buddy.farm/i/peppers/,https://buddy.farm/page-data/i/peppers/page-data.json,peppers__peppers.json,buddy-item-multi-source-v1,,
Peppers,peppers,Mushroom Stew,mushroom stew,60,false,true,https://buddy.farm/i/peppers/,https://buddy.farm/page-data/i/peppers/page-data.json,peppers__peppers.json,buddy-item-multi-source-v1,,
Peppers,peppers,Hickory Omelette,hickory omelette,6,false,true,https://buddy.farm/i/peppers/,https://buddy.farm/page-data/i/peppers/page-data.json,peppers__peppers.json,buddy-item-multi-source-v1,,
Peppers,peppers,Neigh,neigh,45,false,true,https://buddy.farm/i/peppers/,https://buddy.farm/page-data/i/peppers/page-data.json,peppers__peppers.json,buddy-item-multi-source-v1,,
Pickaxe,pickaxe,Steel Pickaxe,steel pickaxe,1,true,false,https://buddy.farm/i/pickaxe/,https://buddy.farm/page-data/i/pickaxe/page-data.json,pickaxe__pickaxe.json,buddy-item-multi-source-v1,,
Pickaxe,pickaxe,Crystal Pickaxe,crystal pickaxe,1,true,false,https://buddy.farm/i/pickaxe/,https://buddy.farm/page-data/i/pickaxe/page-data.json,pickaxe__pickaxe.json,buddy-item-multi-source-v1,,
Pickaxe,pickaxe,Sturdy Pickaxe,sturdy pickaxe,1,true,false,https://buddy.farm/i/pickaxe/,https://buddy.farm/page-data/i/pickaxe/page-data.json,pickaxe__pickaxe.json,buddy-item-multi-source-v1,,
Pickaxe,pickaxe,Bone Pickaxe,bone pickaxe,1,true,false,https://buddy.farm/i/pickaxe/,https://buddy.farm/page-data/i/pickaxe/page-data.json,pickaxe__pickaxe.json,buddy-item-multi-source-v1,,
Pie Pan,pie pan,Red Berry Pie,red berry pie,1,false,true,https://buddy.farm/i/pie-pan/,https://buddy.farm/page-data/i/pie-pan/page-data.json,pie-pan__pie-pan.json,buddy-item-multi-source-v1,,
Pie Pan,pie pan,Acorn Pie,acorn pie,1,false,true,https://buddy.farm/i/pie-pan/,https://buddy.farm/page-data/i/pie-pan/page-data.json,pie-pan__pie-pan.json,buddy-item-multi-source-v1,,
Pie Pan,pie pan,Concord Grape Pie,concord grape pie,1,false,true,https://buddy.farm/i/pie-pan/,https://buddy.farm/page-data/i/pie-pan/page-data.json,pie-pan__pie-pan.json,buddy-item-multi-source-v1,,
Piece 01,piece 01,Swamp Puzzle,swamp puzzle,1,true,false,https://buddy.farm/i/piece-01/,https://buddy.farm/page-data/i/piece-01/page-data.json,piece-01__piece-01.json,buddy-item-multi-source-v1,,
Piece 03,piece 03,Swamp Puzzle,swamp puzzle,1,true,false,https://buddy.farm/i/piece-03/,https://buddy.farm/page-data/i/piece-03/page-data.json,piece-03__piece-03.json,buddy-item-multi-source-v1,,
Piece 04,piece 04,Swamp Puzzle,swamp puzzle,1,true,false,https://buddy.farm/i/piece-04/,https://buddy.farm/page-data/i/piece-04/page-data.json,piece-04__piece-04.json,buddy-item-multi-source-v1,,
Piece 07,piece 07,Swamp Puzzle,swamp puzzle,1,true,false,https://buddy.farm/i/piece-07/,https://buddy.farm/page-data/i/piece-07/page-data.json,piece-07__piece-07.json,buddy-item-multi-source-v1,,
Piece 09,piece 09,Swamp Puzzle,swamp puzzle,1,true,false,https://buddy.farm/i/piece-09/,https://buddy.farm/page-data/i/piece-09/page-data.json,piece-09__piece-09.json,buddy-item-multi-source-v1,,
Piece 11,piece 11,Swamp Puzzle,swamp puzzle,1,true,false,https://buddy.farm/i/piece-11/,https://buddy.farm/page-data/i/piece-11/page-data.json,piece-11__piece-11.json,buddy-item-multi-source-v1,,
Piece 12,piece 12,Swamp Puzzle,swamp puzzle,1,true,false,https://buddy.farm/i/piece-12/,https://buddy.farm/page-data/i/piece-12/page-data.json,piece-12__piece-12.json,buddy-item-multi-source-v1,,
Piece 15,piece 15,Swamp Puzzle,swamp puzzle,1,true,false,https://buddy.farm/i/piece-15/,https://buddy.farm/page-data/i/piece-15/page-data.json,piece-15__piece-15.json,buddy-item-multi-source-v1,,
Piece 18,piece 18,Swamp Puzzle,swamp puzzle,1,true,false,https://buddy.farm/i/piece-18/,https://buddy.farm/page-data/i/piece-18/page-data.json,piece-18__piece-18.json,buddy-item-multi-source-v1,,
Piece 22,piece 22,Swamp Puzzle,swamp puzzle,1,true,false,https://buddy.farm/i/piece-22/,https://buddy.farm/page-data/i/piece-22/page-data.json,piece-22__piece-22.json,buddy-item-multi-source-v1,,
Piece 23,piece 23,Swamp Puzzle,swamp puzzle,1,true,false,https://buddy.farm/i/piece-23/,https://buddy.farm/page-data/i/piece-23/page-data.json,piece-23__piece-23.json,buddy-item-multi-source-v1,,
Piece 24,piece 24,Swamp Puzzle,swamp puzzle,1,true,false,https://buddy.farm/i/piece-24/,https://buddy.farm/page-data/i/piece-24/page-data.json,piece-24__piece-24.json,buddy-item-multi-source-v1,,
Piece 26,piece 26,Swamp Puzzle,swamp puzzle,1,true,false,https://buddy.farm/i/piece-26/,https://buddy.farm/page-data/i/piece-26/page-data.json,piece-26__piece-26.json,buddy-item-multi-source-v1,,
Piece 30,piece 30,Swamp Puzzle,swamp puzzle,1,true,false,https://buddy.farm/i/piece-30/,https://buddy.farm/page-data/i/piece-30/page-data.json,piece-30__piece-30.json,buddy-item-multi-source-v1,,
Piece 31,piece 31,Swamp Puzzle,swamp puzzle,1,true,false,https://buddy.farm/i/piece-31/,https://buddy.farm/page-data/i/piece-31/page-data.json,piece-31__piece-31.json,buddy-item-multi-source-v1,,
Piece of Heart,piece of heart,Heart Container,heart container,4,true,false,https://buddy.farm/i/piece-of-heart/,https://buddy.farm/page-data/i/piece-of-heart/page-data.json,piece-of-heart__piece-of-heart.json,buddy-item-multi-source-v1,,
Pine Board,pine board,Pine Shelf,pine shelf,1,true,false,https://buddy.farm/i/pine-board/,https://buddy.farm/page-data/i/pine-board/page-data.json,pine-board__pine-board.json,buddy-item-multi-source-v1,,
Pine Board,pine board,Fancy Violin,fancy violin,5,true,false,https://buddy.farm/i/pine-board/,https://buddy.farm/page-data/i/pine-board/page-data.json,pine-board__pine-board.json,buddy-item-multi-source-v1,,
Pine Tree,pine tree,Block of Wood,block of wood,1,true,false,https://buddy.farm/i/pine-tree/,https://buddy.farm/page-data/i/pine-tree/page-data.json,pine-tree__pine-tree.json,buddy-item-multi-source-v1,,
Pocket Watch,pocket watch,Y73841 Detector,y73841 detector,1,true,false,https://buddy.farm/i/pocket-watch/,https://buddy.farm/page-data/i/pocket-watch/page-data.json,pocket-watch__pocket-watch.json,buddy-item-multi-source-v1,,
Pocket Watch,pocket watch,Power Monitor,power monitor,1,true,false,https://buddy.farm/i/pocket-watch/,https://buddy.farm/page-data/i/pocket-watch/page-data.json,pocket-watch__pocket-watch.json,buddy-item-multi-source-v1,,
Pocket Watch,pocket watch,Fancy Clock,fancy clock,1,true,false,https://buddy.farm/i/pocket-watch/,https://buddy.farm/page-data/i/pocket-watch/page-data.json,pocket-watch__pocket-watch.json,buddy-item-multi-source-v1,,
Polished Boot,polished boot,Pair of Boots,pair of boots,2,true,false,https://buddy.farm/i/polished-boot/,https://buddy.farm/page-data/i/polished-boot/page-data.json,polished-boot__polished-boot.json,buddy-item-multi-source-v1,,
Potato,potato,Quandary Chowder,quandary chowder,5,false,true,https://buddy.farm/i/potato/,https://buddy.farm/page-data/i/potato/page-data.json,potato__potato.json,buddy-item-multi-source-v1,,
Potato,potato,Potato Battery,potato battery,8,true,false,https://buddy.farm/i/potato/,https://buddy.farm/page-data/i/potato/page-data.json,potato__potato.json,buddy-item-multi-source-v1,,
Potato,potato,Cabbage Stew,cabbage stew,40,false,true,https://buddy.farm/i/potato/,https://buddy.farm/page-data/i/potato/page-data.json,potato__potato.json,buddy-item-multi-source-v1,,
Power Monitor,power monitor,Flying Machine,flying machine,1,true,false,https://buddy.farm/i/power-monitor/,https://buddy.farm/page-data/i/power-monitor/page-data.json,power-monitor__power-monitor.json,buddy-item-multi-source-v1,,
Power Monitor,power monitor,Engine,engine,1,true,false,https://buddy.farm/i/power-monitor/,https://buddy.farm/page-data/i/power-monitor/page-data.json,power-monitor__power-monitor.json,buddy-item-multi-source-v1,,
Prickly Pear,prickly pear,Pear Grease,pear grease,30,true,false,https://buddy.farm/i/prickly-pear/,https://buddy.farm/page-data/i/prickly-pear/page-data.json,prickly-pear__prickly-pear.json,buddy-item-multi-source-v1,,
Prism Shard,prism shard,Magicite,magicite,3,true,false,https://buddy.farm/i/prism-shard/,https://buddy.farm/page-data/i/prism-shard/page-data.json,prism-shard__prism-shard.json,buddy-item-multi-source-v1,,
Pulley,pulley,Ship Mast,ship mast,4,true,false,https://buddy.farm/i/pulley/,https://buddy.farm/page-data/i/pulley/page-data.json,pulley__pulley.json,buddy-item-multi-source-v1,,
