source_type,item_name,canonical_key,source_name,source_canonical_key,detail,source_url,page_data_url,cache_file_name,parser_version,flags,notes
openable_reverse,Runestone 18,runestone 18,Grab Bag 05,grab bag 05,1-2,https://buddy.farm/i/runestone-18/,https://buddy.farm/page-data/i/runestone-18/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Runestone 18,runestone 18,Bag of Presents 01,bag of presents 01,1-1,https://buddy.farm/i/runestone-18/,https://buddy.farm/page-data/i/runestone-18/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Runestone 19,runestone 19,Grab Bag 05,grab bag 05,1-2,https://buddy.farm/i/runestone-19/,https://buddy.farm/page-data/i/runestone-19/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Runestone 20,runestone 20,Grab Bag 05,grab bag 05,1-2,https://buddy.farm/i/runestone-20/,https://buddy.farm/page-data/i/runestone-20/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Safety Goggles,safety goggles,Beatrix's Booming Brawl Box 01,beatrix s booming brawl box 01,2-2,https://buddy.farm/i/safety-goggles/,https://buddy.farm/page-data/i/safety-goggles/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Safety Mask,safety mask,Beatrix's Booming Brawl Box 02,beatrix s booming brawl box 02,1-1,https://buddy.farm/i/safety-mask/,https://buddy.farm/page-data/i/safety-mask/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Salt,salt,Large Chest 03,large chest 03,10-10,https://buddy.farm/i/salt/,https://buddy.farm/page-data/i/salt/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Salt,salt,Corn Prize Bag,corn prize bag,25-25,https://buddy.farm/i/salt/,https://buddy.farm/page-data/i/salt/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Sand,sand,Rosalie's Beach Tote,rosalie s beach tote,1-1,https://buddy.farm/i/sand/,https://buddy.farm/page-data/i/sand/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Sand Castle Bucket,sand castle bucket,Buddy's Beach Bag,buddy s beach bag,1-1,https://buddy.farm/i/sand-castle-bucket/,https://buddy.farm/page-data/i/sand-castle-bucket/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Sand Castle Bucket,sand castle bucket,Rosalie's Beach Tote,rosalie s beach tote,2-2,https://buddy.farm/i/sand-castle-bucket/,https://buddy.farm/page-data/i/sand-castle-bucket/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Sand Dollar,sand dollar,Summer Basket,summer basket,3-3,https://buddy.farm/i/sand-dollar/,https://buddy.farm/page-data/i/sand-dollar/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Sand Dollar,sand dollar,Rosalie's Beach Tote,rosalie s beach tote,1-1,https://buddy.farm/i/sand-dollar/,https://buddy.farm/page-data/i/sand-dollar/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Sand Shovel,sand shovel,Rosalie's Beach Tote,rosalie s beach tote,2-2,https://buddy.farm/i/sand-shovel/,https://buddy.farm/page-data/i/sand-shovel/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Sand Shovel,sand shovel,Buddy's Beach Bag,buddy s beach bag,1-1,https://buddy.farm/i/sand-shovel/,https://buddy.farm/page-data/i/sand-shovel/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Santa Buddy Doll,santa buddy doll,Buddy Doll Bag 01,buddy doll bag 01,1-1,https://buddy.farm/i/santa-buddy-doll/,https://buddy.farm/page-data/i/santa-buddy-doll/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Scissors,scissors,Christmas Present 09,christmas present 09,90-90,https://buddy.farm/i/scissors/,https://buddy.farm/page-data/i/scissors/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Sea Pincher Special,sea pincher special,Supply Bag 02,supply bag 02,1-1,https://buddy.farm/i/sea-pincher-special/,https://buddy.farm/page-data/i/sea-pincher-special/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Sea Pincher Special,sea pincher special,Supply Crate 02,supply crate 02,2-2,https://buddy.farm/i/sea-pincher-special/,https://buddy.farm/page-data/i/sea-pincher-special/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Sea Pincher Special,sea pincher special,Picnic Basket 01,picnic basket 01,3-3,https://buddy.farm/i/sea-pincher-special/,https://buddy.farm/page-data/i/sea-pincher-special/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Shamrock Milk,shamrock milk,Spring Basket 03,spring basket 03,4-4,https://buddy.farm/i/shamrock-milk/,https://buddy.farm/page-data/i/shamrock-milk/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Shark Jaws,shark jaws,Buddy's Beach Bag,buddy s beach bag,1-1,https://buddy.farm/i/shark-jaws/,https://buddy.farm/page-data/i/shark-jaws/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Shark Jaws,shark jaws,Traveler's Bag 01,traveler s bag 01,1-1,https://buddy.farm/i/shark-jaws/,https://buddy.farm/page-data/i/shark-jaws/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Shark Tooth,shark tooth,Rosalie's Beach Tote,rosalie s beach tote,2-2,https://buddy.farm/i/shark-tooth/,https://buddy.farm/page-data/i/shark-tooth/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Shillelagh,shillelagh,Green Backpack,green backpack,2-2,https://buddy.farm/i/shillelagh/,https://buddy.farm/page-data/i/shillelagh/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Shimmer Ring,shimmer ring,Medium Chest 02,medium chest 02,5-5,https://buddy.farm/i/shimmer-ring/,https://buddy.farm/page-data/i/shimmer-ring/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Shimmer Ring,shimmer ring,Mystical Chest 01,mystical chest 01,10-10,https://buddy.farm/i/shimmer-ring/,https://buddy.farm/page-data/i/shimmer-ring/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Shimmer Topaz,shimmer topaz,Large Chest 01,large chest 01,50-50,https://buddy.farm/i/shimmer-topaz/,https://buddy.farm/page-data/i/shimmer-topaz/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Shinefish,shinefish,Large Chest 03,large chest 03,1-1,https://buddy.farm/i/shinefish/,https://buddy.farm/page-data/i/shinefish/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Shiny Beetle,shiny beetle,Christmas Present 10,christmas present 10,100-100,https://buddy.farm/i/shiny-beetle/,https://buddy.farm/page-data/i/shiny-beetle/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Shiny Beetle,shiny beetle,Grab Bag 02,grab bag 02,10-25,https://buddy.farm/i/shiny-beetle/,https://buddy.farm/page-data/i/shiny-beetle/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Shiny Beetle,shiny beetle,Bug Bag 01,bug bag 01,1-10,https://buddy.farm/i/shiny-beetle/,https://buddy.farm/page-data/i/shiny-beetle/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Shiny Present,shiny present,Birthday Surprise Box 04,birthday surprise box 04,1-2,https://buddy.farm/i/shiny-present/,https://buddy.farm/page-data/i/shiny-present/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Shiny Present,shiny present,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/shiny-present/,https://buddy.farm/page-data/i/shiny-present/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Shrimp,shrimp,Christmas Present 08,christmas present 08,80-80,https://buddy.farm/i/shrimp/,https://buddy.farm/page-data/i/shrimp/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Shrimp-a-Plenty,shrimp a plenty,Holger's Lunch Box,holger s lunch box,5-5,https://buddy.farm/i/shrimp-a-plenty/,https://buddy.farm/page-data/i/shrimp-a-plenty/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Shrimp-a-Plenty,shrimp a plenty,Supply Crate 01,supply crate 01,1-1,https://buddy.farm/i/shrimp-a-plenty/,https://buddy.farm/page-data/i/shrimp-a-plenty/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Shrimp-a-Plenty,shrimp a plenty,Supply Crate 02,supply crate 02,1-1,https://buddy.farm/i/shrimp-a-plenty/,https://buddy.farm/page-data/i/shrimp-a-plenty/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Skeleton Key,skeleton key,Grab Bag 08,grab bag 08,1-1,https://buddy.farm/i/skeleton-key/,https://buddy.farm/page-data/i/skeleton-key/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Skull Coin,skull coin,Mystical Chest 02,mystical chest 02,1-1,https://buddy.farm/i/skull-coin/,https://buddy.farm/page-data/i/skull-coin/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Skull Coin,skull coin,Grab Bag 06,grab bag 06,1-1,https://buddy.farm/i/skull-coin/,https://buddy.farm/page-data/i/skull-coin/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Small Gear,small gear,Large Chest 02,large chest 02,3-3,https://buddy.farm/i/small-gear/,https://buddy.farm/page-data/i/small-gear/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Small Key,small key,Grab Bag 08,grab bag 08,1-5,https://buddy.farm/i/small-key/,https://buddy.farm/page-data/i/small-key/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Small Screw,small screw,Large Chest 02,large chest 02,8-8,https://buddy.farm/i/small-screw/,https://buddy.farm/page-data/i/small-screw/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Small Spring,small spring,Large Chest 02,large chest 02,2-2,https://buddy.farm/i/small-spring/,https://buddy.farm/page-data/i/small-spring/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Snail,snail,Grab Bag 02,grab bag 02,10-25,https://buddy.farm/i/snail/,https://buddy.farm/page-data/i/snail/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Snail,snail,Bug Bag 01,bug bag 01,1-10,https://buddy.farm/i/snail/,https://buddy.farm/page-data/i/snail/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Snow Globe,snow globe,Lovely Present,lovely present,1-1,https://buddy.farm/i/snow-globe/,https://buddy.farm/page-data/i/snow-globe/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Snowball,snowball,Frozen Chest 02,frozen chest 02,100-100,https://buddy.farm/i/snowball/,https://buddy.farm/page-data/i/snowball/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Snowball,snowball,Christmas Present 09,christmas present 09,90-90,https://buddy.farm/i/snowball/,https://buddy.farm/page-data/i/snowball/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Snowball,snowball,Frozen Chest 03,frozen chest 03,100-100,https://buddy.farm/i/snowball/,https://buddy.farm/page-data/i/snowball/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Snowball,snowball,Bag of Snowballs,bag of snowballs,400-400,https://buddy.farm/i/snowball/,https://buddy.farm/page-data/i/snowball/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Snowball,snowball,Frozen Chest 01,frozen chest 01,100-100,https://buddy.farm/i/snowball/,https://buddy.farm/page-data/i/snowball/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Snowflakes,snowflakes,Shiny Present,shiny present,100-100,https://buddy.farm/i/snowflakes/,https://buddy.farm/page-data/i/snowflakes/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Snowflakes,snowflakes,Holiday Cheer Bundle 01,holiday cheer bundle 01,100-100,https://buddy.farm/i/snowflakes/,https://buddy.farm/page-data/i/snowflakes/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Snowflakes,snowflakes,Fancy Present,fancy present,100-100,https://buddy.farm/i/snowflakes/,https://buddy.farm/page-data/i/snowflakes/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Snowman Buddy Doll,snowman buddy doll,Buddy Doll Bag 02,buddy doll bag 02,1-1,https://buddy.farm/i/snowman-buddy-doll/,https://buddy.farm/page-data/i/snowman-buddy-doll/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spades,spades,Stack of Cards,stack of cards,1-1,https://buddy.farm/i/spades/,https://buddy.farm/page-data/i/spades/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spades,spades,Backpack,backpack,1-1,https://buddy.farm/i/spades/,https://buddy.farm/page-data/i/spades/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spider,spider,Treat Bag 02,treat bag 02,1-1,https://buddy.farm/i/spider/,https://buddy.farm/page-data/i/spider/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spider,spider,Treat Bag 05,treat bag 05,1-1,https://buddy.farm/i/spider/,https://buddy.farm/page-data/i/spider/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spider,spider,Bug Bag 01,bug bag 01,1-10,https://buddy.farm/i/spider/,https://buddy.farm/page-data/i/spider/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spooky Cookies,spooky cookies,Treat Bag 04,treat bag 04,2-2,https://buddy.farm/i/spooky-cookies/,https://buddy.farm/page-data/i/spooky-cookies/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spooky Cookies,spooky cookies,Harvest Bundle 01,harvest bundle 01,3-3,https://buddy.farm/i/spooky-cookies/,https://buddy.farm/page-data/i/spooky-cookies/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spooky Cookies,spooky cookies,Treat Bag 06,treat bag 06,1-1,https://buddy.farm/i/spooky-cookies/,https://buddy.farm/page-data/i/spooky-cookies/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spooky Cookies,spooky cookies,Treat Bag 05,treat bag 05,1-1,https://buddy.farm/i/spooky-cookies/,https://buddy.farm/page-data/i/spooky-cookies/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spooky Cookies,spooky cookies,Borgen Bag 01,borgen bag 01,1-1,https://buddy.farm/i/spooky-cookies/,https://buddy.farm/page-data/i/spooky-cookies/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spooky Doll,spooky doll,Treat Bag 05,treat bag 05,2-2,https://buddy.farm/i/spooky-doll/,https://buddy.farm/page-data/i/spooky-doll/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spooky Pie,spooky pie,Harvest Bundle 01,harvest bundle 01,3-3,https://buddy.farm/i/spooky-pie/,https://buddy.farm/page-data/i/spooky-pie/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spooky Pie,spooky pie,Treat Bag 06,treat bag 06,1-1,https://buddy.farm/i/spooky-pie/,https://buddy.farm/page-data/i/spooky-pie/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spooky Pie,spooky pie,Treat Bag 05,treat bag 05,1-1,https://buddy.farm/i/spooky-pie/,https://buddy.farm/page-data/i/spooky-pie/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spring Basket 01,spring basket 01,Birthday Surprise Box 03,birthday surprise box 03,1-2,https://buddy.farm/i/spring-basket-01/,https://buddy.farm/page-data/i/spring-basket-01/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spring Basket 01,spring basket 01,Birthday Surprise Box 04,birthday surprise box 04,1-2,https://buddy.farm/i/spring-basket-01/,https://buddy.farm/page-data/i/spring-basket-01/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spring Basket 01,spring basket 01,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/spring-basket-01/,https://buddy.farm/page-data/i/spring-basket-01/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spring Basket 02,spring basket 02,Birthday Surprise Box 04,birthday surprise box 04,1-2,https://buddy.farm/i/spring-basket-02/,https://buddy.farm/page-data/i/spring-basket-02/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spring Basket 02,spring basket 02,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/spring-basket-02/,https://buddy.farm/page-data/i/spring-basket-02/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spring Basket 03,spring basket 03,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/spring-basket-03/,https://buddy.farm/page-data/i/spring-basket-03/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spring Seeds,spring seeds,Bag of Spring Seeds,bag of spring seeds,25-25,https://buddy.farm/i/spring-seeds/,https://buddy.farm/page-data/i/spring-seeds/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Spring Seeds,spring seeds,Spring Basket 02,spring basket 02,200-200,https://buddy.farm/i/spring-seeds/,https://buddy.farm/page-data/i/spring-seeds/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Square Key,square key,Mystical Chest 01,mystical chest 01,3-3,https://buddy.farm/i/square-key/,https://buddy.farm/page-data/i/square-key/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Square Key,square key,Grab Bag 08,grab bag 08,1-5,https://buddy.farm/i/square-key/,https://buddy.farm/page-data/i/square-key/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Square Key,square key,Treat Bag 03,treat bag 03,1-1,https://buddy.farm/i/square-key/,https://buddy.farm/page-data/i/square-key/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Stack of Cards,stack of cards,Birthday Surprise Box 04,birthday surprise box 04,1-2,https://buddy.farm/i/stack-of-cards/,https://buddy.farm/page-data/i/stack-of-cards/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Stack of Cards,stack of cards,Birthday Surprise Box 03,birthday surprise box 03,1-2,https://buddy.farm/i/stack-of-cards/,https://buddy.farm/page-data/i/stack-of-cards/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Stack of Cards,stack of cards,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/stack-of-cards/,https://buddy.farm/page-data/i/stack-of-cards/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Starfish,starfish,Christmas Present 08,christmas present 08,80-80,https://buddy.farm/i/starfish/,https://buddy.farm/page-data/i/starfish/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Steak,steak,Grab Bag 06,grab bag 06,1-3,https://buddy.farm/i/steak/,https://buddy.farm/page-data/i/steak/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Steak,steak,Christmas Present 11,christmas present 11,11-11,https://buddy.farm/i/steak/,https://buddy.farm/page-data/i/steak/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Steak Kabob,steak kabob,Present 01,present 01,3-3,https://buddy.farm/i/steak-kabob/,https://buddy.farm/page-data/i/steak-kabob/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Steak Kabob,steak kabob,Christmas Present 11,christmas present 11,11-11,https://buddy.farm/i/steak-kabob/,https://buddy.farm/page-data/i/steak-kabob/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Steel,steel,Backpack,backpack,10-10,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Steel,steel,Large Chest 02,large chest 02,5-5,https://buddy.farm/i/steel/,https://buddy.farm/page-data/i/steel/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Steel Wire,steel wire,Backpack,backpack,10-10,https://buddy.farm/i/steel-wire/,https://buddy.farm/page-data/i/steel-wire/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Stone,stone,Welcome Card,welcome card,8-8,https://buddy.farm/i/stone/,https://buddy.farm/page-data/i/stone/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Summer Basket,summer basket,Birthday Surprise Box 03,birthday surprise box 03,1-2,https://buddy.farm/i/summer-basket/,https://buddy.farm/page-data/i/summer-basket/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Summer Basket,summer basket,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/summer-basket/,https://buddy.farm/page-data/i/summer-basket/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Summer Basket,summer basket,Birthday Surprise Box 04,birthday surprise box 04,1-2,https://buddy.farm/i/summer-basket/,https://buddy.farm/page-data/i/summer-basket/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Sun Egg,sun egg,Galactic Egg Basket,galactic egg basket,1-3,https://buddy.farm/i/sun-egg/,https://buddy.farm/page-data/i/sun-egg/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Sun Shades,sun shades,Buddy's Beach Bag,buddy s beach bag,1-1,https://buddy.farm/i/sun-shades/,https://buddy.farm/page-data/i/sun-shades/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Sunflower,sunflower,Mystical Chest 02,mystical chest 02,2-2,https://buddy.farm/i/sunflower/,https://buddy.farm/page-data/i/sunflower/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Sunflower,sunflower,Fall Basket,fall basket,2-2,https://buddy.farm/i/sunflower/,https://buddy.farm/page-data/i/sunflower/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Sunflower,sunflower,Cornucopia 01,cornucopia 01,1-1,https://buddy.farm/i/sunflower/,https://buddy.farm/page-data/i/sunflower/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Sunflower,sunflower,Cornucopia 03,cornucopia 03,10-10,https://buddy.farm/i/sunflower/,https://buddy.farm/page-data/i/sunflower/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Sunflower,sunflower,Cornucopia 02,cornucopia 02,3-3,https://buddy.farm/i/sunflower/,https://buddy.farm/page-data/i/sunflower/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Sunscreen,sunscreen,Buddy's Beach Bag,buddy s beach bag,1-1,https://buddy.farm/i/sunscreen/,https://buddy.farm/page-data/i/sunscreen/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Supply Crate 01,supply crate 01,Holiday Cheer Bundle 01,holiday cheer bundle 01,1-1,https://buddy.farm/i/supply-crate-01/,https://buddy.farm/page-data/i/supply-crate-01/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Supply Crate 02,supply crate 02,Holiday Cheer Bundle 01,holiday cheer bundle 01,1-1,https://buddy.farm/i/supply-crate-02/,https://buddy.farm/page-data/i/supply-crate-02/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Supply Voucher,supply voucher,Rosalie's Beach Tote,rosalie s beach tote,1-1,https://buddy.farm/i/supply-voucher/,https://buddy.farm/page-data/i/supply-voucher/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Supply Voucher,supply voucher,Buddy's Beach Bag,buddy s beach bag,1-1,https://buddy.farm/i/supply-voucher/,https://buddy.farm/page-data/i/supply-voucher/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Supply Voucher,supply voucher,Cornucopia 03,cornucopia 03,1-1,https://buddy.farm/i/supply-voucher/,https://buddy.farm/page-data/i/supply-voucher/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Tackle Box,tackle box,Beatrix's Booming Brawl Box 02,beatrix s booming brawl box 02,5-5,https://buddy.farm/i/tackle-box/,https://buddy.farm/page-data/i/tackle-box/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Taffy,taffy,Treat Bag 03,treat bag 03,3-3,https://buddy.farm/i/taffy/,https://buddy.farm/page-data/i/taffy/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Taffy,taffy,Treat Bag 05,treat bag 05,25-25,https://buddy.farm/i/taffy/,https://buddy.farm/page-data/i/taffy/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Taffy,taffy,Bag of Ghost Candy,bag of ghost candy,1-1,https://buddy.farm/i/taffy/,https://buddy.farm/page-data/i/taffy/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Tanooki Buddy Doll,tanooki buddy doll,Buddy Doll Bag 02,buddy doll bag 02,1-1,https://buddy.farm/i/tanooki-buddy-doll/,https://buddy.farm/page-data/i/tanooki-buddy-doll/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Thank You Card,thank you card,Cornucopia 02,cornucopia 02,5-5,https://buddy.farm/i/thank-you-card/,https://buddy.farm/page-data/i/thank-you-card/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Thankful Notes,thankful notes,Cornucopia 03,cornucopia 03,2-2,https://buddy.farm/i/thankful-notes/,https://buddy.farm/page-data/i/thankful-notes/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Thankful Notes,thankful notes,Cornucopia 02,cornucopia 02,2-2,https://buddy.farm/i/thankful-notes/,https://buddy.farm/page-data/i/thankful-notes/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Thomas's Cup of PB,thomas s cup of pb,Treat Bag 06,treat bag 06,10-10,https://buddy.farm/i/thomas-s-cup-of-pb/,https://buddy.farm/page-data/i/thomas-s-cup-of-pb/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Thomas's Tavern Tote,thomas s tavern tote,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/thomas-s-tavern-tote/,https://buddy.farm/page-data/i/thomas-s-tavern-tote/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Time Egg,time egg,Tower Prep Pack 01,tower prep pack 01,1-1,https://buddy.farm/i/time-egg/,https://buddy.farm/page-data/i/time-egg/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Tomato,tomato,Christmas Present 09,christmas present 09,90-90,https://buddy.farm/i/tomato/,https://buddy.farm/page-data/i/tomato/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Toothbrush,toothbrush,Buddy's School Bag,buddy s school bag,2-2,https://buddy.farm/i/toothbrush/,https://buddy.farm/page-data/i/toothbrush/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Travel Voucher,travel voucher,Cornucopia 03,cornucopia 03,3-3,https://buddy.farm/i/travel-voucher/,https://buddy.farm/page-data/i/travel-voucher/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Travel Voucher,travel voucher,Heart-shaped Box 03,heart shaped box 03,2-2,https://buddy.farm/i/travel-voucher/,https://buddy.farm/page-data/i/travel-voucher/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Travel Voucher,travel voucher,Traveler's Bag 01,traveler s bag 01,2-2,https://buddy.farm/i/travel-voucher/,https://buddy.farm/page-data/i/travel-voucher/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Treasure Key,treasure key,Grab Bag 08,grab bag 08,1-3,https://buddy.farm/i/treasure-key/,https://buddy.farm/page-data/i/treasure-key/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Treasure Key,treasure key,Grab Bag 03,grab bag 03,1-7,https://buddy.farm/i/treasure-key/,https://buddy.farm/page-data/i/treasure-key/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Treasure Key,treasure key,Borgen Bag 01,borgen bag 01,10-400,https://buddy.farm/i/treasure-key/,https://buddy.farm/page-data/i/treasure-key/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Treat Bag 01,treat bag 01,Pillow Case 01,pillow case 01,1-1,https://buddy.farm/i/treat-bag-01/,https://buddy.farm/page-data/i/treat-bag-01/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Treat Bag 02,treat bag 02,Pillow Case 01,pillow case 01,1-1,https://buddy.farm/i/treat-bag-02/,https://buddy.farm/page-data/i/treat-bag-02/page-data.json,,buddy-item-multi-source-v1,,
openable_reverse,Treat Bag 03,treat bag 03,Pillow Case 01,pillow case 01,1-1,https://buddy.farm/i/treat-bag-03/,https://buddy.farm/page-data/i/treat-bag-03/page-data.json,,buddy-item-multi-source-v1,,
