thrown_item_name,thrown_canonical_key,reward_item_name,reward_canonical_key,reward_chance,reward_quantity,evidence,notes
4-leaf Clover,4-leaf clover,MIAB,miab,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/4-leaf-clover/; Page data: https://buddy.farm/page-data/i/4-leaf-clover/page-data.json; Cache: 4-leaf-clover__4-leaf-clover.json
Gold Peppers,gold peppers,Gold Peas,gold peas,0.2,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-peppers/; Page data: https://buddy.farm/page-data/i/gold-peppers/page-data.json; Cache: gold-peppers__gold-peppers.json
Gold Peppers,gold peppers,Runestone 01,runestone 01,0.2,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-peppers/; Page data: https://buddy.farm/page-data/i/gold-peppers/page-data.json; Cache: gold-peppers__gold-peppers.json
Gold Sea Bass,gold sea bass,Gold Coral,gold coral,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-sea-bass/; Page data: https://buddy.farm/page-data/i/gold-sea-bass/page-data.json; Cache: gold-sea-bass__gold-sea-bass.json
Gold Sea Bass,gold sea bass,Gold Flier,gold flier,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-sea-bass/; Page data: https://buddy.farm/page-data/i/gold-sea-bass/page-data.json; Cache: gold-sea-bass__gold-sea-bass.json
Gold Sea Bass,gold sea bass,Goldfin,goldfin,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-sea-bass/; Page data: https://buddy.farm/page-data/i/gold-sea-bass/page-data.json; Cache: gold-sea-bass__gold-sea-bass.json
Gold Trout,gold trout,Gold Flier,gold flier,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-trout/; Page data: https://buddy.farm/page-data/i/gold-trout/page-data.json; Cache: gold-trout__gold-trout.json
Gold Trout,gold trout,Goldgill,goldgill,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-trout/; Page data: https://buddy.farm/page-data/i/gold-trout/page-data.json; Cache: gold-trout__gold-trout.json
Gold Trout,gold trout,Goldray,goldray,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-trout/; Page data: https://buddy.farm/page-data/i/gold-trout/page-data.json; Cache: gold-trout__gold-trout.json
Goldfin,goldfin,Gold Catfish,gold catfish,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/goldfin/; Page data: https://buddy.farm/page-data/i/goldfin/page-data.json; Cache: goldfin__goldfin.json
Goldfin,goldfin,Gold Trout,gold trout,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/goldfin/; Page data: https://buddy.farm/page-data/i/goldfin/page-data.json; Cache: goldfin__goldfin.json
Goldfin,goldfin,Goldjack,goldjack,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/goldfin/; Page data: https://buddy.farm/page-data/i/goldfin/page-data.json; Cache: goldfin__goldfin.json
Goldgill,goldgill,Gold Catfish,gold catfish,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/goldgill/; Page data: https://buddy.farm/page-data/i/goldgill/page-data.json; Cache: goldgill__goldgill.json
Goldgill,goldgill,Goldfin,goldfin,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/goldgill/; Page data: https://buddy.farm/page-data/i/goldgill/page-data.json; Cache: goldgill__goldgill.json
Goldgill,goldgill,Goldjack,goldjack,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/goldgill/; Page data: https://buddy.farm/page-data/i/goldgill/page-data.json; Cache: goldgill__goldgill.json
Goldjack,goldjack,Gold Sea Bass,gold sea bass,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/goldjack/; Page data: https://buddy.farm/page-data/i/goldjack/page-data.json; Cache: goldjack__goldjack.json
Goldjack,goldjack,Goldgill,goldgill,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/goldjack/; Page data: https://buddy.farm/page-data/i/goldjack/page-data.json; Cache: goldjack__goldjack.json
Goldjack,goldjack,Goldray,goldray,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/goldjack/; Page data: https://buddy.farm/page-data/i/goldjack/page-data.json; Cache: goldjack__goldjack.json
Goldray,goldray,Gold Drum,gold drum,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/goldray/; Page data: https://buddy.farm/page-data/i/goldray/page-data.json; Cache: goldray__goldray.json
Goldray,goldray,Gold Flier,gold flier,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/goldray/; Page data: https://buddy.farm/page-data/i/goldray/page-data.json; Cache: goldray__goldray.json
Goldray,goldray,Gold Trout,gold trout,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/goldray/; Page data: https://buddy.farm/page-data/i/goldray/page-data.json; Cache: goldray__goldray.json
Gouda,gouda,Candy Corn,candy corn,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gouda/; Page data: https://buddy.farm/page-data/i/gouda/page-data.json; Cache: gouda__gouda.json
Gouda,gouda,Chattering Teeth,chattering teeth,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gouda/; Page data: https://buddy.farm/page-data/i/gouda/page-data.json; Cache: gouda__gouda.json
Gouda,gouda,Wax Candle,wax candle,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gouda/; Page data: https://buddy.farm/page-data/i/gouda/page-data.json; Cache: gouda__gouda.json
Grasshopper,grasshopper,Bell,bell,0.5,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/grasshopper/; Page data: https://buddy.farm/page-data/i/grasshopper/page-data.json; Cache: grasshopper__grasshopper.json
Grasshopper,grasshopper,Spider,spider,0.5,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/grasshopper/; Page data: https://buddy.farm/page-data/i/grasshopper/page-data.json; Cache: grasshopper__grasshopper.json
Herbs,herbs,Corn,corn,0.16666666666666666,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/herbs/; Page data: https://buddy.farm/page-data/i/herbs/page-data.json; Cache: herbs__herbs.json
Herbs,herbs,Flamejack,flamejack,0.16666666666666666,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/herbs/; Page data: https://buddy.farm/page-data/i/herbs/page-data.json; Cache: herbs__herbs.json
Herbs,herbs,Gold Sea Bass,gold sea bass,0.16666666666666666,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/herbs/; Page data: https://buddy.farm/page-data/i/herbs/page-data.json; Cache: herbs__herbs.json
Herbs,herbs,Green Jellyfish,green jellyfish,0.16666666666666666,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/herbs/; Page data: https://buddy.farm/page-data/i/herbs/page-data.json; Cache: herbs__herbs.json
Herbs,herbs,Honey,honey,0.16666666666666666,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/herbs/; Page data: https://buddy.farm/page-data/i/herbs/page-data.json; Cache: herbs__herbs.json
Herbs,herbs,Octopus,octopus,0.16666666666666666,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/herbs/; Page data: https://buddy.farm/page-data/i/herbs/page-data.json; Cache: herbs__herbs.json
Horned Beetle,horned beetle,Fire Ant,fire ant,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/horned-beetle/; Page data: https://buddy.farm/page-data/i/horned-beetle/page-data.json; Cache: horned-beetle__horned-beetle.json
Horned Beetle,horned beetle,Giant Centipede,giant centipede,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/horned-beetle/; Page data: https://buddy.farm/page-data/i/horned-beetle/page-data.json; Cache: horned-beetle__horned-beetle.json
Horned Beetle,horned beetle,Runestone 06,runestone 06,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/horned-beetle/; Page data: https://buddy.farm/page-data/i/horned-beetle/page-data.json; Cache: horned-beetle__horned-beetle.json
Horned Beetle,horned beetle,Shiny Beetle,shiny beetle,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/horned-beetle/; Page data: https://buddy.farm/page-data/i/horned-beetle/page-data.json; Cache: horned-beetle__horned-beetle.json
Hummingbird Feeder,hummingbird feeder,Borgen Bag 01,borgen bag 01,1,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/hummingbird-feeder/; Page data: https://buddy.farm/page-data/i/hummingbird-feeder/page-data.json; Cache: hummingbird-feeder__hummingbird-feeder.json
Jack-o-lantern,jack-o-lantern,Candy Corn,candy corn,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/jack-o-lantern/; Page data: https://buddy.farm/page-data/i/jack-o-lantern/page-data.json; Cache: jack-o-lantern__jack-o-lantern.json
Jack-o-lantern,jack-o-lantern,Goldfish,goldfish,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/jack-o-lantern/; Page data: https://buddy.farm/page-data/i/jack-o-lantern/page-data.json; Cache: jack-o-lantern__jack-o-lantern.json
Jack-o-lantern,jack-o-lantern,Spider,spider,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/jack-o-lantern/; Page data: https://buddy.farm/page-data/i/jack-o-lantern/page-data.json; Cache: jack-o-lantern__jack-o-lantern.json
Jade,jade,Amethyst,amethyst,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/jade/; Page data: https://buddy.farm/page-data/i/jade/page-data.json; Cache: jade__jade.json
Jade,jade,Aquamarine,aquamarine,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/jade/; Page data: https://buddy.farm/page-data/i/jade/page-data.json; Cache: jade__jade.json
Jade,jade,Emberstone,emberstone,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/jade/; Page data: https://buddy.farm/page-data/i/jade/page-data.json; Cache: jade__jade.json
Jade,jade,Ruby,ruby,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/jade/; Page data: https://buddy.farm/page-data/i/jade/page-data.json; Cache: jade__jade.json
Large Chest 01,large chest 01,Small Key,small key,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/large-chest-01/; Page data: https://buddy.farm/page-data/i/large-chest-01/page-data.json; Cache: large-chest-01__large-chest-01.json
Large Chest 01,large chest 01,Square Key,square key,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/large-chest-01/; Page data: https://buddy.farm/page-data/i/large-chest-01/page-data.json; Cache: large-chest-01__large-chest-01.json
Large Chest 01,large chest 01,Treasure Key,treasure key,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/large-chest-01/; Page data: https://buddy.farm/page-data/i/large-chest-01/page-data.json; Cache: large-chest-01__large-chest-01.json
Large Chest 02,large chest 02,Small Key,small key,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/large-chest-02/; Page data: https://buddy.farm/page-data/i/large-chest-02/page-data.json; Cache: large-chest-02__large-chest-02.json
Large Chest 02,large chest 02,Square Key,square key,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/large-chest-02/; Page data: https://buddy.farm/page-data/i/large-chest-02/page-data.json; Cache: large-chest-02__large-chest-02.json
Large Chest 02,large chest 02,Treasure Key,treasure key,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/large-chest-02/; Page data: https://buddy.farm/page-data/i/large-chest-02/page-data.json; Cache: large-chest-02__large-chest-02.json
Lollipop,lollipop,Candy,candy,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/lollipop/; Page data: https://buddy.farm/page-data/i/lollipop/page-data.json; Cache: lollipop__lollipop.json
Lollipop,lollipop,Spider,spider,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/lollipop/; Page data: https://buddy.farm/page-data/i/lollipop/page-data.json; Cache: lollipop__lollipop.json
Lollipop,lollipop,Taffy,taffy,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/lollipop/; Page data: https://buddy.farm/page-data/i/lollipop/page-data.json; Cache: lollipop__lollipop.json
Magicite,magicite,Gold Leaf,gold leaf,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/magicite/; Page data: https://buddy.farm/page-data/i/magicite/page-data.json; Cache: magicite__magicite.json
Magicite,magicite,Runestone 01,runestone 01,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/magicite/; Page data: https://buddy.farm/page-data/i/magicite/page-data.json; Cache: magicite__magicite.json
Magicite,magicite,Runestone 02,runestone 02,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/magicite/; Page data: https://buddy.farm/page-data/i/magicite/page-data.json; Cache: magicite__magicite.json
Magicite,magicite,Strange Letter,strange letter,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/magicite/; Page data: https://buddy.farm/page-data/i/magicite/page-data.json; Cache: magicite__magicite.json
Milk and Cookies,milk and cookies,Dancer,dancer,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/milk-and-cookies/; Page data: https://buddy.farm/page-data/i/milk-and-cookies/page-data.json; Cache: milk-and-cookies__milk-and-cookies.json
Milk and Cookies,milk and cookies,Grab Bag 07,grab bag 07,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/milk-and-cookies/; Page data: https://buddy.farm/page-data/i/milk-and-cookies/page-data.json; Cache: milk-and-cookies__milk-and-cookies.json
Milk and Cookies,milk and cookies,Holiday Wreath,holiday wreath,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/milk-and-cookies/; Page data: https://buddy.farm/page-data/i/milk-and-cookies/page-data.json; Cache: milk-and-cookies__milk-and-cookies.json
Milk and Cookies,milk and cookies,Vixen,vixen,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/milk-and-cookies/; Page data: https://buddy.farm/page-data/i/milk-and-cookies/page-data.json; Cache: milk-and-cookies__milk-and-cookies.json
Moonstone,moonstone,Runestone 01,runestone 01,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/moonstone/; Page data: https://buddy.farm/page-data/i/moonstone/page-data.json; Cache: moonstone__moonstone.json
Moonstone,moonstone,Runestone 02,runestone 02,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/moonstone/; Page data: https://buddy.farm/page-data/i/moonstone/page-data.json; Cache: moonstone__moonstone.json
Moonstone,moonstone,Runestone 07,runestone 07,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/moonstone/; Page data: https://buddy.farm/page-data/i/moonstone/page-data.json; Cache: moonstone__moonstone.json
Moonstone,moonstone,Strange Letter,strange letter,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/moonstone/; Page data: https://buddy.farm/page-data/i/moonstone/page-data.json; Cache: moonstone__moonstone.json
Old Boot,old boot,4-leaf Clover,4-leaf clover,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/old-boot/; Page data: https://buddy.farm/page-data/i/old-boot/page-data.json; Cache: old-boot__old-boot.json
Old Boot,old boot,Ancient Coin,ancient coin,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/old-boot/; Page data: https://buddy.farm/page-data/i/old-boot/page-data.json; Cache: old-boot__old-boot.json
Old Boot,old boot,Glass Bottle,glass bottle,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/old-boot/; Page data: https://buddy.farm/page-data/i/old-boot/page-data.json; Cache: old-boot__old-boot.json
Orange Gecko,orange gecko,Crab Claw,crab claw,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/orange-gecko/; Page data: https://buddy.farm/page-data/i/orange-gecko/page-data.json; Cache: orange-gecko__orange-gecko.json
Orange Gecko,orange gecko,Frog,frog,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/orange-gecko/; Page data: https://buddy.farm/page-data/i/orange-gecko/page-data.json; Cache: orange-gecko__orange-gecko.json
Orange Gecko,orange gecko,Sea Dragon,sea dragon,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/orange-gecko/; Page data: https://buddy.farm/page-data/i/orange-gecko/page-data.json; Cache: orange-gecko__orange-gecko.json
Pine Cone,pine cone,Antler,antler,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/pine-cone/; Page data: https://buddy.farm/page-data/i/pine-cone/page-data.json; Cache: pine-cone__pine-cone.json
Pine Cone,pine cone,Horn,horn,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/pine-cone/; Page data: https://buddy.farm/page-data/i/pine-cone/page-data.json; Cache: pine-cone__pine-cone.json
Pine Cone,pine cone,Prism Shard,prism shard,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/pine-cone/; Page data: https://buddy.farm/page-data/i/pine-cone/page-data.json; Cache: pine-cone__pine-cone.json
Pirate Bandana,pirate bandana,Captains Log,captains log,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/pirate-bandana/; Page data: https://buddy.farm/page-data/i/pirate-bandana/page-data.json; Cache: pirate-bandana__pirate-bandana.json
Pirate Bandana,pirate bandana,Carved Bear,carved bear,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/pirate-bandana/; Page data: https://buddy.farm/page-data/i/pirate-bandana/page-data.json; Cache: pirate-bandana__pirate-bandana.json
Pirate Bandana,pirate bandana,Eye Patch,eye patch,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/pirate-bandana/; Page data: https://buddy.farm/page-data/i/pirate-bandana/page-data.json; Cache: pirate-bandana__pirate-bandana.json
Pirate Bandana,pirate bandana,Pirate Flag,pirate flag,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/pirate-bandana/; Page data: https://buddy.farm/page-data/i/pirate-bandana/page-data.json; Cache: pirate-bandana__pirate-bandana.json
Pirate Flag,pirate flag,Sealed Letter,sealed letter,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/pirate-flag/; Page data: https://buddy.farm/page-data/i/pirate-flag/page-data.json; Cache: pirate-flag__pirate-flag.json
Pirate Flag,pirate flag,Small Flute,small flute,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/pirate-flag/; Page data: https://buddy.farm/page-data/i/pirate-flag/page-data.json; Cache: pirate-flag__pirate-flag.json
