item_name,canonical_key,source_name,source_canonical_key,source_type,preferred_unit,source_url,notes
Lovely Rose,lovely rose,Heart-shaped Box 03,heart-shaped box 03,openable,openable,https://buddy.farm/i/lovely-rose/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/lovely-rose/; Page data: https://buddy.farm/page-data/i/lovely-rose/page-data.json; Cache: lovely-rose__lovely-rose.json; Parser: buddy-item-multi-source-v1
Lucky Cat Buddy Doll,lucky cat buddy doll,Buddy Doll Bag 02,buddy doll bag 02,openable,openable,https://buddy.farm/i/lucky-cat-buddy-doll/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/lucky-cat-buddy-doll/; Page data: https://buddy.farm/page-data/i/lucky-cat-buddy-doll/page-data.json; Cache: lucky-cat-buddy-doll__lucky-cat-buddy-doll.json; Parser: buddy-item-multi-source-v1
Machine Press,machine press,Sturdy Bow,sturdy bow,wishing_well,Wishing Well throw,https://buddy.farm/i/machine-press/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/machine-press/; Page data: https://buddy.farm/page-data/i/machine-press/page-data.json; Cache: machine-press__machine-press.json; Parser: buddy-item-multi-source-v1
Magical Chest 01,magical chest 01,Birthday Surprise Box 03,birthday surprise box 03,openable,openable,https://buddy.farm/i/magical-chest-01/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/magical-chest-01/; Page data: https://buddy.farm/page-data/i/magical-chest-01/page-data.json; Cache: magical-chest-01__magical-chest-01.json; Parser: buddy-item-multi-source-v1
Magical Chest 01,magical chest 01,Birthday Surprise Box 04,birthday surprise box 04,openable,openable,https://buddy.farm/i/magical-chest-01/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/magical-chest-01/; Page data: https://buddy.farm/page-data/i/magical-chest-01/page-data.json; Cache: magical-chest-01__magical-chest-01.json; Parser: buddy-item-multi-source-v1
Magical Chest 01,magical chest 01,Birthday Surprise Box 05,birthday surprise box 05,openable,openable,https://buddy.farm/i/magical-chest-01/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/magical-chest-01/; Page data: https://buddy.farm/page-data/i/magical-chest-01/page-data.json; Cache: magical-chest-01__magical-chest-01.json; Parser: buddy-item-multi-source-v1
Magical Chest 02,magical chest 02,Birthday Surprise Box 04,birthday surprise box 04,openable,openable,https://buddy.farm/i/magical-chest-02/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/magical-chest-02/; Page data: https://buddy.farm/page-data/i/magical-chest-02/page-data.json; Cache: magical-chest-02__magical-chest-02.json; Parser: buddy-item-multi-source-v1
Magical Chest 02,magical chest 02,Birthday Surprise Box 05,birthday surprise box 05,openable,openable,https://buddy.farm/i/magical-chest-02/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/magical-chest-02/; Page data: https://buddy.farm/page-data/i/magical-chest-02/page-data.json; Cache: magical-chest-02__magical-chest-02.json; Parser: buddy-item-multi-source-v1
Magical Egg Basket,magical egg basket,Garden Crate 01,garden crate 01,openable,openable,https://buddy.farm/i/magical-egg-basket/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-10; Source: https://buddy.farm/i/magical-egg-basket/; Page data: https://buddy.farm/page-data/i/magical-egg-basket/page-data.json; Cache: magical-egg-basket__magical-egg-basket.json; Parser: buddy-item-multi-source-v1
Magical Egg Basket,magical egg basket,Magical Chest 01,magical chest 01,openable,openable,https://buddy.farm/i/magical-egg-basket/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/magical-egg-basket/; Page data: https://buddy.farm/page-data/i/magical-egg-basket/page-data.json; Cache: magical-egg-basket__magical-egg-basket.json; Parser: buddy-item-multi-source-v1
Magical Egg Basket,magical egg basket,Magical Chest 02,magical chest 02,openable,openable,https://buddy.farm/i/magical-egg-basket/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 3-3; Source: https://buddy.farm/i/magical-egg-basket/; Page data: https://buddy.farm/page-data/i/magical-egg-basket/page-data.json; Cache: magical-egg-basket__magical-egg-basket.json; Parser: buddy-item-multi-source-v1
Magicite,magicite,Magical Chest 01,magical chest 01,openable,openable,https://buddy.farm/i/magicite/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-10; Source: https://buddy.farm/i/magicite/; Page data: https://buddy.farm/page-data/i/magicite/page-data.json; Cache: magicite__magicite.json; Parser: buddy-item-multi-source-v1
Magicite,magicite,Magical Chest 02,magical chest 02,openable,openable,https://buddy.farm/i/magicite/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-10; Source: https://buddy.farm/i/magicite/; Page data: https://buddy.farm/page-data/i/magicite/page-data.json; Cache: magicite__magicite.json; Parser: buddy-item-multi-source-v1
Magicite,magicite,Mystical Chest 01,mystical chest 01,openable,openable,https://buddy.farm/i/magicite/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 4-4; Source: https://buddy.farm/i/magicite/; Page data: https://buddy.farm/page-data/i/magicite/page-data.json; Cache: magicite__magicite.json; Parser: buddy-item-multi-source-v1
Magicite,magicite,Bacon,bacon,wishing_well,Wishing Well throw,https://buddy.farm/i/magicite/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/magicite/; Page data: https://buddy.farm/page-data/i/magicite/page-data.json; Cache: magicite__magicite.json; Parser: buddy-item-multi-source-v1
Magicite,magicite,Gold Leaf,gold leaf,wishing_well,Wishing Well throw,https://buddy.farm/i/magicite/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/magicite/; Page data: https://buddy.farm/page-data/i/magicite/page-data.json; Cache: magicite__magicite.json; Parser: buddy-item-multi-source-v1
Magicite,magicite,Runestone 02,runestone 02,wishing_well,Wishing Well throw,https://buddy.farm/i/magicite/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.25; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/magicite/; Page data: https://buddy.farm/page-data/i/magicite/page-data.json; Cache: magicite__magicite.json; Parser: buddy-item-multi-source-v1
Magicite,magicite,Runestone 05,runestone 05,wishing_well,Wishing Well throw,https://buddy.farm/i/magicite/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.25; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/magicite/; Page data: https://buddy.farm/page-data/i/magicite/page-data.json; Cache: magicite__magicite.json; Parser: buddy-item-multi-source-v1
Magna Core,magna core,Compass,compass,wishing_well,Wishing Well throw,https://buddy.farm/i/magna-core/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 1; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/magna-core/; Page data: https://buddy.farm/page-data/i/magna-core/page-data.json; Cache: magna-core__magna-core.json; Parser: buddy-item-multi-source-v1
Magna Quartz,magna quartz,Bag of Presents 01,bag of presents 01,openable,openable,https://buddy.farm/i/magna-quartz/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 5-5; Source: https://buddy.farm/i/magna-quartz/; Page data: https://buddy.farm/page-data/i/magna-quartz/page-data.json; Cache: magna-quartz__magna-quartz.json; Parser: buddy-item-multi-source-v1
Magna Quartz,magna quartz,Runestone 02,runestone 02,wishing_well,Wishing Well throw,https://buddy.farm/i/magna-quartz/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.25; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/magna-quartz/; Page data: https://buddy.farm/page-data/i/magna-quartz/page-data.json; Cache: magna-quartz__magna-quartz.json; Parser: buddy-item-multi-source-v1
Magna Quartz,magna quartz,Runestone 05,runestone 05,wishing_well,Wishing Well throw,https://buddy.farm/i/magna-quartz/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.25; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/magna-quartz/; Page data: https://buddy.farm/page-data/i/magna-quartz/page-data.json; Cache: magna-quartz__magna-quartz.json; Parser: buddy-item-multi-source-v1
Maverick Chip,maverick chip,Frozen Chest 02,frozen chest 02,openable,openable,https://buddy.farm/i/maverick-chip/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 5-5; Source: https://buddy.farm/i/maverick-chip/; Page data: https://buddy.farm/page-data/i/maverick-chip/page-data.json; Cache: maverick-chip__maverick-chip.json; Parser: buddy-item-multi-source-v1
Mealworms,mealworms,Bait Bag 01,bait bag 01,openable,openable,https://buddy.farm/i/mealworms/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-250; Source: https://buddy.farm/i/mealworms/; Page data: https://buddy.farm/page-data/i/mealworms/page-data.json; Cache: mealworms__mealworms.json; Parser: buddy-item-multi-source-v1
Mealworms,mealworms,Bug Bag 01,bug bag 01,openable,openable,https://buddy.farm/i/mealworms/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-10; Source: https://buddy.farm/i/mealworms/; Page data: https://buddy.farm/page-data/i/mealworms/page-data.json; Cache: mealworms__mealworms.json; Parser: buddy-item-multi-source-v1
Mealworms,mealworms,Tackle Box,tackle box,openable,openable,https://buddy.farm/i/mealworms/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 100-100; Source: https://buddy.farm/i/mealworms/; Page data: https://buddy.farm/page-data/i/mealworms/page-data.json; Cache: mealworms__mealworms.json; Parser: buddy-item-multi-source-v1
Metal Spool,metal spool,Belt Drive,belt drive,wishing_well,Wishing Well throw,https://buddy.farm/i/metal-spool/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/metal-spool/; Page data: https://buddy.farm/page-data/i/metal-spool/page-data.json; Cache: metal-spool__metal-spool.json; Parser: buddy-item-multi-source-v1
MIAB,miab,4-leaf Clover,4-leaf clover,wishing_well,Wishing Well throw,https://buddy.farm/i/miab/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/miab/; Page data: https://buddy.farm/page-data/i/miab/page-data.json; Cache: miab__miab.json; Parser: buddy-item-multi-source-v1
Milk,milk,Christmas Present 09,christmas present 09,openable,openable,https://buddy.farm/i/milk/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 90-90; Source: https://buddy.farm/i/milk/; Page data: https://buddy.farm/page-data/i/milk/page-data.json; Cache: milk__milk.json; Parser: buddy-item-multi-source-v1
Mini Time Egg,mini time egg,Frozen Chest 03,frozen chest 03,openable,openable,https://buddy.farm/i/mini-time-egg/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/mini-time-egg/; Page data: https://buddy.farm/page-data/i/mini-time-egg/page-data.json; Cache: mini-time-egg__mini-time-egg.json; Parser: buddy-item-multi-source-v1
Mini Time Egg,mini time egg,Picnic Basket 01,picnic basket 01,openable,openable,https://buddy.farm/i/mini-time-egg/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/mini-time-egg/; Page data: https://buddy.farm/page-data/i/mini-time-egg/page-data.json; Cache: mini-time-egg__mini-time-egg.json; Parser: buddy-item-multi-source-v1
Minnows,minnows,Bait Bag 01,bait bag 01,openable,openable,https://buddy.farm/i/minnows/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-250; Source: https://buddy.farm/i/minnows/; Page data: https://buddy.farm/page-data/i/minnows/page-data.json; Cache: minnows__minnows.json; Parser: buddy-item-multi-source-v1
Minnows,minnows,Tackle Box,tackle box,openable,openable,https://buddy.farm/i/minnows/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 100-100; Source: https://buddy.farm/i/minnows/; Page data: https://buddy.farm/page-data/i/minnows/page-data.json; Cache: minnows__minnows.json; Parser: buddy-item-multi-source-v1
Mixed Nuts,mixed nuts,Baba's Snack Pack,baba's snack pack,openable,openable,https://buddy.farm/i/mixed-nuts/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/mixed-nuts/; Page data: https://buddy.farm/page-data/i/mixed-nuts/page-data.json; Cache: mixed-nuts__mixed-nuts.json; Parser: buddy-item-multi-source-v1
Mixed Nuts,mixed nuts,Thomas's Tavern Tote,thomas's tavern tote,openable,openable,https://buddy.farm/i/mixed-nuts/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/mixed-nuts/; Page data: https://buddy.farm/page-data/i/mixed-nuts/page-data.json; Cache: mixed-nuts__mixed-nuts.json; Parser: buddy-item-multi-source-v1
Monster Skull,monster skull,Steel Plate,steel plate,wishing_well,Wishing Well throw,https://buddy.farm/i/monster-skull/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/monster-skull/; Page data: https://buddy.farm/page-data/i/monster-skull/page-data.json; Cache: monster-skull__monster-skull.json; Parser: buddy-item-multi-source-v1
Moon Egg,moon egg,Galactic Egg Basket,galactic egg basket,openable,openable,https://buddy.farm/i/moon-egg/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-3; Source: https://buddy.farm/i/moon-egg/; Page data: https://buddy.farm/page-data/i/moon-egg/page-data.json; Cache: moon-egg__moon-egg.json; Parser: buddy-item-multi-source-v1
Moonbreaker,moonbreaker,Beatrix's Big Box of Boom,beatrix's big box of boom,openable,openable,https://buddy.farm/i/moonbreaker/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-10; Source: https://buddy.farm/i/moonbreaker/; Page data: https://buddy.farm/page-data/i/moonbreaker/page-data.json; Cache: moonbreaker__moonbreaker.json; Parser: buddy-item-multi-source-v1
Moonbreaker,moonbreaker,Beatrix's Booming Brawl Box 01,beatrix's booming brawl box 01,openable,openable,https://buddy.farm/i/moonbreaker/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 15-15; Source: https://buddy.farm/i/moonbreaker/; Page data: https://buddy.farm/page-data/i/moonbreaker/page-data.json; Cache: moonbreaker__moonbreaker.json; Parser: buddy-item-multi-source-v1
Moonbreaker,moonbreaker,Beatrix's Booming Brawl Box 02,beatrix's booming brawl box 02,openable,openable,https://buddy.farm/i/moonbreaker/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 20-20; Source: https://buddy.farm/i/moonbreaker/; Page data: https://buddy.farm/page-data/i/moonbreaker/page-data.json; Cache: moonbreaker__moonbreaker.json; Parser: buddy-item-multi-source-v1
Moonstone,moonstone,Corn Prize Bag,corn prize bag,openable,openable,https://buddy.farm/i/moonstone/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 25-25; Source: https://buddy.farm/i/moonstone/; Page data: https://buddy.farm/page-data/i/moonstone/page-data.json; Cache: moonstone__moonstone.json; Parser: buddy-item-multi-source-v1
Moonstone,moonstone,Captains Log,captains log,wishing_well,Wishing Well throw,https://buddy.farm/i/moonstone/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.25; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/moonstone/; Page data: https://buddy.farm/page-data/i/moonstone/page-data.json; Cache: moonstone__moonstone.json; Parser: buddy-item-multi-source-v1
Moonstone,moonstone,Eye Patch,eye patch,wishing_well,Wishing Well throw,https://buddy.farm/i/moonstone/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.25; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/moonstone/; Page data: https://buddy.farm/page-data/i/moonstone/page-data.json; Cache: moonstone__moonstone.json; Parser: buddy-item-multi-source-v1
Moonstone,moonstone,Runestone 01,runestone 01,wishing_well,Wishing Well throw,https://buddy.farm/i/moonstone/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/moonstone/; Page data: https://buddy.farm/page-data/i/moonstone/page-data.json; Cache: moonstone__moonstone.json; Parser: buddy-item-multi-source-v1
Moonstone,moonstone,Runestone 03,runestone 03,wishing_well,Wishing Well throw,https://buddy.farm/i/moonstone/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/moonstone/; Page data: https://buddy.farm/page-data/i/moonstone/page-data.json; Cache: moonstone__moonstone.json; Parser: buddy-item-multi-source-v1
Moonstone,moonstone,Shark Tooth,shark tooth,wishing_well,Wishing Well throw,https://buddy.farm/i/moonstone/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/moonstone/; Page data: https://buddy.farm/page-data/i/moonstone/page-data.json; Cache: moonstone__moonstone.json; Parser: buddy-item-multi-source-v1
Moonstone,moonstone,Treat Bag 03,treat bag 03,wishing_well,Wishing Well throw,https://buddy.farm/i/moonstone/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/moonstone/; Page data: https://buddy.farm/page-data/i/moonstone/page-data.json; Cache: moonstone__moonstone.json; Parser: buddy-item-multi-source-v1
Movember Buddy Doll,movember buddy doll,Buddy Doll Bag 01,buddy doll bag 01,openable,openable,https://buddy.farm/i/movember-buddy-doll/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/movember-buddy-doll/; Page data: https://buddy.farm/page-data/i/movember-buddy-doll/page-data.json; Cache: movember-buddy-doll__movember-buddy-doll.json; Parser: buddy-item-multi-source-v1
Mug of Beer,mug of beer,Thomas's Tavern Tote,thomas's tavern tote,openable,openable,https://buddy.farm/i/mug-of-beer/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 5-5; Source: https://buddy.farm/i/mug-of-beer/; Page data: https://buddy.farm/page-data/i/mug-of-beer/page-data.json; Cache: mug-of-beer__mug-of-beer.json; Parser: buddy-item-multi-source-v1
Mug of Beer,mug of beer,Cutlass,cutlass,wishing_well,Wishing Well throw,https://buddy.farm/i/mug-of-beer/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/mug-of-beer/; Page data: https://buddy.farm/page-data/i/mug-of-beer/page-data.json; Cache: mug-of-beer__mug-of-beer.json; Parser: buddy-item-multi-source-v1
Mushroom,mushroom,Christmas Present 10,christmas present 10,openable,openable,https://buddy.farm/i/mushroom/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 100-100; Source: https://buddy.farm/i/mushroom/; Page data: https://buddy.farm/page-data/i/mushroom/page-data.json; Cache: mushroom__mushroom.json; Parser: buddy-item-multi-source-v1
Mushroom,mushroom,Grab Bag 01,grab bag 01,openable,openable,https://buddy.farm/i/mushroom/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-50; Source: https://buddy.farm/i/mushroom/; Page data: https://buddy.farm/page-data/i/mushroom/page-data.json; Cache: mushroom__mushroom.json; Parser: buddy-item-multi-source-v1
Mushroom Paste,mushroom paste,Backpack,backpack,openable,openable,https://buddy.farm/i/mushroom-paste/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 100-100; Source: https://buddy.farm/i/mushroom-paste/; Page data: https://buddy.farm/page-data/i/mushroom-paste/page-data.json; Cache: mushroom-paste__mushroom-paste.json; Parser: buddy-item-multi-source-v1
Mushroom Paste,mushroom paste,Christmas Present 09,christmas present 09,openable,openable,https://buddy.farm/i/mushroom-paste/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 90-90; Source: https://buddy.farm/i/mushroom-paste/; Page data: https://buddy.farm/page-data/i/mushroom-paste/page-data.json; Cache: mushroom-paste__mushroom-paste.json; Parser: buddy-item-multi-source-v1
Mushroom Paste,mushroom paste,Water Lily,water lily,wishing_well,Wishing Well throw,https://buddy.farm/i/mushroom-paste/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/mushroom-paste/; Page data: https://buddy.farm/page-data/i/mushroom-paste/page-data.json; Cache: mushroom-paste__mushroom-paste.json; Parser: buddy-item-multi-source-v1
Mushroom Stew,mushroom stew,Fall Basket,fall basket,openable,openable,https://buddy.farm/i/mushroom-stew/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 2-2; Source: https://buddy.farm/i/mushroom-stew/; Page data: https://buddy.farm/page-data/i/mushroom-stew/page-data.json; Cache: mushroom-stew__mushroom-stew.json; Parser: buddy-item-multi-source-v1
Mushroom Stew,mushroom stew,Supply Bag 01,supply bag 01,openable,openable,https://buddy.farm/i/mushroom-stew/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/mushroom-stew/; Page data: https://buddy.farm/page-data/i/mushroom-stew/page-data.json; Cache: mushroom-stew__mushroom-stew.json; Parser: buddy-item-multi-source-v1
Mushroom Stew,mushroom stew,Supply Bag 02,supply bag 02,openable,openable,https://buddy.farm/i/mushroom-stew/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/mushroom-stew/; Page data: https://buddy.farm/page-data/i/mushroom-stew/page-data.json; Cache: mushroom-stew__mushroom-stew.json; Parser: buddy-item-multi-source-v1
Mushroom Stew,mushroom stew,Supply Crate 01,supply crate 01,openable,openable,https://buddy.farm/i/mushroom-stew/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 2-2; Source: https://buddy.farm/i/mushroom-stew/; Page data: https://buddy.farm/page-data/i/mushroom-stew/page-data.json; Cache: mushroom-stew__mushroom-stew.json; Parser: buddy-item-multi-source-v1
Mushroom Stew,mushroom stew,Supply Crate 02,supply crate 02,openable,openable,https://buddy.farm/i/mushroom-stew/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 2-2; Source: https://buddy.farm/i/mushroom-stew/; Page data: https://buddy.farm/page-data/i/mushroom-stew/page-data.json; Cache: mushroom-stew__mushroom-stew.json; Parser: buddy-item-multi-source-v1
Mystic Ring,mystic ring,Mystical Chest 01,mystical chest 01,openable,openable,https://buddy.farm/i/mystic-ring/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-10; Source: https://buddy.farm/i/mystic-ring/; Page data: https://buddy.farm/page-data/i/mystic-ring/page-data.json; Cache: mystic-ring__mystic-ring.json; Parser: buddy-item-multi-source-v1
